run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S2B_ElephantsDream_rep1,0,0.0,1787068401.475,1787068411.632,0.690928,0.033528,0.625214,0.752014,31.520458,33.91696,0.0,0,955149,640,2,11
S2B_ElephantsDream_rep1,1,10.0,1787068411.632,1787068421.632,0.693968,0.02441,0.654388,0.741582,31.267292,32.183098,0.0,0,959598,643,1,11
S2B_ElephantsDream_rep1,2,20.0,1787068421.632,1787068431.632,0.691107,0.030101,0.644584,0.763951,31.856621,32.664295,0.0,0,956004,638,1,11
S2B_ElephantsDream_rep1,3,30.0,1787068431.632,1787068441.632,0.607809,0.186154,0.167048,0.740078,38.346949,105.479347,0.0,0,840989,562,1,11
S2B_ElephantsDream_rep1,4,40.0,1787068441.632,1787068451.632,0.439188,0.280722,0.0,0.727924,41.490634,121.394135,0.0,0,607172,406,1,11
S2B_ElephantsDream_rep1,5,50.0,1787068451.632,1787068461.632,0.48647,0.285989,0.0,0.75164,31.951559,89.673115,0.0,0,672646,449,1,11
S2B_ElephantsDream_rep1,6,60.0,1787068461.632,1787068471.632,0.69562,0.027398,0.632521,0.739236,31.437726,32.710981,0.0,0,961852,643,1,11
S2B_ElephantsDream_rep1,7,70.0,1787068471.632,1787068481.632,0.694019,0.019569,0.656325,0.726969,31.831199,32.743211,0.0,0,959789,642,1,11
S2B_ElephantsDream_rep1,8,80.0,1787068481.632,1787068491.632,0.67438,0.075202,0.451177,0.727996,32.034541,39.678445,0.0,0,932564,625,2,11
S2B_ElephantsDream_rep1,9,90.0,1787068491.632,1787068501.632,0.435004,0.250177,0.051137,0.704197,38.060977,64.836647,0.0,0,601472,403,1,11
S2B_ElephantsDream_rep1,10,100.0,1787068501.632,1787068511.632,0.657314,0.111053,0.309739,0.71535,34.822741,64.836647,0.0,0,909282,607,1,11
S2B_ElephantsDream_rep1,11,110.0,1787068511.632,1787068521.632,0.693007,0.013053,0.665229,0.716133,31.556862,32.223939,0.0,0,958247,641,1,11
S2B_ElephantsDream_rep1,12,120.0,1787068521.632,1787068531.632,0.687607,0.028124,0.645865,0.728068,31.47801,32.614828,0.0,0,950624,636,1,11
S2B_ElephantsDream_rep1,13,130.0,1787068531.632,1787068541.632,0.543993,0.2683,0.0,0.728141,28.501932,62.388783,0.0,0,752049,504,1,11
S2B_ElephantsDream_rep1,14,140.0,1787068541.632,1787068551.632,0.518056,0.263672,0.0,0.71599,31.802785,63.072592,0.0,0,716356,479,1,11
S2B_ElephantsDream_rep1,15,150.0,1787068551.632,1787068561.632,0.697605,0.026521,0.656325,0.751715,32.080253,32.795624,0.0,0,964666,644,1,11
S2B_ElephantsDream_rep1,16,160.0,1787068561.632,1787068571.632,0.675747,0.074328,0.464199,0.751715,32.459305,36.206196,0.0,0,934746,624,1,11
S2B_ElephantsDream_rep1,17,170.0,1787068571.632,1787068581.632,0.663227,0.097692,0.375745,0.716204,31.621881,32.730918,0.0,0,833670,557,1,10
S2B_ElephantsDream_rep1,18,180.0,1787068581.632,1787068591.632,0.465912,0.238613,0.0,0.728141,32.890732,59.809895,0.0,0,644486,431,1,11
S2B_ElephantsDream_rep1,19,190.0,1787068591.632,1787068601.632,0.585443,0.182313,0.158584,0.75179,33.171081,42.234077,0.0,0,809437,541,1,11
S2B_ElephantsDream_rep1,20,200.0,1787068601.632,1787068611.632,0.554465,0.24267,0.0,0.739783,30.122479,43.000224,0.0,0,766547,513,1,11
S2B_ElephantsDream_rep1,21,210.0,1787068611.632,1787068621.632,0.553204,0.243524,0.0,0.716133,34.738038,88.674539,0.0,0,764988,512,1,11
S2B_ElephantsDream_rep1,22,220.0,1787068621.632,1787068631.632,0.691374,0.022466,0.656194,0.740078,31.710899,32.809787,0.0,0,956684,640,1,11
S2B_ElephantsDream_rep1,23,230.0,1787068631.632,1787068641.632,0.589402,0.202095,0.0,0.727779,31.065247,52.777227,0.0,0,815093,545,1,11
S2B_ElephantsDream_rep1,24,240.0,1787068641.632,1787068651.632,0.651933,0.089077,0.459366,0.727779,34.821495,52.777227,0.0,0,901546,603,1,11
S2B_ElephantsDream_rep1,25,250.0,1787068651.632,1787068661.632,0.554707,0.285389,0.0,0.799602,26.443656,34.202111,0.0,0,767125,512,1,11
S2B_ElephantsDream_rep1,26,260.0,1787068661.632,1787068671.632,0.642119,0.125928,0.298418,0.73971,33.900858,53.855852,0.0,0,887891,593,1,11
S2B_ElephantsDream_rep1,27,270.0,1787068671.632,1787068681.632,0.64082,0.114766,0.3819,0.73993,33.052159,46.327723,0.0,0,887422,593,1,11
S2B_ElephantsDream_rep1,28,280.0,1787068681.632,1787068691.632,0.380021,0.281412,0.0,0.751865,46.279373,95.697784,0.0,0,525444,353,1,11
S2B_ElephantsDream_rep1,29,290.0,1787068691.632,1787068701.632,0.000668,0.001261,0.0,0.003183,59.135802,425.012007,0.0,0,840,3,1,10
