run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S4B_Valkaama_rep1,0,0.0,1787082794.66,1787082804.66,25.67769,30.586222,0.0,76.61854,3.187616,16.10308,0.0,0,36003245,24016,2,11
S4B_Valkaama_rep1,1,10.0,1787082804.66,1787082814.66,6.240055,8.938213,0.0,22.424919,0.602691,6.371514,0.0,0,8754684,5839,1,11
S4B_Valkaama_rep1,2,20.0,1787082814.66,1787082824.66,6.368862,8.013976,0.0,24.418052,12.957096,142.422554,0.0,0,8936775,5960,1,11
S4B_Valkaama_rep1,3,30.0,1787082824.66,1787082834.66,4.081871,7.274333,0.0,22.323098,23.614054,231.624392,0.0,0,5736215,3825,1,11
S4B_Valkaama_rep1,4,40.0,1787082834.66,1787082844.66,7.136455,9.337595,0.0,23.733009,46.538744,232.73793,0.0,0,9117663,6081,1,10
S4B_Valkaama_rep1,5,50.0,1787082844.66,1787082854.66,6.523375,8.796913,0.0,23.733009,0.011471,0.044307,0.0,0,9148285,6101,1,11
S4B_Valkaama_rep1,6,60.0,1787082854.66,1787082864.66,6.15357,8.174097,0.0,22.033366,7.277863,79.914959,0.0,0,8640079,5761,1,11
S4B_Valkaama_rep1,7,70.0,1787082864.66,1787082874.66,5.425079,6.925977,0.0,20.256601,12.42459,136.081135,0.0,0,7609491,5075,1,11
S4B_Valkaama_rep1,8,80.0,1787082874.66,1787082884.66,6.581974,7.767034,0.0,22.684041,12.394083,136.081135,0.0,0,9232715,6160,1,11
S4B_Valkaama_rep1,9,90.0,1787082884.66,1787082894.66,6.473643,9.693778,0.0,23.722968,15.105013,133.635438,0.0,0,8256261,5506,1,10
S4B_Valkaama_rep1,10,100.0,1787082894.66,1787082904.66,5.623224,8.279618,0.0,22.95735,1.256049,6.877951,0.0,0,7885819,5258,1,11
S4B_Valkaama_rep1,11,110.0,1787082904.66,1787082914.66,3.362382,4.723658,0.0,12.704141,0.630887,6.853903,0.0,0,4717860,3147,1,11
S4B_Valkaama_rep1,12,120.0,1787082914.66,1787082924.66,2.703661,2.869601,0.0,7.408859,0.011612,0.02328,0.0,0,3794161,2531,1,11
S4B_Valkaama_rep1,13,130.0,1787082924.66,1787082934.66,2.13544,3.02293,0.0,8.976791,38.780599,231.458443,0.0,0,2995530,1999,1,11
S4B_Valkaama_rep1,14,140.0,1787082934.66,1787082944.66,3.642596,5.53964,0.0,13.774803,69.714607,232.851852,0.0,0,4649087,3101,1,10
S4B_Valkaama_rep1,15,150.0,1787082944.66,1787082954.66,3.742438,5.753205,0.0,14.33898,6.399284,70.117903,0.0,0,5246338,3499,1,11
S4B_Valkaama_rep1,16,160.0,1787082954.66,1787082964.66,3.680847,4.704774,0.0,12.784367,6.335492,69.576969,0.0,0,5172431,3450,1,11
S4B_Valkaama_rep1,17,170.0,1787082964.66,1787082974.66,3.107033,4.41024,0.0,10.777867,0.039149,0.186322,0.0,0,4365277,2912,1,11
S4B_Valkaama_rep1,18,180.0,1787082974.66,1787082984.66,3.23069,4.604209,0.0,12.569474,0.024933,0.187319,0.0,0,4532649,3023,1,11
S4B_Valkaama_rep1,19,190.0,1787082984.66,1787082994.66,2.308514,2.842679,0.0,7.408133,0.010554,0.021648,0.0,0,2947592,1966,1,10
S4B_Valkaama_rep1,20,200.0,1787082994.66,1787083004.66,2.908233,4.597669,0.0,11.307119,33.017851,233.794359,0.0,0,4078988,2721,1,11
S4B_Valkaama_rep1,21,210.0,1787083004.66,1787083014.66,2.73802,3.844585,0.0,10.280944,0.038947,0.186501,0.0,0,3844587,2564,1,11
S4B_Valkaama_rep1,22,220.0,1787083014.66,1787083024.66,3.056832,4.336096,0.0,10.875331,0.038053,0.178845,0.0,0,4286635,2859,1,11
S4B_Valkaama_rep1,23,230.0,1787083024.66,1787083034.66,2.151908,2.987367,0.0,7.408859,15.464327,170.019778,0.0,0,3019533,2015,1,11
S4B_Valkaama_rep1,24,240.0,1787083034.66,1787083044.66,0.001252,0.001533,0.0,0.003135,89.557751,257.124415,0.0,0,1600,4,1,10
S4B_Valkaama_rep1,25,250.0,1787083044.66,1787083054.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4B_Valkaama_rep1,26,260.0,1787083054.66,1787083064.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4B_Valkaama_rep1,27,270.0,1787083064.66,1787083074.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4B_Valkaama_rep1,28,280.0,1787083074.66,1787083084.66,3.7e-05,0.000117,0.0,0.000408,269.246529,2961.711824,0.0,0,52,1,1,11
S4B_Valkaama_rep1,29,290.0,1787083084.66,1787083094.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10
S4B_Valkaama_rep1,30,300.0,1787083094.66,1787083104.66,7.8e-05,0.000136,0.0,0.000314,1220.276109,4881.104435,0.0,0,40,1,1,4
