run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5F_BigBuckBunny_rep1,1787085611.44,1.0001,0,0,0,0,0
S5F_BigBuckBunny_rep1,1787085612.464,1.0247,0,0,0,0,0
S5F_BigBuckBunny_rep1,1787085613.487,1.0228,0,0,0,0,0
S5F_BigBuckBunny_rep1,1787085614.509,1.0215,5108,6,2,5697454.0,1
S5F_BigBuckBunny_rep1,1787085615.532,1.023,67939,48,21,19903595.0,1
S5F_BigBuckBunny_rep1,1787085616.555,1.0233,61500,41,13,38273453.0,1
S5F_BigBuckBunny_rep1,1787085617.578,1.0232,82500,55,17,26993202.0,1
S5F_BigBuckBunny_rep1,1787085618.604,1.0263,96092,66,13,42626509.7,2
S5F_BigBuckBunny_rep1,1787085619.628,1.0232,90639,61,15,22138858.0,1
S5F_BigBuckBunny_rep1,1787085620.65,1.0222,94500,63,12,26282482.0,1
S5F_BigBuckBunny_rep1,1787085621.673,1.0233,78000,52,12,26254324.0,1
S5F_BigBuckBunny_rep1,1787085622.695,1.022,60000,40,13,32973013.0,1
S5F_BigBuckBunny_rep1,1787085623.721,1.0253,59563,40,10,41672282.0,1
S5F_BigBuckBunny_rep1,1787085624.743,1.022,52331,35,10,42089493.0,1
S5F_BigBuckBunny_rep1,1787085625.765,1.0229,33000,22,5,52479685.0,1
S5F_BigBuckBunny_rep1,1787085626.788,1.0222,71916,48,10,24179224.0,1
S5F_BigBuckBunny_rep1,1787085627.81,1.0228,86831,58,21,22658032.0,1
S5F_BigBuckBunny_rep1,1787085628.834,1.0234,75000,50,15,29147273.0,1
S5F_BigBuckBunny_rep1,1787085629.857,1.0233,75555,51,9,30661657.0,1
S5F_BigBuckBunny_rep1,1787085630.88,1.0225,55500,37,9,39497505.0,1
S5F_BigBuckBunny_rep1,1787085631.904,1.024,54000,36,6,28144487.0,1
S5F_BigBuckBunny_rep1,1787085632.927,1.0238,34500,23,4,47520759.0,1
S5F_BigBuckBunny_rep1,1787085633.951,1.0233,40500,27,4,38532786.0,1
S5F_BigBuckBunny_rep1,1787085634.974,1.0233,37061,25,4,51239974.0,1
S5F_BigBuckBunny_rep1,1787085635.997,1.0236,32204,22,5,56885234.0,1
S5F_BigBuckBunny_rep1,1787085637.021,1.0234,82500,55,16,24003435.0,1
S5F_BigBuckBunny_rep1,1787085638.045,1.0242,98801,66,23,20505023.0,1
S5F_BigBuckBunny_rep1,1787085639.069,1.024,127215,85,34,18378220.0,1
S5F_BigBuckBunny_rep1,1787085640.098,1.0287,96000,64,16,29843683.0,1
S5F_BigBuckBunny_rep1,1787085641.121,1.0236,68992,46,18,29424989.0,1
