run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S2A_BigBuckBunny_rep1,0,0.0,1787065892.939,1787065903.013,2.96951,0.088467,2.821279,3.156322,5.930439,7.346269,0.0,0,4098627,2735,2,11
S2A_BigBuckBunny_rep1,1,10.0,1787065903.013,1787065913.013,2.966276,0.060196,2.856356,3.109105,5.64268,6.216659,0.0,0,4094350,2732,1,11
S2A_BigBuckBunny_rep1,2,20.0,1787065913.013,1787065923.013,2.966648,0.068301,2.856356,3.083973,5.92036,6.324158,0.0,0,4094975,2731,1,11
S2A_BigBuckBunny_rep1,3,30.0,1787065923.013,1787065933.013,2.971705,0.04567,2.916044,3.052623,5.963075,6.298404,0.0,0,3729154,2487,1,10
S2A_BigBuckBunny_rep1,4,40.0,1787065933.013,1787065943.013,2.964594,0.046476,2.916625,3.046423,5.822701,6.146311,0.0,0,4092250,2730,1,11
S2A_BigBuckBunny_rep1,5,50.0,1787065943.013,1787065953.013,2.559997,0.852959,0.0,3.047809,5.32785,6.139087,0.0,0,3534951,2359,1,11
S2A_BigBuckBunny_rep1,6,60.0,1787065953.013,1787065963.013,2.238388,1.008349,0.0,3.107879,5.391487,6.228652,0.0,0,3089276,2061,1,11
S2A_BigBuckBunny_rep1,7,70.0,1787065963.013,1787065973.013,2.977684,0.057299,2.893583,3.065684,5.887103,6.289414,0.0,0,4109352,2745,2,11
S2A_BigBuckBunny_rep1,8,80.0,1787065973.013,1787065983.013,2.067948,1.163107,0.0,3.063378,4.864482,6.555221,0.0,0,2854447,1909,2,11
S2A_BigBuckBunny_rep1,9,90.0,1787065983.013,1787065993.013,1.832127,1.177433,0.0,3.012852,4.303851,6.308102,0.0,0,2528633,1687,1,11
S2A_BigBuckBunny_rep1,10,100.0,1787065993.013,1787066003.013,2.408687,0.986132,0.0,3.097589,5.407191,6.537731,0.0,0,3324719,2218,1,11
S2A_BigBuckBunny_rep1,11,110.0,1787066003.013,1787066013.013,2.967197,0.052912,2.869097,3.047809,5.946579,6.18567,0.0,0,4095513,2733,1,11
S2A_BigBuckBunny_rep1,12,120.0,1787066013.013,1787066023.013,2.572461,0.88022,0.0,3.013711,5.384842,6.622186,0.0,0,3550980,2370,1,11
S2A_BigBuckBunny_rep1,13,130.0,1787066023.013,1787066033.013,1.527714,1.183779,0.0,2.987257,5.116806,13.919992,0.0,0,2112237,1410,1,11
S2A_BigBuckBunny_rep1,14,140.0,1787066033.013,1787066043.013,2.126285,1.14992,0.0,2.999701,4.799719,6.706703,0.0,0,2935337,1958,1,11
S2A_BigBuckBunny_rep1,15,150.0,1787066043.013,1787066053.013,2.726854,0.768448,0.304821,3.071713,5.804468,6.225343,0.0,0,3764570,2512,1,11
S2A_BigBuckBunny_rep1,16,160.0,1787066053.013,1787066063.013,1.526379,1.265847,0.0,3.035252,6.489379,22.074052,0.0,0,2107472,1407,1,11
S2A_BigBuckBunny_rep1,17,170.0,1787066063.013,1787066073.013,1.535547,1.179167,0.0,3.071713,7.282446,16.808333,0.0,0,2120051,1414,1,11
S2A_BigBuckBunny_rep1,18,180.0,1787066073.013,1787066083.013,2.444871,0.944692,0.0,3.047809,5.457351,6.304098,0.0,0,3375333,2252,1,11
S2A_BigBuckBunny_rep1,19,190.0,1787066083.013,1787066093.013,2.973864,0.031091,2.92887,3.023603,5.981846,6.575467,0.0,0,4105011,2739,1,11
S2A_BigBuckBunny_rep1,20,200.0,1787066093.013,1787066103.013,2.504759,0.674491,1.040048,3.041267,5.933162,6.462369,0.0,0,3458074,2308,1,11
S2A_BigBuckBunny_rep1,21,210.0,1787066103.013,1787066113.013,1.64777,1.112476,0.0,3.035857,5.914155,11.691402,0.0,0,2274920,1518,1,11
S2A_BigBuckBunny_rep1,22,220.0,1787066113.013,1787066123.013,2.763803,0.672202,0.645547,3.08428,6.505294,11.691402,0.0,0,3815074,2544,1,11
S2A_BigBuckBunny_rep1,23,230.0,1787066123.013,1787066133.013,2.720493,0.63102,0.785649,3.017302,5.96603,6.222304,0.0,0,3758873,2508,1,11
S2A_BigBuckBunny_rep1,24,240.0,1787066133.013,1787066143.013,1.58231,1.189029,0.0,2.976689,4.35369,6.154235,0.0,0,2184165,1457,1,11
S2A_BigBuckBunny_rep1,25,250.0,1787066143.013,1787066153.013,1.266259,1.123501,0.0,3.023302,3.959319,6.786267,0.0,0,1748272,1166,1,11
S2A_BigBuckBunny_rep1,26,260.0,1787066153.013,1787066163.013,2.802971,0.532261,1.123394,3.034773,5.915932,6.786267,0.0,0,3870069,2581,1,11
S2A_BigBuckBunny_rep1,27,270.0,1787066163.013,1787066173.013,2.975271,0.051123,2.913944,3.075657,5.774287,6.132802,0.0,0,4107547,2741,1,11
S2A_BigBuckBunny_rep1,28,280.0,1787066173.013,1787066183.013,1.524971,1.314068,0.0,3.035857,45.61138,250.391197,0.0,0,1913774,1279,1,10
S2A_BigBuckBunny_rep1,29,290.0,1787066183.013,1787066193.013,0.000869,0.00142,0.0,0.003188,64.29377,250.391197,0.0,0,1200,3,1,11
