run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5B_OfForestAndMen_rep1,1787090617.307,1.0001,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090618.327,1.02,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090619.346,1.0187,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090620.365,1.0187,9854,12,0,1042398.0,2
S5B_OfForestAndMen_rep1,1787090621.384,1.0188,497605,332,106,8474665.0,1
S5B_OfForestAndMen_rep1,1787090622.414,1.0301,315178,211,55,4984134.0,1
S5B_OfForestAndMen_rep1,1787090623.443,1.0295,325120,217,56,4084294.0,1
S5B_OfForestAndMen_rep1,1787090624.473,1.0301,465040,311,89,2991917.7,2
S5B_OfForestAndMen_rep1,1787090625.503,1.03,181311,121,31,3270100.0,1
S5B_OfForestAndMen_rep1,1787090626.532,1.029,433500,289,77,4686261.0,1
S5B_OfForestAndMen_rep1,1787090627.563,1.0307,345000,230,60,3099267.0,1
S5B_OfForestAndMen_rep1,1787090628.597,1.0342,310500,207,50,4133868.0,1
S5B_OfForestAndMen_rep1,1787090629.626,1.0288,171419,115,31,4541866.0,1
S5B_OfForestAndMen_rep1,1787090630.654,1.0283,426000,284,85,3492741.0,1
S5B_OfForestAndMen_rep1,1787090631.684,1.0294,381000,254,64,4421088.0,1
S5B_OfForestAndMen_rep1,1787090632.717,1.0331,288000,192,60,6777269.0,1
S5B_OfForestAndMen_rep1,1787090633.745,1.0278,354571,237,77,3780049.0,1
S5B_OfForestAndMen_rep1,1787090634.773,1.0284,339000,226,59,3242025.0,1
S5B_OfForestAndMen_rep1,1787090635.801,1.0281,409500,273,78,24619125.0,1
S5B_OfForestAndMen_rep1,1787090636.829,1.0281,319500,213,73,7164603.0,1
S5B_OfForestAndMen_rep1,1787090637.86,1.0304,351534,235,57,2176639.0,1
S5B_OfForestAndMen_rep1,1787090638.89,1.0301,373500,249,65,3501263.0,1
S5B_OfForestAndMen_rep1,1787090639.919,1.0296,273000,182,45,3446850.0,1
S5B_OfForestAndMen_rep1,1787090640.95,1.0303,403500,269,63,5153797.0,1
S5B_OfForestAndMen_rep1,1787090641.98,1.0303,244688,164,41,5516449.0,1
S5B_OfForestAndMen_rep1,1787090643.01,1.0302,355500,237,58,14232885.0,1
S5B_OfForestAndMen_rep1,1787090644.041,1.0305,498000,332,93,4312709.0,1
S5B_OfForestAndMen_rep1,1787090645.07,1.0293,66685,45,10,32242384.0,1
S5B_OfForestAndMen_rep1,1787090646.103,1.0336,396000,264,74,3993924.0,1
S5B_OfForestAndMen_rep1,1787090647.133,1.0297,356283,238,73,7162526.0,1
S5B_OfForestAndMen_rep1,1787090648.163,1.0295,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090649.193,1.0301,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090650.223,1.0307,369000,246,71,2613502.0,1
S5B_OfForestAndMen_rep1,1787090651.251,1.028,402000,268,66,4690112.0,1
S5B_OfForestAndMen_rep1,1787090652.279,1.0279,185385,124,34,4132075.0,1
S5B_OfForestAndMen_rep1,1787090653.307,1.0279,1500,1,0,99640347.0,1
S5B_OfForestAndMen_rep1,1787090654.336,1.0292,406500,271,70,4718543.0,1
S5B_OfForestAndMen_rep1,1787090655.367,1.0302,517500,345,90,4565713.0,1
S5B_OfForestAndMen_rep1,1787090656.396,1.0298,362368,242,60,3518563.0,1
S5B_OfForestAndMen_rep1,1787090657.425,1.0289,54000,36,9,18469289.0,1
S5B_OfForestAndMen_rep1,1787090658.455,1.0297,685080,457,158,3750432.0,1
S5B_OfForestAndMen_rep1,1787090659.486,1.0308,381000,254,88,10157583.0,1
S5B_OfForestAndMen_rep1,1787090660.517,1.031,168529,113,38,1591485.0,1
S5B_OfForestAndMen_rep1,1787090661.546,1.0296,97500,65,20,6164059.0,1
S5B_OfForestAndMen_rep1,1787090662.576,1.0298,382500,255,74,6407986.0,1
S5B_OfForestAndMen_rep1,1787090663.609,1.0327,442500,295,77,2247977.0,1
S5B_OfForestAndMen_rep1,1787090664.638,1.0295,361500,241,65,2731534.0,1
S5B_OfForestAndMen_rep1,1787090665.667,1.0286,239176,160,50,5976761.0,1
S5B_OfForestAndMen_rep1,1787090666.695,1.0283,409500,273,71,3828498.0,1
S5B_OfForestAndMen_rep1,1787090667.728,1.0324,214500,143,39,18574380.0,1
S5B_OfForestAndMen_rep1,1787090668.761,1.0333,292500,195,46,11505392.0,1
S5B_OfForestAndMen_rep1,1787090669.789,1.0279,221206,148,44,4867414.0,1
S5B_OfForestAndMen_rep1,1787090670.817,1.0279,420000,280,76,3924920.0,1
S5B_OfForestAndMen_rep1,1787090671.845,1.0281,412500,275,71,1830599.0,1
S5B_OfForestAndMen_rep1,1787090672.876,1.0316,364500,243,67,5238744.0,1
S5B_OfForestAndMen_rep1,1787090673.904,1.028,287833,192,54,7991775.0,1
S5B_OfForestAndMen_rep1,1787090674.934,1.0297,414000,276,84,3238826.0,1
S5B_OfForestAndMen_rep1,1787090675.964,1.0295,445500,297,68,5131485.0,1
S5B_OfForestAndMen_rep1,1787090676.993,1.0298,349152,233,63,2855178.0,1
S5B_OfForestAndMen_rep1,1787090678.023,1.0296,156000,104,30,4115202.0,1
S5B_OfForestAndMen_rep1,1787090679.051,1.028,408000,272,84,3107786.0,1
S5B_OfForestAndMen_rep1,1787090680.081,1.0297,513909,343,101,3476005.0,1
S5B_OfForestAndMen_rep1,1787090681.112,1.0317,531000,354,105,5831425.0,1
S5B_OfForestAndMen_rep1,1787090682.142,1.0294,358024,239,68,5363623.0,1
S5B_OfForestAndMen_rep1,1787090683.171,1.0293,423000,282,84,20887875.0,1
S5B_OfForestAndMen_rep1,1787090684.202,1.0307,472500,315,85,5940227.0,1
S5B_OfForestAndMen_rep1,1787090685.232,1.0296,218357,146,31,16110640.0,1
S5B_OfForestAndMen_rep1,1787090686.259,1.0277,375000,250,70,3683921.0,1
S5B_OfForestAndMen_rep1,1787090687.287,1.0278,389628,260,57,6407349.0,1
S5B_OfForestAndMen_rep1,1787090688.315,1.0282,244500,163,45,5525267.0,1
S5B_OfForestAndMen_rep1,1787090689.345,1.0296,325500,217,58,3753601.0,1
S5B_OfForestAndMen_rep1,1787090690.374,1.0289,442396,295,66,4347724.0,1
S5B_OfForestAndMen_rep1,1787090691.405,1.0313,343500,229,67,8406311.0,1
S5B_OfForestAndMen_rep1,1787090692.434,1.0293,481500,321,83,3700488.0,1
S5B_OfForestAndMen_rep1,1787090693.464,1.0295,392668,262,74,3306692.0,1
S5B_OfForestAndMen_rep1,1787090694.493,1.0295,468000,312,87,3852509.0,1
S5B_OfForestAndMen_rep1,1787090695.523,1.0291,468636,313,76,5916428.0,1
S5B_OfForestAndMen_rep1,1787090696.552,1.0294,313500,209,53,2445695.0,1
S5B_OfForestAndMen_rep1,1787090697.582,1.0297,201000,134,30,5073832.0,1
S5B_OfForestAndMen_rep1,1787090698.615,1.0333,460153,307,86,4409141.0,1
S5B_OfForestAndMen_rep1,1787090699.644,1.0293,313500,209,48,4442297.0,1
S5B_OfForestAndMen_rep1,1787090700.673,1.0288,490500,327,97,4785266.0,1
S5B_OfForestAndMen_rep1,1787090701.704,1.0311,590986,397,141,3508846.8,2
S5B_OfForestAndMen_rep1,1787090702.734,1.0295,511500,341,97,9035351.0,1
S5B_OfForestAndMen_rep1,1787090703.762,1.0284,107908,72,14,4015335.0,1
S5B_OfForestAndMen_rep1,1787090704.79,1.028,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090705.818,1.0283,277592,187,65,7066908.2,2
S5B_OfForestAndMen_rep1,1787090706.848,1.0294,293549,196,52,6690551.0,1
S5B_OfForestAndMen_rep1,1787090707.876,1.0281,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090708.904,1.0283,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090709.934,1.0301,381000,254,71,3628057.0,1
S5B_OfForestAndMen_rep1,1787090710.965,1.0308,83686,56,19,5107971.0,1
S5B_OfForestAndMen_rep1,1787090711.996,1.0308,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090713.026,1.0303,0,0,0,0,0
S5B_OfForestAndMen_rep1,1787090714.057,1.0305,469400,313,98,5261715.0,1
