run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S3B_TheSwissAccount_rep1,1787078722.146,1.0001,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078723.161,1.0144,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078724.175,1.0144,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078725.191,1.016,4750,6,3,6104788.0,1
S3B_TheSwissAccount_rep1,1787078726.207,1.0163,108143,76,36,8234158.0,1
S3B_TheSwissAccount_rep1,1787078727.232,1.0249,308524,206,124,5039662.0,1
S3B_TheSwissAccount_rep1,1787078728.247,1.0147,366000,244,162,5641071.0,1
S3B_TheSwissAccount_rep1,1787078729.261,1.0147,369040,247,163,6027540.2,2
S3B_TheSwissAccount_rep1,1787078730.276,1.0147,371494,248,155,5998173.0,1
S3B_TheSwissAccount_rep1,1787078731.291,1.0148,504000,336,231,3441207.0,1
S3B_TheSwissAccount_rep1,1787078732.306,1.015,549873,367,246,3775293.0,1
S3B_TheSwissAccount_rep1,1787078733.321,1.0149,225723,151,100,4874197.0,1
S3B_TheSwissAccount_rep1,1787078734.336,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078735.352,1.0157,520331,347,237,2849950.0,1
S3B_TheSwissAccount_rep1,1787078736.368,1.0157,777000,518,390,2020028.0,1
S3B_TheSwissAccount_rep1,1787078737.384,1.0159,820448,548,435,2377893.0,1
S3B_TheSwissAccount_rep1,1787078738.401,1.0169,366621,245,196,12460341.0,1
S3B_TheSwissAccount_rep1,1787078739.417,1.016,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078740.432,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078741.448,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078742.464,1.0158,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078743.479,1.0157,208917,140,99,4271643.0,1
S3B_TheSwissAccount_rep1,1787078744.495,1.016,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078745.511,1.016,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078746.527,1.016,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078747.544,1.0164,1317000,878,683,1717475.0,1
S3B_TheSwissAccount_rep1,1787078748.56,1.0158,59286,40,33,2531324.0,1
S3B_TheSwissAccount_rep1,1787078749.576,1.0164,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078750.594,1.0184,219000,146,106,2940507.0,1
S3B_TheSwissAccount_rep1,1787078751.612,1.0176,1273349,849,705,2440789.0,1
S3B_TheSwissAccount_rep1,1787078752.628,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078753.643,1.0154,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078754.658,1.0149,258000,172,116,1611105.0,1
S3B_TheSwissAccount_rep1,1787078755.675,1.0174,1287971,859,720,1567826.0,1
S3B_TheSwissAccount_rep1,1787078756.691,1.0159,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078757.71,1.0184,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078758.726,1.0162,474000,316,242,885705.0,1
S3B_TheSwissAccount_rep1,1787078759.741,1.0147,1093251,729,586,2206516.0,1
S3B_TheSwissAccount_rep1,1787078760.755,1.0148,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078761.77,1.0147,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078762.785,1.0149,1189500,793,637,200426.0,1
S3B_TheSwissAccount_rep1,1787078763.8,1.0148,283145,189,170,1206597.0,1
S3B_TheSwissAccount_rep1,1787078764.815,1.0148,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078765.829,1.0148,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078766.844,1.0147,156000,104,67,2844641.0,1
S3B_TheSwissAccount_rep1,1787078767.859,1.0147,1375321,917,763,1236939.0,1
S3B_TheSwissAccount_rep1,1787078768.874,1.0147,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078769.889,1.0151,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078770.904,1.0152,296831,198,144,1236484.0,1
S3B_TheSwissAccount_rep1,1787078771.919,1.0157,6651078,4435,3800,198605.0,1
S3B_TheSwissAccount_rep1,1787078772.935,1.0151,7818329,5214,4454,149914.0,1
S3B_TheSwissAccount_rep1,1787078773.95,1.0158,6187706,4129,3623,698203.0,1
S3B_TheSwissAccount_rep1,1787078774.966,1.0157,7557873,5042,4466,73983.0,1
S3B_TheSwissAccount_rep1,1787078775.985,1.0188,1639419,1093,998,336261.0,1
S3B_TheSwissAccount_rep1,1787078777.0,1.0156,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078778.016,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078779.032,1.0157,90000,60,31,17164451.0,1
S3B_TheSwissAccount_rep1,1787078780.048,1.0158,2491778,1662,1378,1213400.0,1
S3B_TheSwissAccount_rep1,1787078781.063,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078782.08,1.0166,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078783.098,1.0179,334500,223,162,1384728.0,1
S3B_TheSwissAccount_rep1,1787078784.114,1.0163,202823,136,114,2698850.0,1
S3B_TheSwissAccount_rep1,1787078785.13,1.0156,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078786.145,1.0155,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078787.16,1.0147,1935454,1291,1047,385137.0,1
S3B_TheSwissAccount_rep1,1787078788.175,1.0148,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078789.19,1.0148,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078790.207,1.017,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078791.222,1.0156,781500,521,364,390057.0,1
S3B_TheSwissAccount_rep1,1787078792.238,1.0155,1241290,828,729,701528.0,1
S3B_TheSwissAccount_rep1,1787078793.253,1.015,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078794.268,1.0157,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078795.283,1.0149,2405405,1604,1358,1117048.0,1
S3B_TheSwissAccount_rep1,1787078796.297,1.0139,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078797.312,1.015,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078798.327,1.0152,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078799.342,1.0149,2115098,1411,1145,306276.0,1
S3B_TheSwissAccount_rep1,1787078800.358,1.0158,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078801.373,1.0149,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078802.388,1.0147,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078803.404,1.0159,1800000,1200,956,448027.0,1
S3B_TheSwissAccount_rep1,1787078804.418,1.0149,457369,305,275,512567.0,1
S3B_TheSwissAccount_rep1,1787078805.434,1.0158,0,0,0,0,0
S3B_TheSwissAccount_rep1,1787078806.45,1.0161,40,1,0,153185784.0,1
S3B_TheSwissAccount_rep1,1787078807.467,1.0162,136592,93,48,13097568.0,1
S3B_TheSwissAccount_rep1,1787078808.483,1.0167,82500,55,11,23982840.0,1
