run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5F_OfForestAndMen_rep1,1787086236.92,1.0001,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086237.936,1.0166,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086238.952,1.0154,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086239.967,1.0154,4927,6,3,6130661.0,1
S5F_OfForestAndMen_rep1,1787086240.983,1.0157,268344,182,120,1519791.0,1
S5F_OfForestAndMen_rep1,1787086242.007,1.0239,241906,163,106,10198518.0,1
S5F_OfForestAndMen_rep1,1787086243.029,1.0227,156000,104,43,19140056.0,1
S5F_OfForestAndMen_rep1,1787086244.052,1.0223,85540,58,20,34050678.7,2
S5F_OfForestAndMen_rep1,1787086245.075,1.0236,104783,70,15,27977634.0,1
S5F_OfForestAndMen_rep1,1787086246.102,1.0266,109337,73,23,16833515.0,1
S5F_OfForestAndMen_rep1,1787086247.126,1.0239,94500,63,17,26363946.0,1
S5F_OfForestAndMen_rep1,1787086248.15,1.0237,97500,65,21,31065437.0,1
S5F_OfForestAndMen_rep1,1787086249.174,1.0239,84000,56,14,28691711.0,1
S5F_OfForestAndMen_rep1,1787086250.197,1.0236,63000,42,12,42730393.0,1
S5F_OfForestAndMen_rep1,1787086251.222,1.0251,34500,23,7,49949079.0,1
S5F_OfForestAndMen_rep1,1787086252.245,1.0228,30000,20,6,47142669.0,1
S5F_OfForestAndMen_rep1,1787086253.268,1.0225,54000,36,7,35652531.0,1
S5F_OfForestAndMen_rep1,1787086254.291,1.0231,63000,42,14,28098670.0,1
S5F_OfForestAndMen_rep1,1787086255.313,1.0228,80307,54,17,32759185.0,1
S5F_OfForestAndMen_rep1,1787086256.336,1.0224,67500,45,7,44326692.0,1
S5F_OfForestAndMen_rep1,1787086257.359,1.0229,66000,44,7,36530944.0,1
S5F_OfForestAndMen_rep1,1787086258.381,1.0223,40500,27,8,49416765.0,1
S5F_OfForestAndMen_rep1,1787086259.403,1.0224,184014,125,60,8645301.5,2
S5F_OfForestAndMen_rep1,1787086260.433,1.0299,138271,93,33,18313583.0,1
S5F_OfForestAndMen_rep1,1787086261.458,1.0246,60000,40,10,49784753.0,1
S5F_OfForestAndMen_rep1,1787086262.483,1.0246,43500,29,6,40911767.0,1
S5F_OfForestAndMen_rep1,1787086263.507,1.0245,66000,44,7,35859456.0,1
S5F_OfForestAndMen_rep1,1787086264.531,1.024,118659,80,29,14100665.0,1
S5F_OfForestAndMen_rep1,1787086265.555,1.0239,135000,90,28,14827579.0,1
S5F_OfForestAndMen_rep1,1787086266.579,1.0238,105079,71,32,18017741.0,1
S5F_OfForestAndMen_rep1,1787086267.61,1.0307,85500,57,27,25217246.0,1
S5F_OfForestAndMen_rep1,1787086268.633,1.0232,42000,28,7,41980510.0,1
S5F_OfForestAndMen_rep1,1787086269.656,1.0237,37691,26,5,50433679.0,1
S5F_OfForestAndMen_rep1,1787086270.68,1.0238,84092,58,19,25926431.2,2
S5F_OfForestAndMen_rep1,1787086271.708,1.0275,145500,97,40,18412376.0,1
S5F_OfForestAndMen_rep1,1787086272.731,1.0232,68331,46,7,33406269.0,1
S5F_OfForestAndMen_rep1,1787086273.754,1.0227,54000,36,14,33749970.0,1
S5F_OfForestAndMen_rep1,1787086274.776,1.0228,36000,24,8,46458694.0,1
S5F_OfForestAndMen_rep1,1787086275.8,1.0232,40500,27,3,53080483.0,1
S5F_OfForestAndMen_rep1,1787086276.823,1.0229,70500,47,9,35745022.0,1
S5F_OfForestAndMen_rep1,1787086277.847,1.0246,22500,15,7,61411092.0,1
S5F_OfForestAndMen_rep1,1787086278.872,1.0251,19677,14,3,58811026.0,1
S5F_OfForestAndMen_rep1,1787086279.895,1.0228,67466,48,17,30038708.4,2
S5F_OfForestAndMen_rep1,1787086280.92,1.025,166808,112,47,10848053.0,1
S5F_OfForestAndMen_rep1,1787086281.944,1.0241,86350,58,18,33755380.0,1
S5F_OfForestAndMen_rep1,1787086282.968,1.0243,67500,45,15,30871195.0,1
S5F_OfForestAndMen_rep1,1787086283.993,1.024,12199,9,2,40936883.0,1
S5F_OfForestAndMen_rep1,1787086285.017,1.0247,36000,24,12,71580792.0,1
S5F_OfForestAndMen_rep1,1787086286.042,1.0246,46500,31,5,49202450.0,1
S5F_OfForestAndMen_rep1,1787086287.066,1.0241,46590,32,8,34464902.0,1
S5F_OfForestAndMen_rep1,1787086288.092,1.0258,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086289.117,1.0253,60000,40,14,46827115.0,1
S5F_OfForestAndMen_rep1,1787086290.14,1.0231,42000,28,9,57030816.0,1
S5F_OfForestAndMen_rep1,1787086291.163,1.0231,16098,11,0,45594367.0,1
S5F_OfForestAndMen_rep1,1787086292.188,1.0242,8842,6,0,184809866.0,1
S5F_OfForestAndMen_rep1,1787086293.22,1.0324,93000,62,24,23251508.0,1
S5F_OfForestAndMen_rep1,1787086294.243,1.0231,109500,73,26,18387997.0,1
S5F_OfForestAndMen_rep1,1787086295.266,1.0233,100847,68,30,21178998.0,1
S5F_OfForestAndMen_rep1,1787086296.289,1.0228,99000,66,25,31178858.0,1
S5F_OfForestAndMen_rep1,1787086297.312,1.0228,46500,31,8,51189997.0,1
S5F_OfForestAndMen_rep1,1787086298.335,1.0233,71418,48,14,27277777.0,1
S5F_OfForestAndMen_rep1,1787086299.36,1.0243,96000,64,14,19876168.0,1
S5F_OfForestAndMen_rep1,1787086300.384,1.0246,109367,73,23,18584926.0,1
S5F_OfForestAndMen_rep1,1787086301.409,1.0244,141647,95,42,13512137.0,1
S5F_OfForestAndMen_rep1,1787086302.433,1.0242,63000,42,21,22666300.0,1
S5F_OfForestAndMen_rep1,1787086303.457,1.0241,39000,26,7,42269770.0,1
S5F_OfForestAndMen_rep1,1787086304.481,1.0244,42000,28,7,41731292.0,1
S5F_OfForestAndMen_rep1,1787086305.506,1.0251,52500,35,10,45036835.0,1
S5F_OfForestAndMen_rep1,1787086306.532,1.0254,50027,34,8,44791056.0,1
S5F_OfForestAndMen_rep1,1787086307.556,1.0247,37500,25,11,51487320.0,1
S5F_OfForestAndMen_rep1,1787086308.581,1.0248,75000,50,12,24351837.0,1
S5F_OfForestAndMen_rep1,1787086309.608,1.0266,43500,29,8,44365486.0,1
S5F_OfForestAndMen_rep1,1787086310.632,1.0246,54166,37,16,41655939.0,1
S5F_OfForestAndMen_rep1,1787086311.655,1.0229,63000,42,11,32957038.0,1
S5F_OfForestAndMen_rep1,1787086312.678,1.0228,96000,64,30,27124686.0,1
S5F_OfForestAndMen_rep1,1787086313.701,1.0232,78053,53,21,25322872.0,1
S5F_OfForestAndMen_rep1,1787086314.726,1.0247,64500,43,10,30098821.0,1
S5F_OfForestAndMen_rep1,1787086315.75,1.0237,82500,55,15,26353673.0,1
S5F_OfForestAndMen_rep1,1787086316.773,1.023,85986,58,20,18156395.0,1
S5F_OfForestAndMen_rep1,1787086317.797,1.0237,64500,43,10,35757485.0,1
S5F_OfForestAndMen_rep1,1787086318.82,1.023,34500,23,6,48846859.0,1
S5F_OfForestAndMen_rep1,1787086319.843,1.023,43137,29,6,40380271.0,1
S5F_OfForestAndMen_rep1,1787086320.866,1.0238,72000,48,6,32503146.0,1
S5F_OfForestAndMen_rep1,1787086321.891,1.0242,69000,46,14,35328109.0,1
S5F_OfForestAndMen_rep1,1787086322.915,1.0244,213772,146,87,6351987.2,2
S5F_OfForestAndMen_rep1,1787086323.94,1.0247,3000,2,2,18131375.0,1
S5F_OfForestAndMen_rep1,1787086324.964,1.0243,66000,44,28,23841246.0,1
S5F_OfForestAndMen_rep1,1787086325.988,1.0244,109500,73,17,23422129.0,1
S5F_OfForestAndMen_rep1,1787086327.013,1.0244,26218,18,6,22328509.0,1
S5F_OfForestAndMen_rep1,1787086328.038,1.0249,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086329.063,1.0253,109500,73,29,21754710.0,1
S5F_OfForestAndMen_rep1,1787086330.089,1.026,94553,64,18,18027997.0,1
S5F_OfForestAndMen_rep1,1787086331.113,1.0246,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086332.138,1.0243,0,0,0,0,0
S5F_OfForestAndMen_rep1,1787086333.162,1.0244,61500,41,12,56885284.0,1
S5F_OfForestAndMen_rep1,1787086334.185,1.0231,40500,27,9,42472587.0,1
S5F_OfForestAndMen_rep1,1787086335.211,1.0261,72000,48,6,29471255.0,1
S5F_OfForestAndMen_rep1,1787086336.235,1.0232,55500,37,10,45101816.0,1
S5F_OfForestAndMen_rep1,1787086337.258,1.023,40500,27,7,49886146.0,1
S5F_OfForestAndMen_rep1,1787086338.281,1.0232,42000,28,5,43171776.0,1
S5F_OfForestAndMen_rep1,1787086339.304,1.0233,70500,47,6,38405175.0,1
S5F_OfForestAndMen_rep1,1787086340.327,1.023,48000,32,7,35495526.0,1
S5F_OfForestAndMen_rep1,1787086341.35,1.0231,62000,42,14,32911883.0,1
S5F_OfForestAndMen_rep1,1787086342.373,1.023,72000,48,8,33216651.0,1
S5F_OfForestAndMen_rep1,1787086343.396,1.0231,72000,48,12,27905164.0,1
S5F_OfForestAndMen_rep1,1787086344.42,1.0236,79770,54,19,27517380.0,1
S5F_OfForestAndMen_rep1,1787086345.445,1.0246,51000,34,9,47948011.0,1
S5F_OfForestAndMen_rep1,1787086346.469,1.0245,34500,23,9,50173095.0,1
S5F_OfForestAndMen_rep1,1787086347.494,1.0251,43500,29,11,50030083.0,1
S5F_OfForestAndMen_rep1,1787086348.52,1.0256,48951,33,2,36350954.0,1
