run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2A_TheSwissAccount_rep1,1787067768.107,1.0001,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067769.112,1.0049,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067770.116,1.0049,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067771.122,1.0051,9500,12,0,135887.0,2
S2A_TheSwissAccount_rep1,1787067772.127,1.005,349393,234,0,6008745.0,1
S2A_TheSwissAccount_rep1,1787067773.132,1.005,379897,254,0,5666265.0,1
S2A_TheSwissAccount_rep1,1787067774.137,1.005,378000,252,0,6134233.0,1
S2A_TheSwissAccount_rep1,1787067775.142,1.0052,369040,247,0,6783817.7,2
S2A_TheSwissAccount_rep1,1787067776.147,1.005,369994,247,0,6071239.0,1
S2A_TheSwissAccount_rep1,1787067777.152,1.005,372000,248,0,4910995.0,1
S2A_TheSwissAccount_rep1,1787067778.157,1.0053,385500,257,0,6313615.0,1
S2A_TheSwissAccount_rep1,1787067779.162,1.0052,365373,244,0,5919515.0,1
S2A_TheSwissAccount_rep1,1787067780.167,1.0052,212223,142,0,5941678.0,1
S2A_TheSwissAccount_rep1,1787067781.172,1.0048,92747,62,0,6112875.0,1
S2A_TheSwissAccount_rep1,1787067782.177,1.0048,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067783.182,1.0048,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067784.187,1.0048,296831,198,0,5621056.0,1
S2A_TheSwissAccount_rep1,1787067785.192,1.005,363850,243,0,5407310.0,1
S2A_TheSwissAccount_rep1,1787067786.197,1.0051,383260,256,0,5374117.0,1
S2A_TheSwissAccount_rep1,1787067787.203,1.0064,50861,34,0,5944264.0,1
S2A_TheSwissAccount_rep1,1787067788.209,1.0065,160500,107,0,5986910.0,1
S2A_TheSwissAccount_rep1,1787067789.215,1.0054,48417,33,0,6111884.0,1
S2A_TheSwissAccount_rep1,1787067790.22,1.0049,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067791.225,1.0051,0,0,0,0,0
S2A_TheSwissAccount_rep1,1787067792.23,1.0051,156000,104,0,6633939.0,1
S2A_TheSwissAccount_rep1,1787067793.235,1.0049,366000,244,0,6216865.0,1
S2A_TheSwissAccount_rep1,1787067794.24,1.0049,367500,245,0,5958939.0,1
S2A_TheSwissAccount_rep1,1787067795.245,1.0051,379500,253,0,5997428.0,1
S2A_TheSwissAccount_rep1,1787067796.25,1.0049,360786,241,0,6067730.0,1
S2A_TheSwissAccount_rep1,1787067797.255,1.0049,385500,257,0,6240659.0,1
S2A_TheSwissAccount_rep1,1787067798.26,1.005,378000,252,0,5863482.0,1
S2A_TheSwissAccount_rep1,1787067799.265,1.0049,373500,249,0,5990257.0,1
S2A_TheSwissAccount_rep1,1787067800.27,1.0049,377849,252,0,5861856.0,1
S2A_TheSwissAccount_rep1,1787067801.274,1.0049,367500,245,0,5589483.0,1
S2A_TheSwissAccount_rep1,1787067802.279,1.0049,363000,242,0,5866258.0,1
S2A_TheSwissAccount_rep1,1787067803.284,1.0051,379500,253,0,5820230.0,1
S2A_TheSwissAccount_rep1,1787067804.29,1.0052,371471,248,0,6005514.0,1
S2A_TheSwissAccount_rep1,1787067805.295,1.0051,373500,249,0,6105916.0,1
