run_id,window_index,n_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,label
S2B_RedBullPlayStreets_rep1,29,6,0.001644,0.001541,0.0,0.003182,56.431758,94.032624,0.0,0,1240,4,1,Good
S2B_TearsOfSteel_rep1,1,11,0.682859,0.042368,0.558689,0.727345,61.311767,79.853795,0.0,0,944940,634,2,Degraded
S2B_TearsOfSteel_rep1,2,11,0.459312,0.278088,0.0,0.784358,35.203587,102.262403,0.0,0,635568,428,2,Degraded
S2B_TearsOfSteel_rep1,3,11,0.573039,0.167915,0.21469,0.727345,39.982469,102.262403,0.0,0,792942,530,1,Degraded
S2B_TearsOfSteel_rep1,4,11,0.694484,0.016908,0.667727,0.723783,95.563464,357.600638,0.0,0,961797,644,2,Degraded
S2B_TearsOfSteel_rep1,5,11,0.48389,0.274799,0.0,0.701399,47.349539,156.881765,0.0,0,669652,451,2,Degraded
S2B_TearsOfSteel_rep1,6,11,0.400741,0.279498,0.0,0.762813,54.654319,191.939624,0.0,0,554748,371,1,Degraded
S2B_TearsOfSteel_rep1,7,10,0.646251,0.108062,0.405405,0.739563,32.771222,42.835804,0.0,0,812880,543,1,Good
S2B_TearsOfSteel_rep1,8,11,0.695461,0.013784,0.666465,0.71938,52.529227,65.498108,0.0,0,962556,651,2,Degraded
S2B_TearsOfSteel_rep1,9,11,0.50187,0.256923,0.0,0.739416,42.313993,68.103787,0.0,0,694356,466,2,Degraded
S2B_TearsOfSteel_rep1,10,11,0.495929,0.138973,0.310047,0.703568,39.520414,64.148496,0.0,0,686240,460,1,Degraded
S2B_TearsOfSteel_rep1,11,11,0.584894,0.210062,0.0,0.71225,29.37304,39.265933,0.0,0,809503,541,1,Degraded
S2B_TearsOfSteel_rep1,12,11,0.690743,0.012081,0.676611,0.718268,116.726047,359.770741,0.0,0,956135,641,2,Degraded
S2B_TearsOfSteel_rep1,13,11,0.444599,0.310299,0.0,0.786243,41.633857,123.283205,0.0,0,615350,412,2,Degraded
S2B_TearsOfSteel_rep1,14,11,0.402246,0.270001,0.0,0.783467,38.343041,106.700918,0.0,0,556830,373,1,Degraded
S2B_TearsOfSteel_rep1,15,11,0.636347,0.202488,0.0,0.739195,57.469574,341.772586,0.0,0,880510,588,2,Good
S2B_TearsOfSteel_rep1,16,11,0.693135,0.02697,0.627635,0.727562,104.559228,341.772586,0.0,0,959561,641,2,Degraded
S2B_TearsOfSteel_rep1,17,11,0.696027,0.020225,0.665816,0.725216,60.919726,69.420919,0.0,0,963715,646,2,Degraded
S2B_TearsOfSteel_rep1,18,11,0.649678,0.073006,0.522404,0.713045,56.436186,73.027154,0.0,0,899049,602,2,Degraded
S2B_TearsOfSteel_rep1,19,11,0.490567,0.199721,0.19076,0.787424,40.532775,76.337762,0.0,0,678912,456,1,Good
S2B_TearsOfSteel_rep1,20,11,0.668274,0.087407,0.405325,0.736149,65.264891,234.619331,0.0,0,924970,619,2,Good
S2B_TearsOfSteel_rep1,21,11,0.694769,0.0251,0.652948,0.739195,76.738577,234.619331,0.0,0,961919,645,2,Degraded
S2B_TearsOfSteel_rep1,22,10,0.693197,0.020764,0.661723,0.721467,61.26039,76.294639,0.0,0,873797,585,2,Degraded
S2B_TearsOfSteel_rep1,23,11,0.640933,0.15431,0.155945,0.713295,51.922414,66.740261,0.0,0,887211,595,2,Degraded
S2B_TearsOfSteel_rep1,24,11,0.369969,0.221303,0.0,0.668437,33.676043,80.785709,0.0,0,511893,344,1,Good
S2B_TearsOfSteel_rep1,25,11,0.693305,0.022678,0.65256,0.727128,73.910909,209.081104,0.0,0,959363,641,2,Good
S2B_TearsOfSteel_rep1,26,11,0.696367,0.020195,0.66766,0.727128,59.609616,85.953941,0.0,0,963766,645,2,Good
S2B_TearsOfSteel_rep1,27,11,0.696251,0.018932,0.660552,0.727128,64.213909,85.953941,0.0,0,963699,646,2,Degraded
S2B_TearsOfSteel_rep1,28,11,0.691113,0.01409,0.66602,0.71535,57.577443,66.193237,0.0,0,956492,643,2,Degraded
S2B_TheSwissAccount_rep1,1,11,0.264404,0.28778,0.0,0.712579,50.513718,312.268867,0.0,0,366093,246,1,Good
S2B_TheSwissAccount_rep1,2,11,0.596725,0.145552,0.30885,0.751192,37.665585,74.918607,0.0,0,826340,552,1,Good
S2B_TheSwissAccount_rep1,3,11,0.671054,0.064171,0.488416,0.750521,32.541367,40.012497,0.0,0,929032,620,1,Good
S2B_TheSwissAccount_rep1,4,11,0.694137,0.02058,0.667528,0.738828,31.825058,32.794603,0.0,0,960931,642,1,Good
S2B_TheSwissAccount_rep1,5,11,0.691351,0.020328,0.667262,0.739122,31.750744,32.793456,0.0,0,957268,639,1,Good
S2B_TheSwissAccount_rep1,6,10,0.491021,0.272869,0.0,0.703148,27.916844,58.449819,0.0,0,618093,414,1,Good
S2B_TheSwissAccount_rep1,7,11,0.47352,0.268774,0.0,0.714924,32.001369,73.63389,0.0,0,655729,439,1,Good
S2B_TheSwissAccount_rep1,8,11,0.502399,0.260887,0.0,0.715208,33.34613,73.63389,0.0,0,696082,469,1,Good
S2B_TheSwissAccount_rep1,9,11,0.607551,0.205359,0.0,0.761527,29.250688,36.623637,0.0,0,841239,562,1,Good
S2B_TheSwissAccount_rep1,10,11,0.521887,0.256397,0.0,0.703148,26.605616,38.1925,0.0,0,722527,482,1,Good
S2B_TheSwissAccount_rep1,11,11,0.592635,0.188985,0.159793,0.738755,32.109328,35.760802,0.0,0,820427,548,1,Good
S2B_TheSwissAccount_rep1,12,11,0.644425,0.13387,0.235017,0.714995,31.97347,36.970544,0.0,0,892274,596,1,Good
S2B_TheSwissAccount_rep1,13,11,0.526218,0.241364,0.041001,0.76251,38.067686,100.493448,0.0,0,728674,488,1,Good
S2B_TheSwissAccount_rep1,14,11,0.621748,0.213467,0.017027,0.774655,31.777543,33.591709,0.0,0,860885,576,1,Good
S2B_TheSwissAccount_rep1,15,11,0.617631,0.177011,0.100189,0.738975,32.92959,43.359301,0.0,0,855225,572,1,Good
S2B_TheSwissAccount_rep1,16,11,0.650292,0.104809,0.425377,0.715279,33.78589,45.848141,0.0,0,900179,602,1,Good
S2B_TheSwissAccount_rep1,17,11,0.565751,0.235589,0.064675,0.774963,37.58722,89.652025,0.0,0,783249,524,1,Good
S2B_TheSwissAccount_rep1,18,11,0.628693,0.10651,0.432709,0.727273,33.398061,37.746006,0.0,0,870281,582,1,Good
S2B_TheSwissAccount_rep1,19,11,0.618766,0.172812,0.119213,0.715066,37.68952,90.263534,0.0,0,856630,572,1,Good
S2B_TheSwissAccount_rep1,20,11,0.69413,0.020618,0.66699,0.738902,32.094949,32.747797,0.0,0,961049,642,1,Good
S2B_TheSwissAccount_rep1,21,10,0.667986,0.060734,0.488531,0.704067,32.374552,34.092671,0.0,0,840928,562,1,Good
S2B_TheSwissAccount_rep1,22,11,0.598184,0.13083,0.333697,0.7272,34.33536,48.946498,0.0,0,828220,553,1,Good
S2B_TheSwissAccount_rep1,23,11,0.638936,0.12718,0.298063,0.7272,33.71904,53.320922,0.0,0,884494,591,1,Good
S2B_TheSwissAccount_rep1,24,11,0.67014,0.052657,0.548381,0.727273,31.856831,33.307297,0.0,0,928118,620,1,Good
S2B_TheSwissAccount_rep1,25,11,0.588775,0.22477,0.095029,0.738975,31.995618,35.071071,0.0,0,814933,545,1,Good
S2B_TheSwissAccount_rep1,26,11,0.586569,0.205896,0.095029,0.739122,33.061276,39.057086,0.0,0,811969,542,1,Good
S2B_TheSwissAccount_rep1,27,11,0.674065,0.067418,0.466071,0.714924,31.627335,32.684063,0.0,0,933307,624,1,Good
S2B_TheSwissAccount_rep1,28,11,0.511999,0.259791,0.003178,0.715066,41.485005,89.651702,0.0,0,708936,477,1,Good
S2B_TheSwissAccount_rep1,29,11,0.000578,0.001226,0.0,0.003178,14.905322,84.42035,0.0,0,800,2,1,Good
S2B_Valkaama_rep1,1,11,0.692913,0.037668,0.631767,0.757791,31.474208,32.668444,0.0,0,959193,642,1,Good
S2B_Valkaama_rep1,2,11,0.543499,0.262587,0.0,0.732387,26.912598,42.375699,0.0,0,752508,504,1,Good
S2B_Valkaama_rep1,3,11,0.500047,0.247655,0.0,0.762964,37.338827,90.090527,0.0,0,692042,463,1,Good
S2B_Valkaama_rep1,4,11,0.288092,0.321536,0.0,0.763116,32.842417,164.663036,0.0,0,398773,267,1,Good
S2B_Valkaama_rep1,5,11,0.577591,0.259885,0.0,0.750969,29.146603,36.691584,0.0,0,799289,535,1,Good
S2B_Valkaama_rep1,6,11,0.697646,0.035503,0.63787,0.750969,31.675852,32.789883,0.0,0,965483,645,1,Good
S2B_Valkaama_rep1,7,11,0.64165,0.129707,0.262217,0.739269,33.204043,57.306427,0.0,0,888084,597,2,Good
S2B_Valkaama_rep1,8,11,0.464141,0.245901,0.0,0.715066,34.28442,57.306427,0.0,0,642610,430,1,Good
S2B_Valkaama_rep1,9,11,0.579025,0.219048,0.0,0.730123,33.493301,81.500313,0.0,0,802448,537,1,Good
S2B_Valkaama_rep1,10,11,0.691302,0.035709,0.628089,0.730173,31.662216,32.760365,0.0,0,956976,640,1,Good
S2B_Valkaama_rep1,11,10,0.687062,0.037356,0.595959,0.737437,31.69274,32.732613,0.0,0,865068,579,1,Good
S2B_Valkaama_rep1,12,11,0.501118,0.245025,0.0,0.703358,28.004422,44.220117,0.0,0,694541,465,1,Good
S2B_Valkaama_rep1,13,11,0.63606,0.184805,0.056039,0.727345,32.01114,34.248146,0.0,0,880366,588,1,Good
S2B_Valkaama_rep1,14,11,0.691394,0.036885,0.631955,0.762434,31.510568,32.789112,0.0,0,957184,641,1,Good
S2B_Valkaama_rep1,15,11,0.693429,0.015022,0.667528,0.722273,31.656467,32.696004,0.0,0,959974,642,1,Good
S2B_Valkaama_rep1,16,11,0.553127,0.233362,0.0,0.750894,30.462531,42.013002,0.0,0,765679,512,1,Good
S2B_Valkaama_rep1,17,11,0.572979,0.236831,0.0,0.727128,29.577177,39.44247,0.0,0,793350,532,1,Good
S2B_Valkaama_rep1,18,11,0.640141,0.135348,0.238213,0.727417,34.725976,62.129253,0.0,0,886166,592,1,Good
S2B_Valkaama_rep1,19,11,0.407677,0.265906,0.0,0.703498,35.310704,87.188182,0.0,0,565451,378,1,Good
S2B_Valkaama_rep1,20,11,0.477696,0.277132,0.0,0.798967,30.341003,67.803329,0.0,0,661035,441,1,Good
S2B_Valkaama_rep1,21,11,0.553091,0.223176,0.0,0.720969,32.290332,62.52182,0.0,0,766271,512,1,Good
S2B_Valkaama_rep1,22,11,0.524179,0.230942,0.146793,0.726984,39.385102,74.99777,0.0,0,725841,485,1,Good
S2B_Valkaama_rep1,23,11,0.434834,0.265715,0.0,0.703218,37.496979,86.929615,0.0,0,602020,403,1,Good
S2B_Valkaama_rep1,24,11,0.356877,0.268605,0.0,0.727128,42.761303,115.861074,0.0,0,494010,330,1,Good
S2B_Valkaama_rep1,25,10,0.322041,0.265885,0.0,0.703568,37.56513,126.951022,0.0,0,405180,271,1,Good
S2B_Valkaama_rep1,26,11,0.312104,0.26094,0.0,0.691368,44.928674,154.584509,0.0,0,432058,289,1,Good
S2B_Valkaama_rep1,27,11,0.430633,0.269021,0.0,0.739195,35.571488,127.185736,0.0,0,596018,399,1,Good
S2B_Valkaama_rep1,28,11,0.341044,0.302872,0.0,0.715137,52.320448,150.455427,0.0,0,472020,317,1,Good
S2B_Valkaama_rep1,29,11,0.000867,0.001416,0.0,0.00318,38.624799,150.455427,0.0,0,1200,3,1,Good
S2C_BigBuckBunny_rep1,1,11,0.398663,0.019753,0.369487,0.427459,55.965142,57.328031,0.0,0,551954,370,1,Degraded
S2C_BigBuckBunny_rep1,2,11,0.393252,0.014088,0.369267,0.412289,56.068375,58.252955,0.0,0,544611,365,1,Degraded
S2C_BigBuckBunny_rep1,3,11,0.283237,0.154099,0.0,0.452695,59.243282,119.544848,0.0,0,392286,264,1,Degraded
S2C_BigBuckBunny_rep1,4,11,0.247933,0.162105,0.0,0.451306,60.159135,119.544848,0.0,0,343546,230,1,Degraded
S2C_BigBuckBunny_rep1,5,11,0.393027,0.026749,0.344464,0.440651,56.739899,58.28673,0.0,0,544184,364,1,Degraded
S2C_BigBuckBunny_rep1,6,11,0.392249,0.034574,0.344464,0.445062,56.328166,58.318242,0.0,0,543196,365,1,Degraded
S2C_BigBuckBunny_rep1,7,11,0.393633,0.024631,0.352,0.42904,55.424201,58.288128,0.271003,1,544984,369,2,Degraded
S2C_BigBuckBunny_rep1,8,11,0.254279,0.143453,0.0,0.422126,65.364069,157.3134,0.0,0,352167,236,1,Degraded
S2C_BigBuckBunny_rep1,9,11,0.20891,0.138089,0.0,0.405003,59.636955,123.520492,0.0,0,289381,194,1,Degraded
S2C_BigBuckBunny_rep1,10,11,0.383281,0.052398,0.226303,0.428954,62.931592,122.417689,0.0,0,530970,355,1,Degraded
S2C_BigBuckBunny_rep1,11,11,0.392769,0.024891,0.357462,0.44087,56.425356,57.58423,0.0,0,544055,366,1,Degraded
S2C_BigBuckBunny_rep1,12,10,0.398901,0.019676,0.369377,0.432105,55.448253,57.137087,0.0,0,502184,338,1,Degraded
S2C_BigBuckBunny_rep1,13,11,0.289408,0.147849,0.0,0.42904,50.32964,100.155835,0.0,0,400798,269,1,Degraded
S2C_BigBuckBunny_rep1,14,11,0.356784,0.113719,0.0,0.417163,53.430584,78.042509,0.0,0,494002,331,1,Degraded
S2C_BigBuckBunny_rep1,15,11,0.395593,0.018767,0.36482,0.429082,56.038808,57.003632,0.0,0,547698,368,1,Degraded
S2C_BigBuckBunny_rep1,16,11,0.350014,0.119127,0.0,0.45274,52.298854,70.962571,0.0,0,484792,325,1,Degraded
S2C_BigBuckBunny_rep1,17,11,0.237769,0.16794,0.0,0.488483,45.51024,90.744397,0.0,0,329344,221,1,Degraded
S2C_BigBuckBunny_rep1,18,11,0.322812,0.156541,0.0,0.460902,50.435012,80.629451,0.0,0,447909,300,1,Degraded
S2C_BigBuckBunny_rep1,19,11,0.397001,0.017413,0.366466,0.428784,56.457241,57.945093,0.0,0,550199,369,1,Degraded
S2C_BigBuckBunny_rep1,20,11,0.394302,0.02079,0.369451,0.440957,55.862691,57.781248,0.0,0,545935,366,1,Degraded
S2C_BigBuckBunny_rep1,21,11,0.262469,0.160521,0.0,0.44087,72.450189,176.038128,0.0,0,363406,244,1,Degraded
S2C_BigBuckBunny_rep1,22,11,0.336561,0.114589,0.031352,0.42058,64.347115,101.736831,0.0,0,466130,312,1,Degraded
S2C_BigBuckBunny_rep1,23,11,0.396755,0.02725,0.365418,0.44087,56.824516,58.459534,0.0,0,549453,367,1,Degraded
S2C_BigBuckBunny_rep1,24,11,0.39547,0.01387,0.367284,0.41996,56.02506,57.33972,0.0,0,547671,367,1,Degraded
S2C_BigBuckBunny_rep1,25,11,0.397221,0.015842,0.380386,0.41996,56.281363,58.002809,0.0,0,550160,369,1,Degraded
S2C_BigBuckBunny_rep1,26,10,0.397066,0.016822,0.369084,0.429125,56.496546,57.790991,0.0,0,499924,335,1,Degraded
S2C_BigBuckBunny_rep1,27,11,0.288781,0.16509,0.0,0.411523,48.136785,75.858337,0.0,0,399853,268,1,Degraded
S2C_BigBuckBunny_rep1,28,11,0.309205,0.151134,0.0,0.42904,50.736705,82.905328,0.0,0,428545,287,1,Degraded
S2C_BigBuckBunny_rep1,29,7,0.212844,0.186946,0.0,0.42904,68.804398,143.483844,0.0,0,187538,128,1,Degraded
S2C_ElephantsDream_rep1,1,11,0.395553,0.021517,0.356589,0.43037,56.603821,57.456324,0.0,0,548026,367,1,Degraded
S2C_ElephantsDream_rep1,2,11,0.395169,0.019299,0.364801,0.428869,56.454734,57.45395,0.0,0,547457,366,1,Degraded
S2C_ElephantsDream_rep1,3,11,0.256039,0.16539,0.0,0.416956,55.574263,103.586926,0.0,0,354631,238,1,Degraded
S2C_ElephantsDream_rep1,4,11,0.261349,0.178002,0.0,0.488337,64.244249,175.695001,0.0,0,362036,242,1,Degraded
S2C_ElephantsDream_rep1,5,11,0.28788,0.144693,0.0,0.416832,68.691834,165.740465,0.0,0,398798,267,1,Degraded
S2C_ElephantsDream_rep1,6,11,0.398189,0.021901,0.355323,0.424445,56.312909,57.439632,0.0,0,552074,370,1,Degraded
S2C_ElephantsDream_rep1,7,11,0.392094,0.02778,0.357356,0.439754,54.805339,57.963897,0.273224,1,543223,366,2,Degraded
S2C_ElephantsDream_rep1,8,11,0.342642,0.119165,0.0,0.440826,54.106996,87.229804,0.0,0,474535,319,1,Degraded
S2C_ElephantsDream_rep1,9,11,0.353052,0.114655,0.0,0.440695,53.667698,79.43998,0.0,0,488959,328,1,Degraded
S2C_ElephantsDream_rep1,10,10,0.39693,0.029336,0.353347,0.440739,56.329653,58.266916,0.0,0,499798,335,1,Degraded
S2C_ElephantsDream_rep1,11,11,0.355903,0.115199,0.0,0.428784,50.344555,56.790784,0.0,0,493081,331,1,Degraded
S2C_ElephantsDream_rep1,12,11,0.250176,0.167208,0.0,0.416832,48.49926,86.926371,0.0,0,346626,232,1,Degraded
S2C_ElephantsDream_rep1,13,11,0.351211,0.12079,0.0,0.430233,52.946657,71.488231,0.0,0,486462,326,1,Degraded
S2C_ElephantsDream_rep1,14,11,0.395199,0.01542,0.364311,0.417039,55.123158,56.870505,0.0,0,547682,367,1,Degraded
S2C_ElephantsDream_rep1,15,11,0.351747,0.095426,0.119142,0.428912,63.065655,138.648271,0.0,0,487196,326,1,Degraded
S2C_ElephantsDream_rep1,16,11,0.284755,0.139902,0.0,0.428742,74.835302,187.439958,0.0,0,394512,264,1,Degraded
S2C_ElephantsDream_rep1,17,11,0.328672,0.108652,0.119095,0.428742,66.745447,139.167884,0.0,0,455406,305,1,Degraded
S2C_ElephantsDream_rep1,18,11,0.399135,0.021736,0.354331,0.428742,55.831507,57.132464,0.0,0,553411,371,1,Degraded
S2C_ElephantsDream_rep1,19,11,0.334952,0.116101,0.0,0.428827,51.538579,60.969441,0.0,0,464103,312,1,Degraded
S2C_ElephantsDream_rep1,20,11,0.259301,0.170702,0.0,0.47638,64.261463,175.593475,0.0,0,359314,240,1,Degraded
S2C_ElephantsDream_rep1,21,11,0.332996,0.135959,0.0,0.440607,64.260873,188.580343,0.0,0,461281,309,1,Degraded
S2C_ElephantsDream_rep1,22,11,0.397428,0.018745,0.369194,0.428827,56.623169,57.451132,0.0,0,550459,368,1,Degraded
S2C_ElephantsDream_rep1,23,10,0.39585,0.020207,0.351908,0.416956,56.388823,58.066091,0.0,0,498461,334,1,Degraded
S2C_ElephantsDream_rep1,24,11,0.397378,0.022028,0.362454,0.428742,56.137575,57.925276,0.0,0,550576,369,1,Degraded
S2C_ElephantsDream_rep1,25,11,0.337956,0.109499,0.107164,0.428827,61.115601,108.284955,0.0,0,468232,313,1,Degraded
S2C_ElephantsDream_rep1,26,11,0.319507,0.139385,0.0,0.452875,53.569516,70.646687,0.0,0,442888,297,1,Degraded
S2C_ElephantsDream_rep1,27,11,0.396707,0.015068,0.369341,0.41708,56.640105,58.351397,0.0,0,549462,367,1,Degraded
S2C_ElephantsDream_rep1,28,11,0.396535,0.019542,0.380886,0.443113,56.654286,57.451028,0.0,0,549084,368,1,Degraded
S2C_ElephantsDream_rep1,29,7,0.091308,0.149317,0.0,0.405164,79.149546,125.888694,0.0,0,80454,58,1,Degraded
S2C_OfForestAndMen_rep1,1,11,0.399788,0.029536,0.343322,0.440651,56.689692,57.377314,0.0,0,554070,371,1,Degraded
S2C_OfForestAndMen_rep1,2,11,0.370168,0.081083,0.119154,0.428742,61.46612,103.020895,0.0,0,512927,344,1,Degraded
S2C_OfForestAndMen_rep1,3,11,0.297872,0.127307,0.0,0.488531,58.331833,86.295388,0.0,0,412667,276,1,Degraded
S2C_OfForestAndMen_rep1,4,11,0.382643,0.054892,0.22628,0.443156,58.622197,81.671967,0.0,0,529921,355,1,Degraded
S2C_OfForestAndMen_rep1,5,11,0.394373,0.025705,0.345841,0.42932,55.606521,58.028071,0.0,0,546241,367,1,Degraded
S2C_OfForestAndMen_rep1,6,11,0.347084,0.091488,0.129607,0.428784,61.831074,110.851492,0.0,0,480797,321,1,Degraded
S2C_OfForestAndMen_rep1,7,11,0.247735,0.1635,0.0,0.416873,42.636194,79.723508,0.858369,2,343256,233,1,Degraded
S2C_OfForestAndMen_rep1,8,11,0.396707,0.013086,0.376938,0.424779,58.470633,74.892065,0.0,0,550216,368,1,Degraded
S2C_OfForestAndMen_rep1,9,10,0.397778,0.020125,0.357427,0.427757,56.029291,57.357213,0.0,0,500853,336,1,Degraded
S2C_OfForestAndMen_rep1,10,11,0.352184,0.115201,0.0,0.44004,53.526792,82.818612,0.0,0,487997,328,1,Degraded
S2C_OfForestAndMen_rep1,11,11,0.241971,0.161397,0.0,0.464608,55.862213,139.560324,0.0,0,335097,225,1,Degraded
S2C_OfForestAndMen_rep1,12,11,0.363259,0.116749,0.0,0.434282,52.893886,80.711906,0.0,0,503125,337,1,Degraded
S2C_OfForestAndMen_rep1,13,11,0.397698,0.023325,0.356097,0.435919,56.470855,57.496436,0.0,0,550967,369,1,Degraded
S2C_OfForestAndMen_rep1,14,11,0.39744,0.021253,0.367803,0.435919,56.699856,58.383605,0.0,0,550643,368,1,Degraded
S2C_OfForestAndMen_rep1,15,11,0.282043,0.123643,0.107196,0.428274,75.410822,148.869835,0.0,0,390808,262,1,Degraded
S2C_OfForestAndMen_rep1,16,11,0.372327,0.084985,0.107196,0.417039,65.634691,148.869835,0.0,0,515928,345,1,Degraded
S2C_OfForestAndMen_rep1,17,11,0.399741,0.021119,0.369341,0.428954,55.775759,57.45781,0.0,0,553623,371,1,Degraded
S2C_OfForestAndMen_rep1,18,11,0.343404,0.11732,0.0,0.428954,54.337365,86.314555,0.0,0,475571,319,1,Degraded
S2C_OfForestAndMen_rep1,19,11,0.241674,0.154527,0.0,0.391243,52.837514,123.740383,0.0,0,334796,224,1,Degraded
S2C_OfForestAndMen_rep1,20,11,0.394115,0.024488,0.345375,0.437308,57.947098,79.777273,0.0,0,546011,365,1,Degraded
S2C_OfForestAndMen_rep1,21,11,0.397004,0.030335,0.345375,0.444311,56.158138,58.358268,0.0,0,550054,370,1,Degraded
S2C_OfForestAndMen_rep1,22,11,0.397893,0.022544,0.369231,0.444311,56.095531,56.935846,0.0,0,551184,370,1,Degraded
S2C_OfForestAndMen_rep1,23,10,0.247407,0.187039,0.0,0.437676,41.349401,78.389272,0.0,0,311561,210,1,Degraded
S2C_OfForestAndMen_rep1,24,11,0.21172,0.187507,0.0,0.428954,48.562595,115.295114,0.0,0,293247,197,1,Degraded
S2C_OfForestAndMen_rep1,25,11,0.330647,0.152979,0.0,0.464654,54.177678,75.353943,0.0,0,457953,306,1,Degraded
S2C_OfForestAndMen_rep1,26,11,0.394226,0.023035,0.365597,0.440651,56.421335,57.941091,0.0,0,546157,365,1,Degraded
S2C_OfForestAndMen_rep1,27,11,0.369031,0.081513,0.119083,0.440695,60.075347,102.358939,0.0,0,511349,343,1,Degraded
S2C_OfForestAndMen_rep1,28,11,0.182633,0.181014,0.0,0.452561,85.686094,170.39396,0.0,0,253069,172,1,Degraded
S2C_OfForestAndMen_rep1,29,8,0.000834,0.001356,0.0,0.003176,79.595082,326.938705,0.0,0,840,3,1,Degraded
S2C_RedBullPlayStreets_rep1,1,11,0.393459,0.016662,0.368423,0.416956,55.539271,57.927903,0.0,0,544969,366,1,Degraded
S2C_RedBullPlayStreets_rep1,2,11,0.393319,0.017076,0.369231,0.427929,56.455361,58.135032,0.0,0,544858,365,1,Degraded
S2C_RedBullPlayStreets_rep1,3,11,0.328537,0.11245,0.118869,0.440389,64.901378,103.389152,0.0,0,455293,305,1,Degraded
S2C_RedBullPlayStreets_rep1,4,11,0.271871,0.134798,0.0,0.416584,75.053613,190.506613,0.0,0,376819,252,1,Degraded
S2C_RedBullPlayStreets_rep1,5,11,0.393716,0.022294,0.369048,0.44052,56.941607,57.689663,0.0,0,545648,365,1,Degraded
S2C_RedBullPlayStreets_rep1,6,11,0.396552,0.026164,0.345409,0.440651,56.418636,57.451365,0.0,0,549514,369,1,Degraded
S2C_RedBullPlayStreets_rep1,7,11,0.367589,0.081272,0.119095,0.440695,58.764508,102.403892,0.290698,1,509316,344,2,Degraded
S2C_RedBullPlayStreets_rep1,8,11,0.300409,0.117058,0.108244,0.440695,68.837337,109.615068,0.0,0,416233,279,1,Degraded
S2C_RedBullPlayStreets_rep1,9,11,0.319021,0.093739,0.11727,0.428571,63.244539,88.337951,0.0,0,442076,295,1,Degraded
S2C_RedBullPlayStreets_rep1,10,10,0.317434,0.102365,0.072769,0.428656,63.940963,94.019957,0.0,0,399926,268,1,Degraded
S2C_RedBullPlayStreets_rep1,11,11,0.304863,0.115615,0.039047,0.404842,60.650257,86.380385,0.0,0,422534,284,1,Degraded
S2C_RedBullPlayStreets_rep1,12,11,0.301417,0.123909,0.033748,0.416749,61.702314,87.294198,0.0,0,417707,280,1,Degraded
S2C_RedBullPlayStreets_rep1,13,11,0.312782,0.118996,0.076167,0.416832,59.945676,73.214592,0.0,0,433468,290,1,Degraded
S2C_RedBullPlayStreets_rep1,14,11,0.300703,0.101598,0.076167,0.428742,64.011657,99.377621,0.0,0,416618,279,1,Degraded
S2C_RedBullPlayStreets_rep1,15,11,0.305809,0.135112,0.0,0.416667,55.793719,89.221167,0.0,0,423809,284,1,Degraded
S2C_RedBullPlayStreets_rep1,16,11,0.318814,0.130676,0.0,0.48795,54.491326,78.189016,0.0,0,441837,297,1,Degraded
S2C_RedBullPlayStreets_rep1,17,11,0.299458,0.150643,0.0,0.440564,58.020988,102.961429,0.0,0,414964,278,1,Degraded
S2C_RedBullPlayStreets_rep1,18,11,0.298753,0.131957,0.0,0.452516,60.073097,102.961429,0.0,0,414016,277,1,Degraded
S2C_RedBullPlayStreets_rep1,19,11,0.293095,0.160552,0.0,0.428784,58.936088,110.127003,0.0,0,406233,272,1,Degraded
S2C_RedBullPlayStreets_rep1,20,11,0.319724,0.13109,0.015252,0.476285,63.567257,89.617727,0.0,0,443021,297,1,Degraded
S2C_RedBullPlayStreets_rep1,21,11,0.302461,0.141539,0.0,0.488289,59.404553,102.994528,0.0,0,419031,281,1,Degraded
S2C_RedBullPlayStreets_rep1,22,11,0.311207,0.105789,0.1071,0.428784,70.671576,149.089641,0.0,0,431246,289,1,Degraded
S2C_RedBullPlayStreets_rep1,23,10,0.31256,0.09696,0.128633,0.428571,60.686412,80.540402,0.0,0,393839,264,1,Degraded
S2C_RedBullPlayStreets_rep1,24,11,0.304486,0.102767,0.128633,0.428614,65.98964,116.587879,0.0,0,422067,283,1,Degraded
S2C_RedBullPlayStreets_rep1,25,11,0.30861,0.106935,0.10505,0.428614,64.79349,117.199459,0.0,0,428058,287,1,Degraded
S2C_RedBullPlayStreets_rep1,26,11,0.300702,0.098575,0.147498,0.416378,63.946602,106.600797,0.0,0,416766,280,1,Degraded
S2C_RedBullPlayStreets_rep1,27,11,0.310855,0.130445,0.034298,0.416749,59.090616,69.410492,0.0,0,430666,288,1,Degraded
S2C_RedBullPlayStreets_rep1,28,11,0.228782,0.162465,0.003175,0.428571,71.976333,115.986075,0.0,0,317072,214,1,Degraded
S2C_RedBullPlayStreets_rep1,29,9,0.001093,0.001475,0.0,0.003175,70.264621,323.700655,0.0,0,1240,4,1,Degraded
S2C_TearsOfSteel_rep1,1,14,0.398592,0.014659,0.369084,0.416667,101.89422,185.0555,0.0,0,703027,472,2,Critical
S2C_TearsOfSteel_rep1,2,10,0.396213,0.009837,0.377949,0.40851,111.614821,178.540066,0.0,0,499326,336,2,Degraded
