run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2B_BigBuckBunny_rep1,1787068081.409,1.0001,0,0,0,0,0
S2B_BigBuckBunny_rep1,1787068082.415,1.0052,0,0,0,0,0
S2B_BigBuckBunny_rep1,1787068083.42,1.0052,0,0,0,0,0
S2B_BigBuckBunny_rep1,1787068084.425,1.0052,10216,12,0,133025.0,2
S2B_BigBuckBunny_rep1,1787068085.43,1.0055,94331,63,0,31334687.0,1
S2B_BigBuckBunny_rep1,1787068086.436,1.0054,88500,59,0,32141160.0,1
S2B_BigBuckBunny_rep1,1787068087.441,1.0053,87000,58,0,32268069.0,1
S2B_BigBuckBunny_rep1,1787068088.446,1.0053,80179,55,0,33860578.9,2
S2B_BigBuckBunny_rep1,1787068089.452,1.0053,90000,60,0,32692771.0,1
S2B_BigBuckBunny_rep1,1787068090.457,1.0054,91500,61,0,31252888.0,1
S2B_BigBuckBunny_rep1,1787068091.465,1.0077,82500,55,0,31097276.0,1
S2B_BigBuckBunny_rep1,1787068092.47,1.0054,90894,61,0,30452716.0,1
S2B_BigBuckBunny_rep1,1787068093.475,1.0054,82500,55,0,31039172.0,1
S2B_BigBuckBunny_rep1,1787068094.481,1.0053,85500,57,0,32249156.0,1
S2B_BigBuckBunny_rep1,1787068095.486,1.0054,90649,61,0,32128889.0,1
S2B_BigBuckBunny_rep1,1787068096.491,1.0053,82500,55,0,30374153.0,1
S2B_BigBuckBunny_rep1,1787068097.497,1.0053,95731,64,0,30178266.0,1
S2B_BigBuckBunny_rep1,1787068098.502,1.0053,87000,58,0,31515049.0,1
S2B_BigBuckBunny_rep1,1787068099.508,1.0055,87000,58,0,32058066.0,1
S2B_BigBuckBunny_rep1,1787068100.513,1.0054,82500,55,0,31888423.0,1
S2B_BigBuckBunny_rep1,1787068101.527,1.0136,84131,57,0,28465511.0,1
S2B_BigBuckBunny_rep1,1787068102.532,1.0056,91500,61,0,31826432.0,1
S2B_BigBuckBunny_rep1,1787068103.538,1.0054,87432,59,0,31820974.0,1
S2B_BigBuckBunny_rep1,1787068104.543,1.0054,89715,60,0,31430217.0,1
S2B_BigBuckBunny_rep1,1787068105.548,1.0054,87000,58,0,32389095.0,1
S2B_BigBuckBunny_rep1,1787068106.554,1.005,87270,59,0,29258815.0,1
S2B_BigBuckBunny_rep1,1787068107.559,1.0054,88500,59,0,32003757.0,1
S2B_BigBuckBunny_rep1,1787068108.564,1.0054,84000,56,0,32000065.0,1
S2B_BigBuckBunny_rep1,1787068109.57,1.0054,85500,57,0,30413618.0,1
S2B_BigBuckBunny_rep1,1787068110.575,1.0054,86104,58,0,32419208.0,1
S2B_BigBuckBunny_rep1,1787068111.581,1.0055,91500,61,0,32897242.0,1
S2B_BigBuckBunny_rep1,1787068112.586,1.0055,84000,56,0,30849133.0,1
S2B_BigBuckBunny_rep1,1787068113.594,1.0083,90160,61,0,29996687.0,1
S2B_BigBuckBunny_rep1,1787068114.6,1.0052,88500,59,0,32643895.0,1
S2B_BigBuckBunny_rep1,1787068115.605,1.0053,87000,58,0,32298773.0,1
S2B_BigBuckBunny_rep1,1787068116.61,1.0052,80478,54,0,30862667.0,1
S2B_BigBuckBunny_rep1,1787068117.615,1.0053,94500,63,0,31980823.0,1
S2B_BigBuckBunny_rep1,1787068118.621,1.0052,79500,53,0,32119890.0,1
S2B_BigBuckBunny_rep1,1787068119.626,1.0049,94500,63,0,31648337.0,1
S2B_BigBuckBunny_rep1,1787068120.631,1.0049,83346,56,0,32214940.0,1
S2B_BigBuckBunny_rep1,1787068121.636,1.0051,82500,55,0,30374344.0,1
S2B_BigBuckBunny_rep1,1787068122.641,1.0051,94500,63,0,31583734.0,1
S2B_BigBuckBunny_rep1,1787068123.646,1.005,86507,58,0,32096124.0,1
S2B_BigBuckBunny_rep1,1787068124.651,1.0052,88500,59,0,32266336.0,1
S2B_BigBuckBunny_rep1,1787068125.656,1.0053,84000,56,0,32331239.0,1
S2B_BigBuckBunny_rep1,1787068126.662,1.0054,87000,58,0,30440871.0,1
S2B_BigBuckBunny_rep1,1787068127.666,1.0049,88193,59,0,30328734.0,1
S2B_BigBuckBunny_rep1,1787068128.671,1.0049,90000,60,0,32473420.0,1
S2B_BigBuckBunny_rep1,1787068129.677,1.0053,87000,58,0,32663291.0,1
S2B_BigBuckBunny_rep1,1787068130.682,1.005,81744,55,0,31749450.0,1
S2B_BigBuckBunny_rep1,1787068131.687,1.0053,84000,56,0,31567309.0,1
S2B_BigBuckBunny_rep1,1787068132.692,1.0053,93000,62,0,32159463.0,1
S2B_BigBuckBunny_rep1,1787068133.697,1.005,88919,60,0,30947623.0,1
S2B_BigBuckBunny_rep1,1787068134.703,1.006,87000,58,0,31121523.0,1
S2B_BigBuckBunny_rep1,1787068135.709,1.0058,79193,53,0,30951834.0,1
S2B_BigBuckBunny_rep1,1787068136.715,1.006,15000,10,0,90969362.0,1
S2B_BigBuckBunny_rep1,1787068137.72,1.005,90000,60,0,33609140.0,1
S2B_BigBuckBunny_rep1,1787068138.725,1.005,88500,59,0,32007229.0,1
S2B_BigBuckBunny_rep1,1787068139.73,1.0053,82500,55,0,31551063.0,1
S2B_BigBuckBunny_rep1,1787068140.735,1.005,93381,63,0,30415016.0,1
S2B_BigBuckBunny_rep1,1787068141.74,1.0052,82500,55,0,31933257.0,1
S2B_BigBuckBunny_rep1,1787068142.746,1.0054,91687,62,0,30084643.0,1
S2B_BigBuckBunny_rep1,1787068143.751,1.005,84000,56,0,31828102.0,1
S2B_BigBuckBunny_rep1,1787068144.756,1.005,88188,59,0,32102791.0,1
S2B_BigBuckBunny_rep1,1787068145.761,1.0053,88500,59,0,32708820.0,1
S2B_BigBuckBunny_rep1,1787068146.766,1.005,82611,56,0,30707573.0,1
S2B_BigBuckBunny_rep1,1787068147.771,1.005,91500,61,0,30462124.0,1
S2B_BigBuckBunny_rep1,1787068148.777,1.0053,84000,56,0,32630596.0,1
S2B_BigBuckBunny_rep1,1787068149.782,1.005,86626,58,0,32126706.0,1
S2B_BigBuckBunny_rep1,1787068150.787,1.005,91500,61,0,30447546.0,1
S2B_BigBuckBunny_rep1,1787068151.792,1.0054,82373,55,0,32064937.0,1
S2B_BigBuckBunny_rep1,1787068152.797,1.005,85500,57,0,30443206.0,1
S2B_BigBuckBunny_rep1,1787068153.802,1.0049,93077,63,0,31527567.0,1
S2B_BigBuckBunny_rep1,1787068154.807,1.0051,84000,56,0,32801391.0,1
S2B_BigBuckBunny_rep1,1787068155.812,1.0051,88500,59,0,31172989.0,1
S2B_BigBuckBunny_rep1,1787068156.817,1.0051,57602,39,0,42684240.0,1
S2B_BigBuckBunny_rep1,1787068157.822,1.0051,88500,59,0,31560105.0,1
