run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2A_BigBuckBunny_rep1,1787065888.846,1.0001,0,0,0,0,0
S2A_BigBuckBunny_rep1,1787065889.85,1.0038,0,0,0,0,0
S2A_BigBuckBunny_rep1,1787065890.853,1.0037,0,0,0,0,0
S2A_BigBuckBunny_rep1,1787065891.857,1.0037,10216,12,0,142211.5,2
S2A_BigBuckBunny_rep1,1787065892.861,1.0038,349965,234,0,6136090.0,1
S2A_BigBuckBunny_rep1,1787065893.865,1.004,376500,251,0,5568226.0,1
S2A_BigBuckBunny_rep1,1787065894.869,1.0038,364500,243,0,6105195.0,1
S2A_BigBuckBunny_rep1,1787065895.872,1.0036,367540,246,0,7346269.1,2
S2A_BigBuckBunny_rep1,1787065896.876,1.0038,377642,252,0,6240474.0,1
S2A_BigBuckBunny_rep1,1787065897.88,1.0038,376500,251,0,5751385.0,1
S2A_BigBuckBunny_rep1,1787065898.884,1.004,363000,242,0,5996787.0,1
S2A_BigBuckBunny_rep1,1787065899.888,1.0037,365364,244,0,5181005.0,1
S2A_BigBuckBunny_rep1,1787065900.891,1.0037,396000,264,0,5995865.0,1
S2A_BigBuckBunny_rep1,1787065901.895,1.0038,354000,236,0,5047278.0,1
S2A_BigBuckBunny_rep1,1787065902.899,1.0038,385581,258,0,5980976.0,1
S2A_BigBuckBunny_rep1,1787065903.903,1.0039,372000,248,0,6021368.0,1
S2A_BigBuckBunny_rep1,1787065904.907,1.0038,367500,245,0,5805322.0,1
S2A_BigBuckBunny_rep1,1787065905.911,1.0038,369000,246,0,5908047.0,1
S2A_BigBuckBunny_rep1,1787065906.914,1.0038,390115,261,0,5592188.0,1
S2A_BigBuckBunny_rep1,1787065907.918,1.0038,367722,246,0,5666833.0,1
S2A_BigBuckBunny_rep1,1787065908.922,1.004,372604,249,0,5172004.0,1
S2A_BigBuckBunny_rep1,1787065909.926,1.0038,375000,250,0,5513607.0,1
S2A_BigBuckBunny_rep1,1787065910.93,1.0038,371972,248,0,4889762.0,1
S2A_BigBuckBunny_rep1,1787065911.934,1.0039,370500,247,0,5389453.0,1
S2A_BigBuckBunny_rep1,1787065912.938,1.0039,379500,253,0,5894239.0,1
