run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5B_TheSwissAccount_rep1,0,0.0,1787091870.932,1787091880.932,3.20172,0.601145,1.927472,4.012832,5.406927,11.591675,28.794481,793,4120566,2754,2,10
S5B_TheSwissAccount_rep1,1,10.0,1787091880.932,1787091890.932,0.795501,1.130214,0.0,3.672939,26.026399,243.772932,30.993377,234,1128808,755,1,11
S5B_TheSwissAccount_rep1,2,20.0,1787091890.932,1787091900.932,1.676332,1.527702,0.0,4.142345,2.657793,6.69334,29.697352,471,2377325,1586,1,11
S5B_TheSwissAccount_rep1,3,30.0,1787091900.932,1787091910.932,1.72793,1.432775,0.0,3.678696,7.285832,49.035099,28.615009,469,2456038,1639,1,11
S5B_TheSwissAccount_rep1,4,40.0,1787091910.932,1787091920.932,2.312119,1.318242,0.0,3.930435,6.58766,23.376539,30.734406,611,2981555,1988,1,10
S5B_TheSwissAccount_rep1,5,50.0,1787091920.932,1787091930.932,2.596086,1.013046,0.51761,3.715359,10.048357,59.021639,26.720978,656,3680739,2455,1,11
S5B_TheSwissAccount_rep1,6,60.0,1787091930.932,1787091940.932,2.446779,0.995733,0.520699,4.548715,4.294267,5.939729,27.516199,637,3469736,2315,1,11
S5B_TheSwissAccount_rep1,7,70.0,1787091940.932,1787091950.932,1.034816,1.158357,0.0,3.256129,5.310421,26.619681,26.71156,238,1333829,891,1,10
S5B_TheSwissAccount_rep1,8,80.0,1787091950.932,1787091960.932,1.576296,1.259536,0.0,3.704854,4.390384,17.588361,31.258367,467,2235195,1494,2,11
S5B_TheSwissAccount_rep1,9,90.0,1787091960.932,1787091970.932,1.840523,1.09544,0.0,4.392795,6.185445,24.121454,27.465596,479,2613665,1744,1,11
S5B_TheSwissAccount_rep1,10,100.0,1787091970.932,1787091980.932,1.719736,1.262957,0.0,3.428904,4.064699,9.481543,29.546991,437,2216655,1479,1,10
S5B_TheSwissAccount_rep1,11,110.0,1787091980.932,1787091990.932,2.350334,1.103084,0.0,3.428904,4.814276,7.689257,26.957696,599,3331450,2222,1,11
S5B_TheSwissAccount_rep1,12,120.0,1787091990.932,1787092000.932,2.803738,0.644968,1.476887,3.686047,4.923087,8.05713,26.950622,715,3977042,2653,1,11
S5B_TheSwissAccount_rep1,13,130.0,1787092000.932,1787092010.932,1.983771,1.197918,0.216846,3.545238,13.101485,55.291848,27.139508,463,2555734,1706,1,10
S5B_TheSwissAccount_rep1,14,140.0,1787092010.932,1787092020.932,1.621595,1.073283,0.0,3.746001,6.363274,16.415842,26.888021,413,2300520,1536,1,11
S5B_TheSwissAccount_rep1,15,150.0,1787092020.932,1787092030.932,1.513589,1.37119,0.0,3.746001,3.435964,12.423533,25.750174,369,2147685,1433,1,11
S5B_TheSwissAccount_rep1,16,160.0,1787092030.932,1787092040.932,1.742989,1.63521,0.0,4.105864,34.981192,182.487025,26.864767,443,2471981,1649,1,11
S5B_TheSwissAccount_rep1,17,170.0,1787092040.932,1787092050.932,2.67364,1.32114,0.0,4.407831,5.745654,17.354855,27.770535,639,3449854,2301,1,10
S5B_TheSwissAccount_rep1,18,180.0,1787092050.932,1787092060.932,3.467915,0.549403,2.575758,4.621047,3.561843,4.847185,29.176829,957,4916123,3280,1,11
S5B_TheSwissAccount_rep1,19,190.0,1787092060.932,1787092070.932,1.786527,1.286342,0.0,3.224993,10.921383,68.148333,26.374926,446,2535000,1691,1,11
S5B_TheSwissAccount_rep1,20,200.0,1787092070.932,1787092080.932,2.205323,1.001159,0.011654,3.407307,15.054512,68.148333,26.304692,499,2844758,1897,1,10
S5B_TheSwissAccount_rep1,21,210.0,1787092080.932,1787092090.932,1.803621,1.087516,0.0,3.396665,8.212981,29.938549,26.010545,444,2559500,1707,1,11
S5B_TheSwissAccount_rep1,22,220.0,1787092090.932,1787092100.932,1.5266,1.343756,0.0,3.732558,4.599358,10.165335,27.404844,396,2165347,1445,1,11
S5B_TheSwissAccount_rep1,23,230.0,1787092100.932,1787092110.932,1.822716,1.307625,0.0,3.517764,9.070872,37.560275,27.632419,433,2349007,1567,1,10
S5B_TheSwissAccount_rep1,24,240.0,1787092110.932,1787092120.932,1.80411,1.500306,0.0,3.932138,8.088496,48.124458,27.859238,475,2557064,1705,1,11
S5B_TheSwissAccount_rep1,25,250.0,1787092120.932,1787092130.932,1.58953,1.407622,0.0,3.636364,3.409836,8.522991,26.480373,398,2252861,1503,1,11
S5B_TheSwissAccount_rep1,26,260.0,1787092130.932,1787092140.932,1.777431,1.418435,0.0,3.541364,4.432863,17.709392,27.861347,426,2292382,1529,1,10
S5B_TheSwissAccount_rep1,27,270.0,1787092140.932,1787092150.932,3.046379,0.452885,2.198331,3.734005,5.30677,15.389268,26.430801,762,4322382,2883,1,11
S5B_TheSwissAccount_rep1,28,280.0,1787092150.932,1787092160.932,2.892324,1.013061,1.000194,4.509176,8.266807,46.594295,28.007313,766,4100046,2735,1,11
S5B_TheSwissAccount_rep1,29,290.0,1787092160.932,1787092170.932,0.820427,1.429588,0.0,3.902061,50.432059,353.444352,30.601793,239,1164651,781,1,11
S5B_TheSwissAccount_rep1,30,300.0,1787092170.932,1787092180.932,0.000103,0.000146,0.0,0.00031,117.814784,353.444352,0.0,0,40,1,1,3
