run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S4B_TearsOfSteel_rep1,1787082477.424,1.0001,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082478.437,1.0134,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082479.449,1.0121,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082480.461,1.012,4582,5,0,8433391.0,1
S4B_TearsOfSteel_rep1,1787082481.473,1.0119,5872,7,0,16152558.0,2
S4B_TearsOfSteel_rep1,1787082482.491,1.0178,395999,268,0,614065.8,2
S4B_TearsOfSteel_rep1,1787082483.509,1.0183,2031592,1355,0,84200.4,2
S4B_TearsOfSteel_rep1,1787082484.528,1.0183,2012956,1345,0,376877.5,2
S4B_TearsOfSteel_rep1,1787082485.546,1.0183,98714,66,0,922379.0,1
S4B_TearsOfSteel_rep1,1787082486.564,1.0183,292500,195,0,71071.0,1
S4B_TearsOfSteel_rep1,1787082487.583,1.0186,572152,382,0,1010232.0,1
S4B_TearsOfSteel_rep1,1787082488.604,1.0207,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082489.621,1.0179,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082490.639,1.0173,1239,1,0,203806029.0,1
S4B_TearsOfSteel_rep1,1787082491.656,1.0171,510040,341,0,21232395.5,2
S4B_TearsOfSteel_rep1,1787082492.674,1.0182,526356,352,0,1032972.0,1
S4B_TearsOfSteel_rep1,1787082493.692,1.0174,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082494.711,1.02,105000,70,0,4717451.0,1
S4B_TearsOfSteel_rep1,1787082495.73,1.0189,688935,460,0,350993.0,1
S4B_TearsOfSteel_rep1,1787082496.75,1.0191,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082497.767,1.0176,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082498.785,1.0178,105000,70,0,6635804.0,1
S4B_TearsOfSteel_rep1,1787082499.803,1.0178,832226,556,0,803685.0,1
S4B_TearsOfSteel_rep1,1787082500.821,1.0178,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082501.839,1.0189,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082502.857,1.0173,106239,71,0,6008512.0,1
S4B_TearsOfSteel_rep1,1787082503.874,1.0173,585132,393,0,3544440.9,2
S4B_TearsOfSteel_rep1,1787082504.892,1.0175,566935,379,0,422267.0,1
S4B_TearsOfSteel_rep1,1787082505.91,1.0184,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082506.929,1.0186,651000,434,0,21007.0,1
S4B_TearsOfSteel_rep1,1787082507.948,1.0191,160243,108,0,967217.0,1
S4B_TearsOfSteel_rep1,1787082508.966,1.0184,0,0,0,0,0
S4B_TearsOfSteel_rep1,1787082509.984,1.0174,0,0,0,0,0
