run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5F_TheSwissAccount_rep1,1787087488.556,1.0001,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087489.573,1.0174,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087490.591,1.0175,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087491.608,1.017,4750,6,0,6134607.0,1
S5F_TheSwissAccount_rep1,1787087492.624,1.0165,40812,31,15,13697325.0,1
S5F_TheSwissAccount_rep1,1787087493.65,1.0256,14881,11,5,55168199.1,2
S5F_TheSwissAccount_rep1,1787087494.674,1.024,66880,45,15,30145528.0,1
S5F_TheSwissAccount_rep1,1787087495.701,1.0268,72040,49,8,36661199.6,2
S5F_TheSwissAccount_rep1,1787087496.726,1.0253,45000,30,8,45689243.0,1
S5F_TheSwissAccount_rep1,1787087497.75,1.0245,59200,40,16,44940588.0,1
S5F_TheSwissAccount_rep1,1787087498.775,1.0245,33000,22,5,45651441.0,1
S5F_TheSwissAccount_rep1,1787087499.8,1.025,46500,31,8,37867515.0,1
S5F_TheSwissAccount_rep1,1787087500.824,1.0243,81000,54,17,22857522.0,1
S5F_TheSwissAccount_rep1,1787087501.849,1.0246,59005,40,13,34702307.0,1
S5F_TheSwissAccount_rep1,1787087502.875,1.026,50781,34,7,41790428.0,1
S5F_TheSwissAccount_rep1,1787087503.901,1.0258,52855,36,11,24367354.0,1
S5F_TheSwissAccount_rep1,1787087504.926,1.0258,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087505.952,1.0259,17619,12,5,157025589.0,1
S5F_TheSwissAccount_rep1,1787087506.978,1.0259,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087508.004,1.0258,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087509.029,1.0253,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087510.055,1.0261,5842,4,2,568507461.0,1
S5F_TheSwissAccount_rep1,1787087511.081,1.0258,129607,87,50,18873540.0,1
S5F_TheSwissAccount_rep1,1787087512.11,1.0286,146842,98,26,15279345.0,1
S5F_TheSwissAccount_rep1,1787087513.137,1.027,82328,56,22,23536569.0,1
S5F_TheSwissAccount_rep1,1787087514.162,1.0256,44987,31,9,45583092.0,1
S5F_TheSwissAccount_rep1,1787087515.187,1.0248,73823,50,18,35708230.0,1
S5F_TheSwissAccount_rep1,1787087516.216,1.0291,102000,68,20,22622624.0,1
S5F_TheSwissAccount_rep1,1787087517.241,1.0249,75000,50,17,30402138.0,1
S5F_TheSwissAccount_rep1,1787087518.266,1.0246,55500,37,12,32971011.0,1
S5F_TheSwissAccount_rep1,1787087519.299,1.0336,100500,67,15,15781323.0,1
S5F_TheSwissAccount_rep1,1787087520.324,1.0249,99151,67,25,23803571.0,1
S5F_TheSwissAccount_rep1,1787087521.35,1.026,64500,43,11,36192719.0,1
S5F_TheSwissAccount_rep1,1787087522.375,1.0248,52500,35,17,34595788.0,1
S5F_TheSwissAccount_rep1,1787087523.401,1.026,31500,21,5,46554897.0,1
S5F_TheSwissAccount_rep1,1787087524.428,1.0266,40500,27,5,45149001.0,1
S5F_TheSwissAccount_rep1,1787087525.454,1.0261,82191,55,14,28905727.0,1
S5F_TheSwissAccount_rep1,1787087526.48,1.0261,76500,51,9,21030790.0,1
S5F_TheSwissAccount_rep1,1787087527.506,1.0262,40500,27,6,37313319.0,1
S5F_TheSwissAccount_rep1,1787087528.533,1.0263,46500,31,10,39688044.0,1
S5F_TheSwissAccount_rep1,1787087529.559,1.0269,42000,28,7,50581413.0,1
S5F_TheSwissAccount_rep1,1787087530.587,1.0277,24000,16,3,76769214.0,1
S5F_TheSwissAccount_rep1,1787087531.614,1.0267,48905,33,9,39238199.0,1
S5F_TheSwissAccount_rep1,1787087532.64,1.0262,112500,75,23,20992849.0,1
S5F_TheSwissAccount_rep1,1787087533.666,1.0259,60000,40,9,34822359.0,1
S5F_TheSwissAccount_rep1,1787087534.691,1.0246,76338,51,16,28209580.0,1
S5F_TheSwissAccount_rep1,1787087535.72,1.0294,93000,62,23,26535471.0,1
S5F_TheSwissAccount_rep1,1787087536.746,1.0258,85500,57,9,26603261.0,1
S5F_TheSwissAccount_rep1,1787087537.77,1.0245,98744,66,22,28015718.0,1
S5F_TheSwissAccount_rep1,1787087538.795,1.0244,67552,46,13,32032667.0,2
S5F_TheSwissAccount_rep1,1787087539.819,1.0247,88500,59,19,21438847.0,1
S5F_TheSwissAccount_rep1,1787087540.844,1.025,32037,22,5,37871205.0,1
S5F_TheSwissAccount_rep1,1787087541.872,1.0272,36052,25,11,55030717.0,1
S5F_TheSwissAccount_rep1,1787087542.898,1.0265,66000,44,10,34816204.0,1
S5F_TheSwissAccount_rep1,1787087543.929,1.0314,43500,29,9,33140171.0,1
S5F_TheSwissAccount_rep1,1787087544.956,1.0265,30000,20,4,64943022.0,1
S5F_TheSwissAccount_rep1,1787087545.982,1.0265,70500,47,8,34980761.0,1
S5F_TheSwissAccount_rep1,1787087547.009,1.0265,26779,19,7,47077848.0,1
S5F_TheSwissAccount_rep1,1787087548.036,1.0267,46500,31,3,48440250.0,1
S5F_TheSwissAccount_rep1,1787087549.062,1.0259,76500,51,9,33612194.0,1
S5F_TheSwissAccount_rep1,1787087550.089,1.0271,53137,36,8,47540081.0,1
S5F_TheSwissAccount_rep1,1787087551.117,1.0281,51000,34,13,39075720.0,1
S5F_TheSwissAccount_rep1,1787087552.143,1.0264,72000,48,14,32520349.0,1
S5F_TheSwissAccount_rep1,1787087553.169,1.0265,90000,60,8,29007497.0,1
S5F_TheSwissAccount_rep1,1787087554.196,1.0262,104758,72,29,89263827.0,2
S5F_TheSwissAccount_rep1,1787087555.225,1.0295,110026,74,34,16825448.0,1
S5F_TheSwissAccount_rep1,1787087556.25,1.025,64500,43,15,30347418.0,1
S5F_TheSwissAccount_rep1,1787087557.275,1.0251,98978,67,23,18491893.0,1
S5F_TheSwissAccount_rep1,1787087558.3,1.0251,85500,57,21,29046074.0,1
S5F_TheSwissAccount_rep1,1787087559.326,1.0253,40500,27,6,37877100.0,1
S5F_TheSwissAccount_rep1,1787087560.351,1.0254,25050,18,4,50270811.4,2
S5F_TheSwissAccount_rep1,1787087561.376,1.0251,110909,76,35,21023266.1,2
S5F_TheSwissAccount_rep1,1787087562.401,1.0249,68105,47,20,29680207.0,1
S5F_TheSwissAccount_rep1,1787087563.427,1.0259,49500,33,12,51536173.0,1
S5F_TheSwissAccount_rep1,1787087564.453,1.0264,9145,7,2,51311803.0,1
S5F_TheSwissAccount_rep1,1787087565.48,1.0262,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087566.507,1.0272,28500,19,7,123029924.0,1
S5F_TheSwissAccount_rep1,1787087567.534,1.0276,45305,31,8,52801148.0,1
S5F_TheSwissAccount_rep1,1787087568.561,1.0271,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087569.594,1.0326,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087570.621,1.0266,75240,51,14,36671166.0,1
S5F_TheSwissAccount_rep1,1787087571.646,1.0254,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087572.671,1.0248,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087573.696,1.0252,40,1,0,166840302.0,1
S5F_TheSwissAccount_rep1,1787087574.725,1.0289,283094,191,129,6012544.0,1
S5F_TheSwissAccount_rep1,1787087575.75,1.0248,144136,98,50,17061853.0,1
S5F_TheSwissAccount_rep1,1787087576.774,1.0247,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087577.8,1.0258,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087578.824,1.0233,85914,58,23,26050789.0,1
S5F_TheSwissAccount_rep1,1787087579.85,1.0264,0,0,0,0,0
S5F_TheSwissAccount_rep1,1787087580.877,1.0273,0,0,0,0,0
