run_id,window_index,t_start,mean_o22,stall_s,label
MC_s2_dynamic_RedBullPlayStreets,0,0.0,3.8445,0.347,Degraded
MC_s2_dynamic_RedBullPlayStreets,1,10.0,3.8687,0,Good
MC_s2_dynamic_RedBullPlayStreets,2,20.0,3.8401,0,Good
MC_s2_dynamic_RedBullPlayStreets,3,30.0,3.7542,0,Good
MC_s2_dynamic_RedBullPlayStreets,4,40.0,3.7542,0,Good
MC_s2_dynamic_RedBullPlayStreets,5,50.0,3.9475,1.004,Critical
MC_s2_dynamic_RedBullPlayStreets,6,60.0,3.087,0,Good
MC_s2_dynamic_RedBullPlayStreets,7,70.0,4.0438,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,8,80.0,3.9228,0,Good
MC_s2_dynamic_RedBullPlayStreets,9,90.0,3.8949,0,Good
MC_s2_dynamic_RedBullPlayStreets,10,100.0,3.8671,0,Good
MC_s2_dynamic_RedBullPlayStreets,11,110.0,3.964,0,Good
MC_s2_dynamic_RedBullPlayStreets,12,120.0,3.8838,0,Good
MC_s2_dynamic_RedBullPlayStreets,13,130.0,3.9228,0,Good
MC_s2_dynamic_RedBullPlayStreets,14,140.0,4.28,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,15,150.0,4.4019,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,16,160.0,4.3984,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,17,170.0,4.3984,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,18,180.0,4.3891,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,19,190.0,4.3206,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,20,200.0,4.1571,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,21,210.0,4.3564,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,22,220.0,4.3657,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,23,230.0,4.3517,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,24,240.0,4.3968,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,25,250.0,4.4713,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,26,260.0,4.4422,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,27,270.0,4.4296,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,28,280.0,4.4296,0,Excellent
MC_s2_dynamic_RedBullPlayStreets,29,290.0,4.4662,0,Excellent
