run_id,window_index,t_start,mean_o22,stall_s,label
MC_s1_dynamic_RedBullPlayStreets,0,0.0,4.2616,0.119,Degraded
MC_s1_dynamic_RedBullPlayStreets,1,10.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,2,20.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,3,30.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,4,40.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,5,50.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,6,60.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,7,70.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,8,80.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,9,90.0,4.5246,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,10,100.0,2.473,13.575,Critical
MC_s1_dynamic_RedBullPlayStreets,11,110.0,1.8697,0,Critical
MC_s1_dynamic_RedBullPlayStreets,12,120.0,2.829,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,13,130.0,3.6706,0,Good
MC_s1_dynamic_RedBullPlayStreets,14,140.0,3.9017,1.207,Critical
MC_s1_dynamic_RedBullPlayStreets,15,150.0,4.0117,0,Excellent
MC_s1_dynamic_RedBullPlayStreets,16,160.0,3.7542,0,Good
MC_s1_dynamic_RedBullPlayStreets,17,170.0,3.7542,0,Good
MC_s1_dynamic_RedBullPlayStreets,18,180.0,2.9413,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,19,190.0,2.9413,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,20,200.0,3.1039,0,Good
MC_s1_dynamic_RedBullPlayStreets,21,210.0,3.2647,0.473,Degraded
MC_s1_dynamic_RedBullPlayStreets,22,220.0,2.8304,1.758,Critical
MC_s1_dynamic_RedBullPlayStreets,23,230.0,2.7967,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,24,240.0,2.7967,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,25,250.0,2.7752,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,26,260.0,2.7752,0,Degraded
MC_s1_dynamic_RedBullPlayStreets,27,270.0,3.8445,0,Good
MC_s1_dynamic_RedBullPlayStreets,28,280.0,4.0403,0,Excellent
