run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,label
MC_s10_bola_BigBuckBunny,27,94,25,0.090106,0.190279,0.0,1.204274,57.82506,283.155514,4.347826,5,308.243392,678.653022,256.008475,113384,115,2,Critical
MC_s10_bola_RedBullPlayStreets,1,98,86,0.372583,0.193708,0.0,0.946357,59.700982,85.435167,0.0,0,178.275075,270.247367,55.398621,471932,464,2,Degraded
MC_s10_bola_RedBullPlayStreets,2,97,42,0.540324,2.808019,0.0,27.849234,45.13786,217.393263,0.8726,5,130.369756,176.16034,48.228949,675807,573,2,Degraded
MC_s10_bola_RedBullPlayStreets,3,98,69,0.233871,0.220164,0.0,0.705736,82.121447,161.72785,0.357143,1,135.342268,156.139376,74.290717,296974,280,2,Degraded
MC_s10_bola_RedBullPlayStreets,4,97,79,0.314219,0.205539,0.0,0.703012,60.618546,90.529979,0.0,0,137.788715,156.075683,29.023732,395652,365,2,Degraded
MC_s10_bola_RedBullPlayStreets,5,97,94,0.696517,0.305998,0.0,1.400656,36.778542,59.951651,0.0,0,113.379168,155.6053,32.805637,877978,771,2,Degraded
MC_s10_bola_RedBullPlayStreets,6,97,62,0.742825,3.168386,0.0,31.551553,37.632535,129.27398,1.037613,8,138.493738,170.41257,34.710074,936062,771,2,Good
MC_s10_bola_RedBullPlayStreets,7,97,51,0.116859,0.143551,0.0,0.469538,68.656276,184.109659,1.212121,2,165.833546,518.538034,113.624976,148160,165,5,Degraded
MC_s10_bola_RedBullPlayStreets,8,96,40,0.141486,0.188378,0.0,0.47299,70.216357,422.322115,0.52356,1,206.389653,315.521951,104.601427,178697,191,4,Critical
MC_s10_bola_RedBullPlayStreets,9,96,40,0.203203,0.293628,0.0,0.930133,73.526385,347.321907,0.0,0,152.704327,253.738846,81.14638,256351,256,2,Critical
MC_s10_bola_RedBullPlayStreets,10,96,68,0.318864,0.278641,0.0,1.314242,50.559025,101.15917,0.789474,3,201.592514,274.908892,62.641238,403317,380,3,Degraded
MC_s10_bola_RedBullPlayStreets,11,96,64,0.234765,0.199485,0.0,0.694299,69.484683,131.834875,0.0,0,181.076243,249.256882,54.260235,296455,282,2,Degraded
MC_s10_bola_RedBullPlayStreets,12,109,67,0.145442,0.139804,0.0,0.579352,74.658626,155.743979,0.0,0,190.758814,290.323987,100.225629,208675,206,2,Critical
MC_s10_bola_RedBullPlayStreets,13,96,49,0.136675,0.15039,0.0,0.468137,79.76315,174.172458,2.234637,4,245.838886,315.531706,93.977468,173097,179,2,Critical
MC_s10_bola_RedBullPlayStreets,14,95,45,0.158642,0.191609,0.0,0.689697,77.818579,235.019564,1.041667,2,254.056762,410.646807,139.179648,199206,192,2,Critical
MC_s10_bola_RedBullPlayStreets,15,96,38,0.146108,0.198677,0.0,0.804095,76.801184,293.439762,0.0,0,225.281821,318.311267,99.24544,185334,167,2,Critical
MC_s10_bola_RedBullPlayStreets,16,95,57,0.228542,0.20954,0.0,0.690351,68.328921,165.5678,0.373134,1,259.728205,380.48766,114.016107,286930,268,2,Degraded
MC_s10_bola_RedBullPlayStreets,17,96,56,0.19293,0.17841,0.0,0.574972,69.19892,166.29404,0.0,0,240.764888,318.253692,96.287573,244548,225,2,Critical
MC_s10_bola_RedBullPlayStreets,18,95,22,0.087831,0.165405,0.0,0.689697,70.41824,358.9388,0.0,0,224.349411,318.348019,102.41465,110191,100,2,Critical
MC_s10_bola_RedBullPlayStreets,19,96,34,0.078159,0.118039,0.0,0.592986,106.318536,344.337907,19.834711,24,457.586297,606.916223,153.19789,99684,121,2,Critical
MC_s10_bola_RedBullPlayStreets,20,181,92,0.066576,0.084173,0.0,0.344848,106.87948,276.64399,7.389163,15,364.916133,610.277943,211.742776,159855,203,2,Critical
MC_s10_bola_RedBullPlayStreets,21,167,56,0.046803,0.078435,0.0,0.237732,91.43509,357.607374,7.8125,10,438.362921,814.967831,251.166463,103433,128,2,Critical
MC_s10_bola_RedBullPlayStreets,22,217,73,0.060367,0.104002,0.0,0.568889,148.488522,533.476386,0.537634,1,549.456267,1052.26972,392.016005,173707,186,2,Critical
MC_s10_bola_RedBullPlayStreets,23,127,38,0.075297,0.138658,0.0,0.796377,94.394121,366.657151,0.0,0,542.472687,852.860484,340.254129,127423,123,2,Critical
MC_s10_bola_RedBullPlayStreets,24,204,50,0.050618,0.100899,0.0,0.354007,88.927886,373.429816,2.142857,3,674.781257,1196.26027,378.256953,137482,140,2,Critical
MC_s10_bola_RedBullPlayStreets,25,94,12,0.01829,0.053178,0.0,0.228614,85.220362,538.368345,0.0,0,736.558334,1669.753864,560.025037,23060,26,2,Critical
MC_s10_bola_TearsOfSteel,1,97,93,0.504541,0.204888,0.0,1.177773,96.685874,243.470983,0.0,0,173.20602,246.812316,46.508258,632593,623,4,Degraded
MC_s10_bola_TearsOfSteel,2,98,89,0.898441,1.94704,0.0,19.708555,46.700979,157.151791,0.897308,9,120.009153,202.676445,54.900637,1136051,1003,4,Degraded
MC_s10_bola_TearsOfSteel,3,98,93,0.50771,0.247375,0.0,1.169719,116.740921,375.708733,0.170068,1,135.090201,156.565154,28.780364,644797,588,4,Good
MC_s10_bola_TearsOfSteel,4,97,93,0.536233,0.224391,0.0,1.056493,84.292044,212.198566,0.318471,2,144.382751,222.903179,42.165381,674488,628,4,Degraded
MC_s10_bola_TearsOfSteel,5,97,79,0.415025,0.266933,0.0,1.052486,81.619341,178.350615,0.0,0,124.544182,155.820601,38.685263,522662,489,4,Degraded
MC_s10_bola_TearsOfSteel,6,97,65,0.382403,0.366972,0.0,1.901948,63.217304,253.190085,0.460829,2,132.788232,184.175602,45.890579,483946,434,3,Degraded
MC_s10_bola_TearsOfSteel,7,97,95,0.593901,0.244314,0.0,1.154307,126.595587,454.323563,0.140056,1,173.971376,274.873914,58.398393,751919,714,4,Degraded
MC_s10_bola_TearsOfSteel,8,96,92,0.465435,0.19739,0.0,0.93102,98.437957,154.057776,0.171527,1,227.155339,291.405982,64.637942,586276,583,4,Degraded
MC_s10_bola_TearsOfSteel,9,96,78,0.590388,0.391258,0.0,1.64347,41.526724,89.04933,0.0,0,148.163403,253.651605,68.071264,744726,643,4,Degraded
MC_s10_bola_TearsOfSteel,10,96,59,0.316291,0.391193,0.0,3.073861,110.769654,170.012893,1.081081,4,169.919735,250.271361,69.966999,400810,370,4,Degraded
MC_s10_bola_TearsOfSteel,11,96,81,0.361063,0.205851,0.0,0.811886,229.447515,870.258017,0.0,0,250.164848,352.666992,69.449626,456139,441,4,Degraded
MC_s10_bola_TearsOfSteel,12,96,90,0.378286,0.171755,0.0,0.698931,129.909787,276.550253,0.21322,1,266.125839,373.507188,82.663572,477496,469,4,Degraded
MC_s10_bola_TearsOfSteel,13,106,71,0.335675,0.990104,0.0,10.263431,96.669707,161.021175,1.594533,7,236.813559,359.917478,96.36465,469439,439,4,Critical
MC_s10_bola_TearsOfSteel,14,96,73,0.224212,0.168132,0.0,0.58,110.245659,250.468478,0.0,0,307.651625,499.836779,145.145483,284679,292,4,Degraded
MC_s10_bola_TearsOfSteel,15,95,77,0.318403,0.194854,0.0,0.690351,108.143219,312.624157,0.0,0,269.939487,473.666133,125.364924,399965,396,4,Degraded
MC_s10_bola_TearsOfSteel,16,158,108,0.220303,0.17939,0.0,0.579451,137.168918,381.955305,1.075269,5,367.300428,526.341233,105.620861,460559,465,4,Critical
MC_s10_bola_TearsOfSteel,17,116,97,0.331481,0.182232,0.0,0.677507,128.539871,345.988408,0.0,0,259.108979,473.517392,121.325571,508613,502,4,Critical
MC_s10_bola_TearsOfSteel,18,96,70,0.576784,3.625953,0.0,35.861687,170.531467,558.341514,5.819296,38,332.521154,594.495035,188.161373,730621,653,4,Degraded
MC_s10_bola_TearsOfSteel,19,130,94,0.127954,0.103179,0.0,0.344522,177.720855,457.347654,9.9631,27,412.535867,596.843266,168.99844,220161,271,4,Critical
MC_s10_bola_TearsOfSteel,20,207,141,0.128711,0.144383,0.0,1.294216,155.735568,463.605758,8.920188,38,423.272387,617.438073,201.462662,353042,426,4,Critical
MC_s10_bola_TearsOfSteel,21,565,209,0.144748,1.578619,0.0,37.193196,207.480208,1079.005346,0.870406,9,624.514173,1241.209348,381.208249,1089767,1034,5,Critical
MC_s10_bola_TearsOfSteel,22,94,34,0.059831,0.096106,0.0,0.453758,124.275169,413.94643,0.0,0,682.757707,1229.842807,414.362283,75296,84,3,Degraded
MC_s10_bola_Valkaama,1,98,85,0.344684,0.172763,0.0,0.559066,66.526358,88.677461,0.0,0,196.379181,282.103594,54.289705,435419,432,2,Degraded
MC_s10_bola_Valkaama,2,98,73,0.689243,0.981605,0.0,9.080389,34.556093,77.789487,0.543478,4,138.571735,223.233869,52.403189,871150,736,2,Good
MC_s10_bola_Valkaama,3,97,93,0.744567,0.334681,0.0,1.682563,30.787344,48.100084,0.0,0,147.623865,156.950931,24.931238,933627,747,2,Good
MC_s10_bola_Valkaama,4,98,89,0.708383,0.340062,0.0,1.170853,31.40258,76.945662,0.0,0,141.79992,156.635498,31.918018,899565,722,2,Good
MC_s10_bola_Valkaama,5,97,69,0.69845,0.515528,0.0,1.617165,26.628745,63.764891,0.0,0,131.901581,156.89221,32.300609,878931,695,2,Good
MC_s10_bola_Valkaama,6,98,68,0.573709,0.438526,0.0,1.514913,30.752584,92.967908,0.161551,1,127.974472,170.759089,40.465191,729846,619,2,Good
MC_s10_bola_Valkaama,7,97,80,0.531825,0.388625,0.0,1.393956,31.121289,67.417916,0.0,0,158.56031,254.031796,61.324489,670857,574,3,Good
MC_s10_bola_Valkaama,8,96,79,0.293665,0.177001,0.0,0.467292,72.071663,97.305654,0.0,0,229.773454,310.23401,61.088371,369702,365,2,Good
MC_s10_bola_Valkaama,9,96,96,0.680089,0.223254,0.232533,0.934584,33.393461,57.837434,0.0,0,114.786906,168.98459,41.50649,855703,846,2,Degraded
MC_s10_bola_Valkaama,10,97,45,0.298394,0.361344,0.0,1.415649,37.777783,160.781191,0.0,0,100.252857,145.652189,34.664352,378942,368,2,Degraded
MC_s10_bola_Valkaama,11,96,58,0.242804,0.227546,0.0,0.811013,74.839381,231.16756,0.0,0,203.321369,264.966388,65.017646,305712,275,2,Degraded
MC_s10_bola_Valkaama,12,97,72,0.294518,0.212256,0.0,0.696957,64.405059,103.219558,0.0,0,207.913833,250.254437,52.738385,375142,344,2,Degraded
MC_s10_bola_Valkaama,13,95,42,0.250889,1.002985,0.0,9.79396,43.413742,114.174957,0.680272,2,212.964289,250.262449,49.785165,313339,294,4,Degraded
MC_s10_bola_Valkaama,14,96,21,0.05855,0.119254,0.0,0.463302,106.125081,459.583097,1.265823,1,277.553175,479.378064,131.224196,74145,79,4,Degraded
MC_s10_bola_Valkaama,15,96,61,0.239524,0.205899,0.0,0.577702,119.838326,481.921532,0.647249,2,181.500856,368.287982,107.581833,303494,309,2,Critical
MC_s10_bola_Valkaama,16,96,54,0.280204,0.293335,0.0,1.378065,48.339538,143.871621,0.311526,1,178.908391,394.569876,129.694868,354539,321,2,Critical
MC_s10_bola_Valkaama,17,95,11,0.061709,0.20213,0.0,1.414221,34.851907,300.293265,1.428571,1,166.784156,318.270798,120.614009,77148,70,2,Critical
MC_s10_bola_Valkaama,18,96,56,0.309133,0.281914,0.0,0.806388,80.722152,383.455557,0.0,0,241.345469,319.131354,81.797809,391656,327,2,Degraded
MC_s10_bola_Valkaama,19,96,57,0.412568,2.520178,0.0,24.918829,63.542235,160.089339,4.458599,21,354.731805,563.20729,180.887185,524053,471,3,Good
MC_s10_bola_Valkaama,20,95,49,0.08752,0.099832,0.0,0.353114,91.170827,232.683491,16.428571,23,395.272463,597.259473,187.590473,110977,140,4,Degraded
MC_s10_bola_Valkaama,21,95,52,0.104907,0.111097,0.0,0.354448,90.732759,189.126205,13.939394,23,435.107729,617.478316,204.398399,132917,165,2,Critical
MC_s10_bola_Valkaama,22,94,43,0.093774,0.110093,0.0,0.35179,74.357195,191.089195,16.216216,24,312.225552,598.060192,221.42481,117642,148,2,Critical
MC_s10_bola_Valkaama,23,95,13,0.053387,0.176432,0.0,1.056,50.915203,385.589523,0.0,0,236.095366,662.189632,270.742802,67362,60,2,Critical
MC_s10_bola_Valkaama,24,95,14,0.037965,0.105907,0.0,0.56782,172.233896,865.540878,1.960784,1,2235.531442,25320.708943,6413.459096,47948,51,3,Critical
MC_s10_bola_Valkaama,25,95,40,0.104885,0.143796,0.0,0.374288,137.395052,560.86663,0.775194,1,394.957713,678.82628,246.818392,132846,129,2,Critical
MC_s10_bola_Valkaama,26,95,27,0.095534,0.171417,0.0,0.828803,134.610423,266.399295,0.0,0,442.336513,852.346305,305.972987,120698,117,3,Critical
MC_s10_bola_Valkaama,27,94,7,0.011942,0.046481,0.0,0.327225,70.609063,708.786098,11.111111,2,733.663334,1780.39974,707.214881,14928,18,2,Critical
MC_s10_bola_Valkaama,28,95,29,0.039694,0.073154,0.0,0.342256,204.971623,729.903422,0.0,0,548.086581,1232.74444,399.615503,50411,60,2,Critical
MC_s10_bola_Valkaama,29,94,11,0.035464,0.258427,0.0,2.509316,60.836758,476.821929,6.896552,4,318.333693,904.260687,286.073095,44468,58,2,Critical
MC_s10_dynamic_BigBuckBunny,1,98,90,0.655687,0.366012,0.0,1.938402,38.724359,59.496962,0.97629,7,135.469989,166.135989,36.840188,826530,717,2,Degraded
MC_s10_dynamic_BigBuckBunny,2,98,49,0.349296,0.451881,0.0,1.417054,42.251638,242.073044,0.78125,3,145.784155,277.212959,77.092296,439858,384,3,Degraded
MC_s10_dynamic_BigBuckBunny,3,98,12,0.042651,0.122715,0.0,0.507752,49.515852,394.060168,0.0,0,160.32134,288.218835,81.752846,53937,56,2,Degraded
MC_s10_dynamic_BigBuckBunny,4,98,85,0.50652,0.342555,0.0,1.181801,89.293269,418.235624,0.0,0,139.880757,232.677095,63.60474,642951,635,2,Degraded
MC_s10_dynamic_BigBuckBunny,5,97,97,0.4554,0.260171,0.045868,2.845053,57.659383,61.293053,0.701754,4,154.933152,199.266432,32.815425,572366,570,2,Degraded
MC_s10_dynamic_BigBuckBunny,6,98,51,0.271234,0.3988,0.0,2.845053,41.414472,140.487167,1.173021,4,120.630834,232.802322,69.243284,344442,341,2,Degraded
MC_s10_dynamic_BigBuckBunny,7,96,76,0.2816,0.181341,0.0,0.46999,74.634476,102.222616,0.0,0,229.103791,310.235277,61.693831,353024,350,2,Degraded
MC_s10_dynamic_BigBuckBunny,8,97,49,0.192466,0.209736,0.0,0.505542,69.94246,208.731769,0.0,0,191.92483,310.139932,70.462724,243807,244,2,Degraded
MC_s10_dynamic_BigBuckBunny,9,97,68,0.339524,0.292448,0.0,0.937274,68.090386,183.215871,0.0,0,152.740336,253.650504,58.016581,429847,427,2,Degraded
MC_s10_dynamic_BigBuckBunny,10,96,60,0.800557,4.95204,0.0,48.993826,51.476303,95.216201,0.488998,4,211.974301,250.293944,58.975844,1003045,818,2,Good
MC_s10_dynamic_BigBuckBunny,11,119,87,0.312283,0.230534,0.0,0.698964,60.779291,90.506948,0.0,0,225.413672,250.281058,39.69449,486104,429,2,Critical
MC_s10_dynamic_BigBuckBunny,12,99,68,0.273994,0.220649,0.0,0.697625,64.915136,109.637107,0.0,0,213.124018,250.285526,61.141499,355427,325,2,Degraded
MC_s10_dynamic_BigBuckBunny,13,96,44,0.565392,4.160134,0.0,41.081912,76.217831,201.002772,1.140065,7,229.587148,322.271041,117.96785,709925,614,2,Degraded
MC_s10_dynamic_BigBuckBunny,14,96,55,0.314316,0.290111,0.0,1.184838,46.41415,132.943101,0.0,0,210.506305,318.83826,95.590723,396959,331,2,Degraded
MC_s10_dynamic_BigBuckBunny,15,97,53,0.306825,0.301795,0.0,1.180876,36.309369,91.918468,0.0,0,256.89051,318.860698,101.307809,391122,317,2,Degraded
MC_s10_dynamic_BigBuckBunny,16,95,63,0.27706,0.215538,0.0,0.692978,70.333718,184.432262,0.0,0,247.301011,318.308938,84.663212,348063,300,2,Degraded
MC_s10_dynamic_BigBuckBunny,17,96,73,0.29878,0.199257,0.0,0.694299,61.249589,92.676995,0.0,0,224.261738,317.410433,83.114452,377096,334,2,Degraded
MC_s10_dynamic_BigBuckBunny,18,96,69,0.492978,1.790107,0.0,13.857905,52.290796,118.828019,5.454545,30,268.075767,555.597793,161.732379,621618,550,2,Degraded
MC_s10_dynamic_BigBuckBunny,19,96,54,0.112256,0.110951,0.0,0.34715,65.875806,143.543465,8.571429,15,415.598427,617.372691,169.240112,141938,175,4,Degraded
MC_s10_dynamic_BigBuckBunny,20,96,57,0.10823,0.109047,0.0,0.350028,86.101486,174.413216,13.450292,23,384.468636,613.311092,208.846141,137439,171,2,Critical
MC_s10_dynamic_BigBuckBunny,21,95,41,0.089537,0.136923,0.0,0.861364,54.034199,161.672367,13.380282,19,267.415192,502.143648,154.224851,112723,142,2,Critical
MC_s10_dynamic_BigBuckBunny,22,96,20,0.043718,0.119736,0.0,0.929726,126.451023,646.66044,10.294118,7,394.152145,1073.061093,392.915934,55625,68,2,Critical
MC_s10_dynamic_BigBuckBunny,23,95,26,0.052778,0.09572,0.0,0.264825,124.825388,461.931381,1.428571,1,738.305292,1523.6489,551.669644,66156,70,2,Critical
MC_s10_dynamic_BigBuckBunny,24,108,30,0.059069,0.101214,0.0,0.304152,113.276859,412.330489,0.0,0,2394.474691,1519.239082,8002.018268,84335,88,3,Critical
MC_s10_dynamic_BigBuckBunny,25,95,35,0.083407,0.112761,0.0,0.344121,125.849172,399.126598,0.0,0,505.819333,1296.795334,436.55409,104629,111,4,Critical
MC_s10_dynamic_BigBuckBunny,26,96,21,0.045031,0.088455,0.0,0.319848,76.627915,480.495169,3.225806,2,467.64446,806.046401,360.710035,57074,62,2,Critical
MC_s10_dynamic_BigBuckBunny,27,95,29,0.047366,0.084401,0.0,0.239547,167.172025,614.009813,0.0,0,529.584695,1306.854229,427.341791,59546,68,2,Critical
MC_s10_dynamic_BigBuckBunny,28,95,28,0.063401,0.101392,0.0,0.325057,102.298565,425.924656,1.162791,1,547.329773,1438.563506,413.516213,79837,86,2,Critical
MC_s10_dynamic_BigBuckBunny,29,95,5,0.002265,0.011679,0.0,0.068809,18.653169,297.828312,0.0,0,19.070129,44.784506,16.764908,2886,12,2,Critical
MC_s10_dynamic_RedBullPlayStreets,1,98,86,0.371465,0.192708,0.0,0.939077,59.702169,90.262712,0.0,0,154.003757,246.748799,55.138754,470219,461,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,2,97,36,0.533592,2.358984,0.0,22.864879,34.757835,180.580466,0.904159,5,131.31434,246.755892,68.041583,668371,553,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,3,98,76,0.276088,0.19566,0.0,0.705736,99.556627,285.986142,0.303951,1,136.056249,155.930149,42.792059,350154,329,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,4,98,78,0.252951,0.168255,0.0,0.587749,63.801554,101.976287,0.0,0,125.590419,156.179728,39.485505,321026,305,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,5,97,82,0.690638,0.408772,0.0,1.403362,26.630693,60.041156,0.0,0,109.571898,156.386473,34.666334,869718,744,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,6,97,34,0.225201,0.373916,0.0,1.402008,54.986352,271.027031,0.0,0,124.557195,169.95516,41.30389,283369,246,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,7,97,71,0.274587,0.242065,0.0,1.054517,53.160407,114.640141,0.0,0,180.846952,310.256991,85.938947,346843,341,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,8,112,90,0.286222,0.184593,0.0,0.81577,68.146234,94.959408,0.0,0,218.5852,310.088474,69.188117,419083,415,2,Critical
MC_s10_dynamic_RedBullPlayStreets,9,97,90,0.489982,0.291094,0.0,1.066947,46.545763,74.626757,0.0,0,157.878215,295.725385,80.410059,621145,616,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,10,97,48,0.360884,0.793787,0.0,7.481226,43.945219,166.97818,1.002506,4,168.246129,253.706907,68.869546,457176,399,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,11,96,42,0.248511,0.304913,0.0,1.19066,53.335531,234.695266,0.0,0,198.552871,251.683779,75.249482,311845,257,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,12,118,83,0.251407,0.200264,0.0,0.925736,59.535067,115.130588,0.0,0,256.342873,415.105449,79.881601,389441,361,3,Critical
MC_s10_dynamic_RedBullPlayStreets,13,96,30,0.184397,0.833035,0.0,8.143559,71.117126,385.880403,2.666667,6,279.295341,394.263733,90.544094,232786,225,2,Critical
MC_s10_dynamic_RedBullPlayStreets,14,96,62,0.23878,0.199057,0.0,0.694299,79.188466,176.942529,0.0,0,254.946705,317.420724,80.003386,301861,276,2,Critical
MC_s10_dynamic_RedBullPlayStreets,15,96,30,0.119155,0.19104,0.0,0.694962,80.160836,319.962094,1.369863,2,277.269701,356.234529,69.461948,150320,146,2,Critical
MC_s10_dynamic_RedBullPlayStreets,16,96,28,0.075703,0.118971,0.0,0.570657,106.761611,392.490078,2.020202,2,281.830459,673.613542,147.174063,96221,99,2,Critical
MC_s10_dynamic_RedBullPlayStreets,17,96,59,0.195167,0.174858,0.0,0.693638,89.725837,223.144969,0.0,0,231.415471,315.623891,78.768853,246865,236,2,Critical
MC_s10_dynamic_RedBullPlayStreets,18,96,42,0.183174,0.572954,0.0,5.530276,62.338749,160.715408,1.310044,3,250.067998,318.077516,95.499746,231283,229,2,Critical
MC_s10_dynamic_RedBullPlayStreets,19,96,50,0.08867,0.112884,0.0,0.357827,116.943045,289.413218,8.695652,12,373.513381,562.244742,188.344315,112340,138,2,Critical
MC_s10_dynamic_RedBullPlayStreets,20,96,45,0.080235,0.105299,0.0,0.357827,87.957781,247.056485,13.6,17,380.41389,620.111482,193.168076,101258,125,2,Critical
MC_s10_dynamic_RedBullPlayStreets,21,96,44,0.081055,0.109348,0.0,0.47529,115.3665,271.570397,5.645161,7,425.648123,617.616142,196.304741,102463,124,2,Critical
MC_s10_dynamic_RedBullPlayStreets,22,102,58,0.105793,0.152305,0.0,1.172015,88.550886,179.48436,8.484848,14,372.949118,642.60301,208.819858,142078,165,2,Degraded
MC_s10_dynamic_RedBullPlayStreets,23,111,33,0.087666,0.14184,0.0,0.352862,71.88218,261.778151,0.0,0,634.039415,848.577623,243.765964,128715,120,2,Critical
MC_s10_dynamic_RedBullPlayStreets,24,113,33,0.098914,0.154841,0.0,0.359392,72.309051,260.845961,0.0,0,642.117205,848.715186,238.929824,147206,133,2,Critical
MC_s10_dynamic_RedBullPlayStreets,25,110,31,0.097488,0.155627,0.0,0.347121,74.137938,275.350833,0.0,0,657.165383,848.734908,248.35157,141132,126,2,Critical
MC_s10_dynamic_RedBullPlayStreets,26,184,53,0.054929,0.108144,0.0,0.361398,98.753214,382.33069,0.0,0,637.233868,1359.165624,384.937735,133895,136,2,Critical
