run_id,window_index,t_start,mean_o22,stall_s,label
MC_s5_dynamic_BigBuckBunny,0,0.0,4.0752,2.796,Critical
MC_s5_dynamic_BigBuckBunny,1,10.0,3.6222,0,Good
MC_s5_dynamic_BigBuckBunny,2,20.0,2.9096,0,Degraded
MC_s5_dynamic_BigBuckBunny,3,30.0,3.7752,0,Good
MC_s5_dynamic_BigBuckBunny,4,40.0,3.7626,0,Good
MC_s5_dynamic_BigBuckBunny,5,50.0,2.9316,0,Degraded
MC_s5_dynamic_BigBuckBunny,6,60.0,2.8393,0,Degraded
MC_s5_dynamic_BigBuckBunny,7,70.0,2.8393,0,Degraded
MC_s5_dynamic_BigBuckBunny,8,80.0,2.7829,0,Degraded
MC_s5_dynamic_BigBuckBunny,9,90.0,2.7935,0,Degraded
MC_s5_dynamic_BigBuckBunny,10,100.0,2.7617,0,Degraded
MC_s5_dynamic_BigBuckBunny,11,110.0,2.7458,0,Degraded
MC_s5_dynamic_BigBuckBunny,12,120.0,2.7458,0,Degraded
MC_s5_dynamic_BigBuckBunny,13,130.0,1.6973,0,Critical
MC_s5_dynamic_BigBuckBunny,14,140.0,1.4457,0,Critical
MC_s5_dynamic_BigBuckBunny,15,150.0,1.4457,0,Critical
MC_s5_dynamic_BigBuckBunny,16,160.0,1.4457,0,Critical
MC_s5_dynamic_BigBuckBunny,17,170.0,2.6999,0,Degraded
MC_s5_dynamic_BigBuckBunny,18,180.0,2.3796,0,Degraded
MC_s5_dynamic_BigBuckBunny,19,190.0,2.8353,0,Degraded
MC_s5_dynamic_BigBuckBunny,20,200.0,2.8393,0,Degraded
MC_s5_dynamic_BigBuckBunny,21,210.0,2.8393,0,Degraded
MC_s5_dynamic_BigBuckBunny,22,220.0,2.8689,0,Degraded
MC_s5_dynamic_BigBuckBunny,23,230.0,3.9708,0,Good
MC_s5_dynamic_BigBuckBunny,24,240.0,4.3031,0,Excellent
MC_s5_dynamic_BigBuckBunny,25,250.0,4.2942,0,Excellent
MC_s5_dynamic_BigBuckBunny,26,260.0,4.1347,0,Excellent
MC_s5_dynamic_BigBuckBunny,27,270.0,4.237,0,Excellent
MC_s5_dynamic_BigBuckBunny,28,280.0,4.2533,0,Excellent
MC_s5_dynamic_BigBuckBunny,29,290.0,4.2533,0,Excellent
