run_id,window_index,t_start,mean_o22,stall_s,label
MC_s5_dynamic_RedBullPlayStreets,0,0.0,3.7994,0.184,Degraded
MC_s5_dynamic_RedBullPlayStreets,1,10.0,3.8973,0,Good
MC_s5_dynamic_RedBullPlayStreets,2,20.0,2.9413,0,Degraded
MC_s5_dynamic_RedBullPlayStreets,3,30.0,3.5916,0,Good
MC_s5_dynamic_RedBullPlayStreets,4,40.0,3.8401,1.546,Critical
MC_s5_dynamic_RedBullPlayStreets,5,50.0,3.0491,1.302,Critical
MC_s5_dynamic_RedBullPlayStreets,6,60.0,2.6221,0.864,Degraded
MC_s5_dynamic_RedBullPlayStreets,7,70.0,2.0346,2.826,Critical
MC_s5_dynamic_RedBullPlayStreets,8,80.0,1.6452,0,Critical
MC_s5_dynamic_RedBullPlayStreets,9,90.0,1.6715,0,Critical
MC_s5_dynamic_RedBullPlayStreets,10,100.0,1.6189,0,Critical
MC_s5_dynamic_RedBullPlayStreets,11,110.0,1.6189,0,Critical
MC_s5_dynamic_RedBullPlayStreets,12,120.0,1.6189,0.154,Degraded
MC_s5_dynamic_RedBullPlayStreets,13,130.0,1.6189,0,Critical
MC_s5_dynamic_RedBullPlayStreets,14,140.0,1.6189,10.188,Critical
MC_s5_dynamic_RedBullPlayStreets,15,150.0,1.6189,0,Critical
MC_s5_dynamic_RedBullPlayStreets,16,160.0,1.6628,0,Critical
MC_s5_dynamic_RedBullPlayStreets,17,170.0,1.6365,0,Critical
MC_s5_dynamic_RedBullPlayStreets,18,180.0,1.6189,0,Critical
MC_s5_dynamic_RedBullPlayStreets,19,190.0,1.7345,0,Critical
MC_s5_dynamic_RedBullPlayStreets,20,200.0,2.8021,0,Degraded
MC_s5_dynamic_RedBullPlayStreets,21,210.0,2.7752,0,Degraded
MC_s5_dynamic_RedBullPlayStreets,22,220.0,2.7752,0,Degraded
MC_s5_dynamic_RedBullPlayStreets,23,230.0,3.3597,0,Good
MC_s5_dynamic_RedBullPlayStreets,24,240.0,4.0051,0,Excellent
MC_s5_dynamic_RedBullPlayStreets,25,250.0,4.0985,0,Excellent
MC_s5_dynamic_RedBullPlayStreets,26,260.0,3.9228,0,Good
MC_s5_dynamic_RedBullPlayStreets,27,270.0,3.9228,0,Good
MC_s5_dynamic_RedBullPlayStreets,28,280.0,3.9228,0,Good
