run_id,window_index,t_start,mean_o22,stall_s,label
MC_s4_bola_RedBullPlayStreets,0,0.0,2.5182,1.111,Critical
MC_s4_bola_RedBullPlayStreets,1,10.0,1.6189,0.638,Degraded
MC_s4_bola_RedBullPlayStreets,2,20.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,3,30.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,4,40.0,1.6277,0,Critical
MC_s4_bola_RedBullPlayStreets,5,50.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,6,60.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,7,70.0,1.6891,0,Critical
MC_s4_bola_RedBullPlayStreets,8,80.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,9,90.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,10,100.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,11,110.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,12,120.0,1.6715,0,Critical
MC_s4_bola_RedBullPlayStreets,13,130.0,1.7066,0,Critical
MC_s4_bola_RedBullPlayStreets,14,140.0,1.7066,0,Critical
MC_s4_bola_RedBullPlayStreets,15,150.0,1.7066,0,Critical
MC_s4_bola_RedBullPlayStreets,16,160.0,1.7066,0,Critical
MC_s4_bola_RedBullPlayStreets,17,170.0,1.6979,0,Critical
MC_s4_bola_RedBullPlayStreets,18,180.0,1.6365,3.976,Critical
MC_s4_bola_RedBullPlayStreets,19,190.0,1.6189,2.58,Critical
MC_s4_bola_RedBullPlayStreets,20,200.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,21,210.0,1.6189,0,Critical
MC_s4_bola_RedBullPlayStreets,22,220.0,2.8182,0,Degraded
MC_s4_bola_RedBullPlayStreets,23,230.0,2.3214,0.94,Degraded
MC_s4_bola_RedBullPlayStreets,24,240.0,1.7066,0,Critical
MC_s4_bola_RedBullPlayStreets,25,250.0,2.5257,0,Degraded
MC_s4_bola_RedBullPlayStreets,26,260.0,3.8687,0,Good
MC_s4_bola_RedBullPlayStreets,27,270.0,3.7542,0,Good
MC_s4_bola_RedBullPlayStreets,28,280.0,3.7542,0,Good
