run_id,window_index,t_start,mean_o22,stall_s,label
MC_s12_bola_RedBullPlayStreets,0,0.0,2.9807,12.221,Critical
MC_s12_bola_RedBullPlayStreets,1,10.0,1.6189,3.393,Critical
MC_s12_bola_RedBullPlayStreets,2,20.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,3,30.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,4,40.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,5,50.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,6,60.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,7,70.0,1.6189,9.865,Critical
MC_s12_bola_RedBullPlayStreets,8,80.0,1.6189,5.927,Critical
MC_s12_bola_RedBullPlayStreets,9,90.0,1.6189,0.973,Degraded
MC_s12_bola_RedBullPlayStreets,10,100.0,1.6189,0.567,Degraded
MC_s12_bola_RedBullPlayStreets,11,110.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,12,120.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,13,130.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,14,140.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,15,150.0,1.6189,0,Critical
MC_s12_bola_RedBullPlayStreets,16,160.0,1.6189,14.22,Critical
MC_s12_bola_RedBullPlayStreets,17,170.0,1.6189,15.409,Critical
MC_s12_bola_RedBullPlayStreets,18,180.0,1.6189,23.035,Critical
MC_s12_bola_RedBullPlayStreets,19,190.0,1.6189,13.547,Critical
