run_id,window_index,t_start,mean_o22,stall_s,label
MC_s7_bola_RedBullPlayStreets,0,0.0,3.2705,0.294,Degraded
MC_s7_bola_RedBullPlayStreets,1,10.0,2.8728,0,Degraded
MC_s7_bola_RedBullPlayStreets,2,20.0,2.8728,0,Degraded
MC_s7_bola_RedBullPlayStreets,3,30.0,2.8728,0,Degraded
MC_s7_bola_RedBullPlayStreets,4,40.0,2.8728,0,Degraded
MC_s7_bola_RedBullPlayStreets,5,50.0,2.3537,0,Degraded
MC_s7_bola_RedBullPlayStreets,6,60.0,2.3625,0,Degraded
MC_s7_bola_RedBullPlayStreets,7,70.0,1.9746,0.362,Degraded
MC_s7_bola_RedBullPlayStreets,8,80.0,1.6803,0,Critical
MC_s7_bola_RedBullPlayStreets,9,90.0,2.2897,0,Degraded
MC_s7_bola_RedBullPlayStreets,10,100.0,3.566,0,Good
MC_s7_bola_RedBullPlayStreets,11,110.0,3.9078,0,Good
MC_s7_bola_RedBullPlayStreets,12,120.0,3.7542,0,Good
MC_s7_bola_RedBullPlayStreets,13,130.0,3.7542,0,Good
MC_s7_bola_RedBullPlayStreets,14,140.0,3.7879,0,Good
MC_s7_bola_RedBullPlayStreets,15,150.0,4.0943,0,Excellent
MC_s7_bola_RedBullPlayStreets,16,160.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,17,170.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,18,180.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,19,190.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,20,200.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,21,210.0,3.9545,0,Good
MC_s7_bola_RedBullPlayStreets,22,220.0,3.1642,0.555,Degraded
MC_s7_bola_RedBullPlayStreets,23,230.0,2.2801,0,Degraded
MC_s7_bola_RedBullPlayStreets,24,240.0,3.6283,0,Good
MC_s7_bola_RedBullPlayStreets,25,250.0,3.6701,0,Good
MC_s7_bola_RedBullPlayStreets,26,260.0,2.9366,0,Degraded
MC_s7_bola_RedBullPlayStreets,27,270.0,4.1372,0,Excellent
MC_s7_bola_RedBullPlayStreets,28,280.0,3.9228,0,Good
MC_s7_bola_RedBullPlayStreets,29,290.0,3.9228,0,Good
