run_id,window_index,t_start,mean_o22,stall_s,label
MC_s1_bola_RedBullPlayStreets,0,0.0,4.2616,0.336,Degraded
MC_s1_bola_RedBullPlayStreets,1,10.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,2,20.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,3,30.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,4,40.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,5,50.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,6,60.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,7,70.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,8,80.0,4.5246,0,Excellent
MC_s1_bola_RedBullPlayStreets,9,90.0,4.2839,29.176,Critical
MC_s1_bola_RedBullPlayStreets,10,100.0,1.9048,0,Critical
MC_s1_bola_RedBullPlayStreets,11,110.0,2.8162,0,Degraded
MC_s1_bola_RedBullPlayStreets,12,120.0,2.829,0,Degraded
MC_s1_bola_RedBullPlayStreets,13,130.0,2.3801,0,Degraded
MC_s1_bola_RedBullPlayStreets,14,140.0,1.7066,0,Critical
MC_s1_bola_RedBullPlayStreets,15,150.0,2.1566,0,Degraded
MC_s1_bola_RedBullPlayStreets,16,160.0,3.2664,0,Good
MC_s1_bola_RedBullPlayStreets,17,170.0,2.9413,0,Degraded
MC_s1_bola_RedBullPlayStreets,18,180.0,2.345,0,Degraded
MC_s1_bola_RedBullPlayStreets,19,190.0,2.5971,0,Degraded
MC_s1_bola_RedBullPlayStreets,20,200.0,2.0814,0,Degraded
MC_s1_bola_RedBullPlayStreets,21,210.0,1.6891,0,Critical
MC_s1_bola_RedBullPlayStreets,22,220.0,1.7066,0,Critical
MC_s1_bola_RedBullPlayStreets,23,230.0,2.8562,0,Degraded
MC_s1_bola_RedBullPlayStreets,24,240.0,3.9883,0,Good
MC_s1_bola_RedBullPlayStreets,25,250.0,4.0403,0,Excellent
MC_s1_bola_RedBullPlayStreets,26,260.0,3.6769,0,Good
MC_s1_bola_RedBullPlayStreets,27,270.0,2.829,0,Degraded
