run_id,window_index,t_start,mean_o22,stall_s,label
MC_s4_dynamic_BigBuckBunny,0,0.0,2.5466,19.665,Critical
MC_s4_dynamic_BigBuckBunny,1,10.0,1.6533,0,Critical
MC_s4_dynamic_BigBuckBunny,2,20.0,1.6175,0,Critical
MC_s4_dynamic_BigBuckBunny,3,30.0,1.5923,0,Critical
MC_s4_dynamic_BigBuckBunny,4,40.0,1.5923,0,Critical
MC_s4_dynamic_BigBuckBunny,5,50.0,1.717,0,Critical
MC_s4_dynamic_BigBuckBunny,6,60.0,1.9972,0,Critical
MC_s4_dynamic_BigBuckBunny,7,70.0,1.6764,0,Critical
MC_s4_dynamic_BigBuckBunny,8,80.0,2.0131,0,Degraded
MC_s4_dynamic_BigBuckBunny,9,90.0,2.7723,0,Degraded
MC_s4_dynamic_BigBuckBunny,10,100.0,2.7458,0,Degraded
MC_s4_dynamic_BigBuckBunny,11,110.0,2.7458,0,Degraded
MC_s4_dynamic_BigBuckBunny,12,120.0,2.8523,0,Degraded
MC_s4_dynamic_BigBuckBunny,13,130.0,2.8979,0,Degraded
MC_s4_dynamic_BigBuckBunny,14,140.0,2.8979,0,Degraded
MC_s4_dynamic_BigBuckBunny,15,150.0,2.8979,0,Degraded
MC_s4_dynamic_BigBuckBunny,16,160.0,2.8979,0,Degraded
MC_s4_dynamic_BigBuckBunny,17,170.0,2.8979,0,Degraded
MC_s4_dynamic_BigBuckBunny,18,180.0,2.8804,0,Degraded
MC_s4_dynamic_BigBuckBunny,19,190.0,2.8069,0,Degraded
MC_s4_dynamic_BigBuckBunny,20,200.0,2.8272,0,Degraded
MC_s4_dynamic_BigBuckBunny,21,210.0,2.7935,0,Degraded
MC_s4_dynamic_BigBuckBunny,22,220.0,2.7458,0,Degraded
MC_s4_dynamic_BigBuckBunny,23,230.0,2.7458,0,Degraded
MC_s4_dynamic_BigBuckBunny,24,240.0,3.0509,0,Good
MC_s4_dynamic_BigBuckBunny,25,250.0,3.3504,0,Good
MC_s4_dynamic_BigBuckBunny,26,260.0,2.9381,0,Degraded
MC_s4_dynamic_BigBuckBunny,27,270.0,2.9381,0,Degraded
