run_id,window_index,t_start,mean_o22,stall_s,label
MC_s2_dynamic_BigBuckBunny,0,0.0,4.3716,2.052,Critical
MC_s2_dynamic_BigBuckBunny,1,10.0,4.4111,0,Excellent
MC_s2_dynamic_BigBuckBunny,2,20.0,4.4414,0,Excellent
MC_s2_dynamic_BigBuckBunny,3,30.0,4.4357,0,Excellent
MC_s2_dynamic_BigBuckBunny,4,40.0,4.4357,0,Excellent
MC_s2_dynamic_BigBuckBunny,5,50.0,4.4121,0,Excellent
MC_s2_dynamic_BigBuckBunny,6,60.0,4.3276,0,Excellent
MC_s2_dynamic_BigBuckBunny,7,70.0,4.3558,0,Excellent
MC_s2_dynamic_BigBuckBunny,8,80.0,4.3577,0,Excellent
MC_s2_dynamic_BigBuckBunny,9,90.0,4.3573,0,Excellent
MC_s2_dynamic_BigBuckBunny,10,100.0,4.3573,0,Excellent
MC_s2_dynamic_BigBuckBunny,11,110.0,4.3573,0,Excellent
MC_s2_dynamic_BigBuckBunny,12,120.0,4.3573,0,Excellent
MC_s2_dynamic_BigBuckBunny,13,130.0,4.3573,0,Excellent
MC_s2_dynamic_BigBuckBunny,14,140.0,4.3822,0,Excellent
MC_s2_dynamic_BigBuckBunny,15,150.0,4.4175,0,Excellent
MC_s2_dynamic_BigBuckBunny,16,160.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,17,170.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,18,180.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,19,190.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,20,200.0,4.4528,0,Excellent
MC_s2_dynamic_BigBuckBunny,21,210.0,4.4604,0,Excellent
MC_s2_dynamic_BigBuckBunny,22,220.0,4.4546,0,Excellent
MC_s2_dynamic_BigBuckBunny,23,230.0,4.4451,0,Excellent
MC_s2_dynamic_BigBuckBunny,24,240.0,4.3634,0,Excellent
MC_s2_dynamic_BigBuckBunny,25,250.0,4.4153,0,Excellent
MC_s2_dynamic_BigBuckBunny,26,260.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,27,270.0,4.4053,0,Excellent
MC_s2_dynamic_BigBuckBunny,28,280.0,4.4201,0,Excellent
MC_s2_dynamic_BigBuckBunny,29,290.0,3.803,0,Good
