run_id,window_index,t_start,mean_o22,stall_s,label
MC_s9_bola_TearsOfSteel,0,0.0,2.7725,1.093,Critical
MC_s9_bola_TearsOfSteel,1,10.0,2.4969,0.079,Degraded
MC_s9_bola_TearsOfSteel,2,20.0,2.738,0,Degraded
MC_s9_bola_TearsOfSteel,3,30.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,4,40.0,3.3465,0,Good
MC_s9_bola_TearsOfSteel,5,50.0,3.3005,1.029,Critical
MC_s9_bola_TearsOfSteel,6,60.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,7,70.0,2.5773,0,Degraded
MC_s9_bola_TearsOfSteel,8,80.0,3.0251,0,Good
MC_s9_bola_TearsOfSteel,9,90.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,10,100.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,11,110.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,12,120.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,13,130.0,3.3005,0,Good
MC_s9_bola_TearsOfSteel,14,140.0,3.3235,0,Good
MC_s9_bola_TearsOfSteel,15,150.0,4.1719,3.069,Critical
MC_s9_bola_TearsOfSteel,16,160.0,2.4969,0,Degraded
MC_s9_bola_TearsOfSteel,17,170.0,2.6833,0,Degraded
MC_s9_bola_TearsOfSteel,18,180.0,4.0774,0,Excellent
MC_s9_bola_TearsOfSteel,19,190.0,3.4155,0,Good
MC_s9_bola_TearsOfSteel,20,200.0,3.4155,0,Good
MC_s9_bola_TearsOfSteel,21,210.0,3.518,0,Good
MC_s9_bola_TearsOfSteel,22,220.0,3.6046,0,Good
MC_s9_bola_TearsOfSteel,23,230.0,3.4155,0,Good
MC_s9_bola_TearsOfSteel,24,240.0,3.4155,0,Good
MC_s9_bola_TearsOfSteel,25,250.0,4.3368,0,Excellent
MC_s9_bola_TearsOfSteel,26,260.0,3.355,0,Good
MC_s9_bola_TearsOfSteel,27,270.0,4.3059,0,Excellent
MC_s9_bola_TearsOfSteel,28,280.0,4.4162,0,Excellent
MC_s9_bola_TearsOfSteel,29,290.0,4.361,0,Excellent
