run_id,window_index,t_start,mean_o22,stall_s,label
MC_s8_bola_TearsOfSteel,0,0.0,3.7675,34.286,Critical
MC_s8_bola_TearsOfSteel,1,10.0,2.7061,36.493,Critical
MC_s8_bola_TearsOfSteel,2,20.0,2.4969,15.257,Critical
MC_s8_bola_TearsOfSteel,3,30.0,2.4969,11.726,Critical
MC_s8_bola_TearsOfSteel,4,40.0,2.4969,0,Degraded
MC_s8_bola_TearsOfSteel,5,50.0,2.4969,24.876,Critical
MC_s8_bola_TearsOfSteel,6,60.0,2.4969,0,Degraded
MC_s8_bola_TearsOfSteel,7,70.0,2.4969,0,Degraded
MC_s8_bola_TearsOfSteel,8,80.0,2.4969,2.011,Critical
MC_s8_bola_TearsOfSteel,9,90.0,2.4969,11.647,Critical
MC_s8_bola_TearsOfSteel,10,100.0,2.4969,17.064,Critical
MC_s8_bola_TearsOfSteel,11,110.0,2.4969,22.366,Critical
MC_s8_bola_TearsOfSteel,12,120.0,2.4969,0,Degraded
