run_id,window_index,t_start,mean_o22,stall_s,label
MC_s8_dynamic_RedBullPlayStreets,0,0.0,3.0197,30.578,Critical
MC_s8_dynamic_RedBullPlayStreets,1,10.0,1.6189,21.936,Critical
MC_s8_dynamic_RedBullPlayStreets,2,20.0,1.6189,4.244,Critical
MC_s8_dynamic_RedBullPlayStreets,3,30.0,1.6189,0.342,Degraded
MC_s8_dynamic_RedBullPlayStreets,4,40.0,1.6189,4.081,Critical
MC_s8_dynamic_RedBullPlayStreets,5,50.0,1.6189,2.127,Critical
MC_s8_dynamic_RedBullPlayStreets,6,60.0,1.6189,4.468,Critical
MC_s8_dynamic_RedBullPlayStreets,7,70.0,1.6189,4.175,Critical
MC_s8_dynamic_RedBullPlayStreets,8,80.0,1.6189,4.467,Critical
MC_s8_dynamic_RedBullPlayStreets,9,90.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,10,100.0,1.6189,0.498,Degraded
MC_s8_dynamic_RedBullPlayStreets,11,110.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,12,120.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,13,130.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,14,140.0,1.6189,0.313,Degraded
MC_s8_dynamic_RedBullPlayStreets,15,150.0,1.6189,12.058,Critical
MC_s8_dynamic_RedBullPlayStreets,16,160.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,17,170.0,1.6189,1.165,Critical
MC_s8_dynamic_RedBullPlayStreets,18,180.0,1.6189,3.254,Critical
MC_s8_dynamic_RedBullPlayStreets,19,190.0,1.6189,0,Critical
MC_s8_dynamic_RedBullPlayStreets,20,200.0,1.6189,0,Critical
