run_id,window_index,t_start,mean_o22,stall_s,label
MC_s10_bola_RedBullPlayStreets,0,0.0,3.5057,1.725,Critical
MC_s10_bola_RedBullPlayStreets,1,10.0,2.824,0,Degraded
MC_s10_bola_RedBullPlayStreets,2,20.0,2.8465,0,Degraded
MC_s10_bola_RedBullPlayStreets,3,30.0,2.829,0,Degraded
MC_s10_bola_RedBullPlayStreets,4,40.0,2.829,0,Degraded
MC_s10_bola_RedBullPlayStreets,5,50.0,2.8709,0,Degraded
MC_s10_bola_RedBullPlayStreets,6,60.0,3.2664,0,Good
MC_s10_bola_RedBullPlayStreets,7,70.0,2.9413,0,Degraded
MC_s10_bola_RedBullPlayStreets,8,80.0,1.6189,0,Critical
MC_s10_bola_RedBullPlayStreets,9,90.0,1.6189,0,Critical
MC_s10_bola_RedBullPlayStreets,10,100.0,2.5098,0,Degraded
MC_s10_bola_RedBullPlayStreets,11,110.0,2.2678,0,Degraded
MC_s10_bola_RedBullPlayStreets,12,120.0,2.5615,1.325,Critical
MC_s10_bola_RedBullPlayStreets,13,130.0,1.6365,0,Critical
MC_s10_bola_RedBullPlayStreets,14,140.0,1.6189,0,Critical
MC_s10_bola_RedBullPlayStreets,15,150.0,1.7345,0,Critical
MC_s10_bola_RedBullPlayStreets,16,160.0,2.4546,0,Degraded
MC_s10_bola_RedBullPlayStreets,17,170.0,1.6277,0,Critical
MC_s10_bola_RedBullPlayStreets,18,180.0,1.6189,0,Critical
MC_s10_bola_RedBullPlayStreets,19,190.0,1.6189,0,Critical
MC_s10_bola_RedBullPlayStreets,20,200.0,1.6189,9.079,Critical
MC_s10_bola_RedBullPlayStreets,21,210.0,1.6189,7.666,Critical
MC_s10_bola_RedBullPlayStreets,22,220.0,1.6189,12.82,Critical
MC_s10_bola_RedBullPlayStreets,23,230.0,1.6189,3.429,Critical
MC_s10_bola_RedBullPlayStreets,24,240.0,1.6189,11.654,Critical
MC_s10_bola_RedBullPlayStreets,25,250.0,1.6189,0,Critical
