run_id,window_index,t_start,mean_o22,stall_s,label
MC_s14_bola_TearsOfSteel,0,0.0,2.7725,5.22,Critical
MC_s14_bola_TearsOfSteel,1,10.0,2.4969,60.806,Critical
MC_s14_bola_TearsOfSteel,2,20.0,2.4969,12.697,Critical
MC_s14_bola_TearsOfSteel,3,30.0,2.4969,3.528,Critical
MC_s14_bola_TearsOfSteel,4,40.0,2.4969,21.75,Critical
MC_s14_bola_TearsOfSteel,5,50.0,2.4969,33.954,Critical
MC_s14_bola_TearsOfSteel,6,60.0,2.4969,3.928,Critical
MC_s14_bola_TearsOfSteel,7,70.0,2.4969,12.804,Critical
MC_s14_bola_TearsOfSteel,8,80.0,2.4969,0,Degraded
MC_s14_bola_TearsOfSteel,9,90.0,2.4969,7.489,Critical
MC_s14_bola_TearsOfSteel,10,100.0,2.4969,17.664,Critical
MC_s14_bola_TearsOfSteel,11,110.0,2.4969,0,Degraded
MC_s14_bola_TearsOfSteel,12,120.0,2.4969,0,Degraded
