run_id,window_index,t_start,mean_o22,stall_s,label
MC_s12_dynamic_RedBullPlayStreets,0,0.0,2.5182,11.693,Critical
MC_s12_dynamic_RedBullPlayStreets,1,10.0,1.6189,1.609,Critical
MC_s12_dynamic_RedBullPlayStreets,2,20.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,3,30.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,4,40.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,5,50.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,6,60.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,7,70.0,1.6189,0.72,Degraded
MC_s12_dynamic_RedBullPlayStreets,8,80.0,1.6189,5.358,Critical
MC_s12_dynamic_RedBullPlayStreets,9,90.0,1.6189,1.589,Critical
MC_s12_dynamic_RedBullPlayStreets,10,100.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,11,110.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,12,120.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,13,130.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,14,140.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,15,150.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,16,160.0,1.6189,0,Critical
MC_s12_dynamic_RedBullPlayStreets,17,170.0,1.6189,6.165,Critical
MC_s12_dynamic_RedBullPlayStreets,18,180.0,1.6189,17.866,Critical
MC_s12_dynamic_RedBullPlayStreets,19,190.0,1.6189,10.791,Critical
MC_s12_dynamic_RedBullPlayStreets,20,200.0,1.6189,15.218,Critical
MC_s12_dynamic_RedBullPlayStreets,21,210.0,1.6189,9.111,Critical
