run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,bytes_kumulatif,pkt_delta_prev,rasio_diam,tp_delta_prev,tp_kumulatif,tp_pendek_max,tp_pendek_mean,tp_pendek_std,tp_rasio_kumulatif,tp_rasio_prev,tp_slot_akhir,label
MC_s10_bola_BigBuckBunny,11,97,65,0.233714,0.185887,0.0,0.694962,73.65248,118.009733,0.0,0,204.718309,250.257309,62.076649,297939,284,2,4151845,-56,0.278351,-0.062506,0.249858,0.469924,0.235405,0.131254,0.935387,0.788988,0.34616,Degraded
MC_s10_bola_BigBuckBunny,12,95,52,0.162152,0.167853,0.0,0.691662,78.752935,161.17871,1.522843,3,257.696192,317.403162,94.622532,203435,197,2,4355280,-87,0.410526,-0.071562,0.243713,0.463302,0.129618,0.138714,0.66534,0.693805,0.463302,Degraded
MC_s10_bola_BigBuckBunny,13,96,58,0.28268,0.267784,0.0,1.181462,43.053121,116.23805,0.0,0,175.498325,292.228043,83.076457,358962,323,2,4714242,126,0.395833,0.120528,0.246323,1.181462,0.158903,0.267614,1.147599,1.743303,0.0,Critical
MC_s10_bola_BigBuckBunny,14,96,21,0.090788,0.176073,0.0,0.692319,67.595376,320.793249,0.980392,1,240.483338,318.135592,85.685607,114858,102,2,4829100,-221,0.739583,-0.191892,0.236659,0.033884,0.002336,0.008582,0.383624,0.321169,0.033884,Critical
MC_s10_bola_BigBuckBunny,15,96,25,0.113455,0.220399,0.0,1.181387,80.002919,389.893141,0.719424,1,121.126901,211.926704,62.789962,143430,139,2,4972530,37,0.739583,0.022667,0.229461,1.181387,0.128543,0.279314,0.494441,1.24967,0.0,Critical
MC_s10_bola_BigBuckBunny,16,95,15,0.07977,0.19178,0.0,1.062467,67.612053,388.929566,1.098901,1,176.278085,262.871357,84.594199,99822,91,2,5072352,-48,0.8,-0.033685,0.221288,0.033916,0.002338,0.00859,0.36048,0.703098,0.0,Critical
MC_s10_bola_BigBuckBunny,17,96,40,0.114257,0.193262,0.0,1.305223,109.314094,419.01813,5.625,9,272.857911,499.048738,147.214667,144648,160,2,5217000,69,0.583333,0.034487,0.215675,1.305223,0.109078,0.242543,0.529765,1.43233,0.0,Critical
MC_s10_bola_BigBuckBunny,18,95,46,0.100008,0.107893,0.0,0.353779,74.281421,291.255788,12.345679,20,439.922572,617.41514,194.046036,126057,162,3,5343057,2,0.473684,-0.014249,0.209939,0.3429,0.13461,0.100233,0.476367,0.87529,0.120943,Critical
MC_s10_bola_BigBuckBunny,19,99,46,0.084424,0.103239,0.0,0.342256,92.571102,249.415735,6.766917,9,419.815867,606.921626,178.633858,111140,133,2,5454197,-29,0.555556,-0.015584,0.203763,0.342256,0.079922,0.105605,0.414324,0.844172,0.0,Degraded
MC_s10_bola_BigBuckBunny,20,95,41,0.072144,0.089929,0.0,0.26782,103.100528,267.644452,14.40678,17,373.248847,594.415697,197.310059,91276,118,2,5545473,-15,0.557895,-0.01228,0.197809,0.235188,0.065402,0.090319,0.364715,0.854544,0.235188,Critical
MC_s10_bola_BigBuckBunny,21,95,27,0.056696,0.12122,0.0,0.696098,85.646066,392.145847,10.344828,9,204.388938,553.034206,193.706293,71637,87,2,5617110,-31,0.747368,-0.015448,0.191698,0.3429,0.060372,0.09921,0.295757,0.785873,0.0,Critical
MC_s10_bola_BigBuckBunny,22,94,46,0.098348,0.106696,0.0,0.343223,161.312213,446.60431,0.0,0,418.75654,1265.913907,338.89899,123318,132,3,5740428,45,0.5,0.041652,0.187873,0.234506,0.104084,0.110397,0.523481,1.734655,0.229258,Critical
MC_s10_bola_BigBuckBunny,23,95,20,0.064213,0.141541,0.0,0.718721,67.522441,365.130217,1.282051,1,516.100585,851.856886,340.483462,81162,78,2,5821590,-54,0.768421,-0.034135,0.182945,0.568889,0.049591,0.128308,0.350996,0.652916,0.0,Critical
MC_s10_bola_BigBuckBunny,24,95,32,0.048949,0.083154,0.0,0.237516,193.701283,456.218883,0.0,0,522.411453,1015.050819,350.882192,61870,76,4,5883460,-2,0.715789,-0.015264,0.177818,0.230123,0.051311,0.081909,0.275276,0.762291,0.0,Critical
MC_s10_bola_BigBuckBunny,25,95,30,0.046588,0.078783,0.0,0.342578,131.846147,433.845306,1.408451,1,347.28606,902.741528,292.559583,58828,71,2,5942288,-5,0.684211,-0.002361,0.172979,0.22969,0.030273,0.057262,0.269327,0.951766,0.0,Critical
MC_s10_bola_BigBuckBunny,26,129,37,0.045023,0.089584,0.0,0.454184,156.932273,575.885009,0.0,0,606.28456,1331.703675,406.021622,77667,88,2,6019955,17,0.744186,-0.001565,0.166878,0.454184,0.081367,0.139321,0.269796,0.966408,0.218195,Critical
MC_s10_bola_BigBuckBunny,27,94,25,0.090106,0.190279,0.0,1.204274,57.82506,228.973285,4.347826,5,308.243392,678.653022,256.008475,113384,115,2,6133339,27,0.734043,0.045083,0.164286,0.453333,0.034716,0.115339,0.54847,2.001333,0.0,Critical
MC_s10_bola_RedBullPlayStreets,1,98,86,0.372583,0.193708,0.0,0.946357,59.700982,84.448844,0.0,0,178.275075,270.247367,55.398621,471932,464,2,986712,-63,0.112245,0.019297,0.362339,0.669515,0.329394,0.186331,1.028272,1.054621,0.236589,Degraded
MC_s10_bola_RedBullPlayStreets,2,97,42,0.540324,2.808019,0.0,27.849234,45.13786,210.543243,0.8726,5,130.369756,176.16034,48.228949,675807,573,2,1662519,109,0.536082,0.167741,0.418195,0.94324,0.082812,0.212425,1.292038,1.450211,0.0,Degraded
MC_s10_bola_RedBullPlayStreets,3,98,69,0.233871,0.220164,0.0,0.705736,82.121447,156.375608,0.357143,1,135.342268,156.139376,74.290717,296974,280,2,1959493,-293,0.295918,-0.306453,0.37356,0.351845,0.195992,0.124551,0.62606,0.432835,0.235903,Degraded
MC_s10_bola_RedBullPlayStreets,4,97,79,0.314219,0.205539,0.0,0.703012,60.618546,89.708846,0.0,0,137.788715,156.053671,29.023732,395652,365,2,2355145,85,0.134021,0.080348,0.362111,0.703012,0.476319,0.212537,0.867742,1.343557,0.351167,Degraded
MC_s10_bola_RedBullPlayStreets,5,97,94,0.696517,0.305998,0.0,1.400656,36.778542,58.179982,0.0,0,113.379168,155.419271,32.805637,877978,771,2,3233123,406,0.030928,0.382298,0.41644,1.400656,0.90435,0.271989,1.672551,2.216661,1.294298,Degraded
MC_s10_bola_RedBullPlayStreets,6,97,62,0.742825,3.168386,0.0,31.551553,37.632535,111.942397,1.037613,8,138.493738,170.41257,34.710074,936062,771,2,4169185,0,0.329897,0.046308,0.461889,0.703012,0.315984,0.293937,1.608233,1.066485,0.0,Good
MC_s10_bola_RedBullPlayStreets,7,97,51,0.116859,0.143551,0.0,0.469538,68.656276,178.787839,1.212121,2,165.833546,518.538034,113.624976,148160,165,5,4317345,-606,0.474227,-0.625966,0.419385,0.232977,0.050037,0.070553,0.278644,0.157317,0.0,Degraded
MC_s10_bola_RedBullPlayStreets,8,96,40,0.141486,0.188378,0.0,0.47299,70.216357,421.728325,0.52356,1,206.389653,315.521951,104.601427,178697,191,4,4496042,26,0.5625,0.024627,0.389102,0.47299,0.223986,0.194461,0.363622,1.210741,0.0,Critical
MC_s10_bola_RedBullPlayStreets,9,96,40,0.203203,0.293628,0.0,0.930133,73.526385,326.160061,0.0,0,152.704327,253.738846,81.14638,256351,256,2,4752393,65,0.583333,0.061717,0.370785,0.930133,0.442654,0.345818,0.548035,1.436206,0.487321,Critical
MC_s10_bola_RedBullPlayStreets,10,96,68,0.318864,0.278641,0.0,1.314242,50.559025,99.964006,0.789474,3,201.592514,274.908892,62.641238,403317,380,3,5155710,124,0.291667,0.115661,0.366139,0.692978,0.230234,0.207127,0.870882,1.569189,0.0,Degraded
MC_s10_bola_RedBullPlayStreets,11,96,64,0.234765,0.199485,0.0,0.694299,69.484683,129.021097,0.0,0,181.076243,249.256882,54.260235,296455,282,2,5452165,-98,0.270833,-0.084099,0.355322,0.46551,0.233792,0.121824,0.660711,0.736254,0.34715,Degraded
MC_s10_bola_RedBullPlayStreets,12,109,67,0.145442,0.139804,0.0,0.579352,74.658626,155.743979,0.0,0,190.758814,290.323987,100.225629,208675,206,2,5660840,-76,0.357798,-0.089323,0.33739,0.463742,0.136902,0.143479,0.43108,0.619522,0.345503,Critical
MC_s10_bola_RedBullPlayStreets,13,96,49,0.136675,0.15039,0.0,0.468137,79.76315,173.235603,2.234637,4,245.838886,315.531706,93.977468,173097,179,2,5833937,-27,0.458333,-0.008767,0.323286,0.468137,0.137419,0.152587,0.422768,0.939722,0.231431,Critical
MC_s10_bola_RedBullPlayStreets,14,95,45,0.158642,0.191609,0.0,0.689697,77.818579,225.057885,1.041667,2,254.056762,410.646807,139.179648,199206,192,2,6033143,13,0.484211,0.021967,0.312574,0.689697,0.217365,0.208338,0.507534,1.160724,0.345175,Critical
MC_s10_bola_RedBullPlayStreets,15,96,38,0.146108,0.198677,0.0,0.804095,76.801184,289.947877,0.0,0,225.281821,318.230459,99.24544,185334,167,2,6218477,-25,0.59375,-0.012534,0.302305,0.804095,0.222954,0.23233,0.483313,0.920992,0.0,Critical
MC_s10_bola_RedBullPlayStreets,16,95,57,0.228542,0.20954,0.0,0.690351,68.328921,158.555505,0.373134,1,259.728205,331.786241,114.016107,286930,268,2,6505407,101,0.378947,0.082434,0.298046,0.576061,0.218147,0.201142,0.766801,1.564199,0.0,Degraded
MC_s10_bola_RedBullPlayStreets,17,96,56,0.19293,0.17841,0.0,0.574972,69.19892,160.175512,0.0,0,240.764888,318.248297,96.287573,244548,225,2,6749955,-43,0.40625,-0.035612,0.292259,0.574972,0.136533,0.17868,0.660134,0.844177,0.0,Critical
MC_s10_bola_RedBullPlayStreets,18,95,22,0.087831,0.165405,0.0,0.689697,70.41824,347.621219,0.0,0,224.349411,318.348019,102.41465,110191,100,2,6860146,-125,0.736842,-0.105099,0.281713,0.457186,0.026142,0.094971,0.311775,0.455248,0.0,Critical
MC_s10_bola_RedBullPlayStreets,19,96,34,0.078159,0.118039,0.0,0.592986,106.318536,339.031907,19.834711,24,457.586297,598.261075,153.19789,99684,121,2,6959830,21,0.59375,-0.009672,0.271633,0.354545,0.089408,0.101089,0.287737,0.889879,0.231431,Critical
MC_s10_bola_RedBullPlayStreets,20,181,92,0.066576,0.084173,0.0,0.344848,106.87948,276.64399,7.389163,15,364.916133,606.946845,211.742776,159855,203,2,7119685,82,0.569061,-0.011583,0.254096,0.214552,0.049197,0.064513,0.262011,0.851802,0.003932,Critical
MC_s10_bola_RedBullPlayStreets,21,167,56,0.046803,0.078435,0.0,0.237732,91.43509,357.607374,7.8125,10,438.362921,772.506123,251.166463,103433,128,2,7223118,-75,0.700599,-0.019773,0.238911,0.109036,0.006102,0.021267,0.195901,0.703001,0.0,Critical
MC_s10_bola_RedBullPlayStreets,22,217,73,0.060367,0.104002,0.0,0.568889,148.488522,514.918018,0.537634,1,549.456267,928.250842,392.016005,173707,186,2,7396825,58,0.686636,0.013564,0.223401,0.343872,0.089564,0.120125,0.270218,1.28981,0.0,Critical
MC_s10_bola_RedBullPlayStreets,23,127,38,0.075297,0.138658,0.0,0.796377,94.394121,366.657151,0.0,0,542.472687,852.733998,340.254129,127423,123,2,7524248,-63,0.716535,0.01493,0.21622,0.796377,0.096926,0.189163,0.348243,1.247321,0.0,Critical
MC_s10_bola_RedBullPlayStreets,24,204,50,0.050618,0.100899,0.0,0.354007,88.927886,373.429816,2.142857,3,674.781257,1196.26027,378.256953,137482,140,2,7661730,17,0.764706,-0.024679,0.204212,0.354007,0.035694,0.090699,0.24787,0.672245,0.0,Critical
MC_s10_bola_RedBullPlayStreets,25,94,12,0.01829,0.053178,0.0,0.228614,85.220362,538.269613,0.0,0,736.558334,1562.039819,560.025037,23060,26,2,7684790,-114,0.882979,-0.032328,0.198178,0.0,0.0,0.0,0.092291,0.361334,0.0,Critical
MC_s10_bola_TearsOfSteel,1,97,93,0.504541,0.204888,0.0,1.177773,96.685874,220.355389,0.0,0,173.20602,246.786387,46.508258,632593,623,4,1431201,-166,0.041237,-0.127627,0.568594,1.177773,0.645345,0.19013,0.887348,0.798112,0.588887,Degraded
MC_s10_bola_TearsOfSteel,2,98,89,0.898441,1.94704,0.0,19.708555,46.700979,151.774694,0.897308,9,120.009153,202.676445,54.900637,1136051,1003,4,2567252,380,0.102041,0.3939,0.678833,1.268648,0.759467,0.322157,1.323508,1.78071,0.704371,Degraded
MC_s10_bola_TearsOfSteel,3,98,93,0.50771,0.247375,0.0,1.169719,116.740921,368.361911,0.170068,1,135.090201,156.509217,28.780364,644797,588,4,3212049,-415,0.040816,-0.390731,0.635812,0.936879,0.550833,0.190802,0.798522,0.565101,0.587749,Good
MC_s10_bola_TearsOfSteel,4,97,93,0.536233,0.224391,0.0,1.056493,84.292044,200.343542,0.318471,2,144.382751,222.807922,42.165381,674488,628,4,3886537,40,0.041237,0.028523,0.615955,0.736663,0.461752,0.219455,0.870572,1.05618,0.235222,Degraded
MC_s10_bola_TearsOfSteel,5,97,79,0.415025,0.266933,0.0,1.052486,81.619341,175.94517,0.0,0,124.544182,155.820431,38.685263,522662,489,4,4409199,-139,0.164948,-0.121208,0.582541,0.702334,0.260742,0.27639,0.712439,0.773964,0.0,Degraded
MC_s10_bola_TearsOfSteel,6,97,65,0.382403,0.366972,0.0,1.901948,63.217304,243.35139,0.460829,2,132.788232,184.175602,45.890579,483946,434,3,4893145,-55,0.298969,-0.032622,0.554054,0.736741,0.354547,0.231941,0.690191,0.921398,0.350829,Degraded
MC_s10_bola_TearsOfSteel,7,97,95,0.593901,0.244314,0.0,1.154307,126.595587,304.635195,0.140056,1,173.971376,274.852303,58.398393,751919,714,4,5645064,280,0.020619,0.211498,0.559028,0.931908,0.501549,0.219008,1.062381,1.553076,0.696936,Degraded
MC_s10_bola_TearsOfSteel,8,96,92,0.465435,0.19739,0.0,0.93102,98.437957,153.190325,0.171527,1,227.155339,274.907377,64.637942,586276,583,4,6231340,-131,0.03125,-0.128466,0.548613,0.93102,0.524902,0.186015,0.848385,0.783691,0.93102,Degraded
MC_s10_bola_TearsOfSteel,9,96,78,0.590388,0.391258,0.0,1.64347,41.526724,88.342211,0.0,0,148.163403,253.639645,68.071264,744726,643,4,6976066,60,0.1875,0.124953,0.55275,1.178555,0.661569,0.344741,1.068092,1.268465,0.0,Degraded
MC_s10_bola_TearsOfSteel,10,96,59,0.316291,0.391193,0.0,3.073861,110.769654,139.951981,1.081081,4,169.919735,250.234909,69.966999,400810,370,4,7376876,-273,0.354167,-0.274097,0.531295,0.728313,0.291055,0.266225,0.595321,0.535734,0.58387,Degraded
MC_s10_bola_TearsOfSteel,11,96,81,0.361063,0.205851,0.0,0.811886,229.447515,843.635166,0.0,0,250.164848,352.666992,69.449626,456139,441,4,7833015,71,0.145833,0.044772,0.517103,0.811886,0.425246,0.187635,0.698242,1.141553,0.46551,Degraded
MC_s10_bola_TearsOfSteel,12,96,90,0.378286,0.171755,0.0,0.698931,129.909787,268.837252,0.21322,1,266.125839,373.507188,82.663572,477496,469,4,8310511,28,0.041667,0.017223,0.506417,0.696274,0.357498,0.192,0.746985,1.047701,0.464183,Degraded
MC_s10_bola_TearsOfSteel,13,106,71,0.335675,0.990104,0.0,10.263431,96.669707,161.021175,1.594533,7,236.813559,339.79268,96.36465,469439,439,4,8779950,-30,0.264151,-0.042611,0.493019,0.501101,0.130211,0.1471,0.680856,0.887358,0.349782,Critical
MC_s10_bola_TearsOfSteel,14,96,73,0.224212,0.168132,0.0,0.58,110.245659,235.618186,0.0,0,307.651625,499.833071,145.145483,284679,292,4,9064629,-147,0.229167,-0.111463,0.475141,0.58,0.244192,0.192728,0.471885,0.667944,0.458919,Degraded
MC_s10_bola_TearsOfSteel,15,95,77,0.318403,0.194854,0.0,0.690351,108.143219,300.57534,0.0,0,269.939487,473.607177,125.364924,399965,396,4,9464594,104,0.210526,0.094191,0.465466,0.576607,0.345929,0.191264,0.684052,1.420098,0.231651,Degraded
MC_s10_bola_TearsOfSteel,16,158,108,0.220303,0.17939,0.0,0.579451,137.168918,376.60852,1.075269,5,367.300428,526.341233,105.620861,460559,465,4,9925153,69,0.316456,-0.0981,0.442646,0.576607,0.198951,0.191316,0.497696,0.6919,0.345175,Critical
MC_s10_bola_TearsOfSteel,17,116,97,0.331481,0.182232,0.0,0.677507,128.539871,340.421645,0.0,0,259.108979,473.51608,121.325571,508613,502,4,10433766,37,0.163793,0.111178,0.435536,0.677507,0.309742,0.198016,0.761087,1.504659,0.462863,Critical
MC_s10_bola_TearsOfSteel,18,96,70,0.576784,3.625953,0.0,35.861687,170.531467,529.941693,5.819296,38,332.521154,594.495035,188.161373,730621,653,4,11164387,151,0.270833,0.245303,0.44258,0.468647,0.17102,0.098698,1.303231,1.740021,0.235374,Degraded
MC_s10_bola_TearsOfSteel,19,130,94,0.127954,0.103179,0.0,0.344522,177.720855,457.347654,9.9631,27,412.535867,596.804163,168.99844,220161,271,4,11384548,-382,0.307692,-0.44883,0.422485,0.344522,0.187989,0.105936,0.30286,0.22184,0.231212,Critical
MC_s10_bola_TearsOfSteel,20,207,141,0.128711,0.144383,0.0,1.294216,155.735568,463.605758,8.920188,38,423.272387,617.438073,201.462662,353042,426,4,11737590,155,0.36715,0.000757,0.395329,0.458051,0.11705,0.17106,0.325579,1.005916,0.0,Critical
MC_s10_bola_TearsOfSteel,21,565,209,0.144748,1.578619,0.0,37.193196,207.480208,1079.005346,0.870406,9,624.514173,1241.209348,381.208249,1089767,1034,5,12827357,608,0.658407,0.016037,0.344829,0.841387,0.112189,0.20812,0.419767,1.124597,0.0,Critical
MC_s10_bola_TearsOfSteel,22,94,34,0.059831,0.096106,0.0,0.453758,124.275169,407.357509,0.0,0,682.757707,991.643468,414.362283,75296,84,3,12902653,-950,0.659574,-0.084917,0.335496,0.010852,0.000374,0.00198,0.178336,0.413346,0.0,Degraded
MC_s10_bola_Valkaama,1,98,85,0.344684,0.172763,0.0,0.559066,66.526358,88.582657,0.0,0,196.379181,282.103594,54.289705,435419,432,2,903468,-53,0.142857,-0.023014,0.356176,0.559066,0.367677,0.148538,0.967735,0.937411,0.475019,Degraded
MC_s10_bola_Valkaama,2,98,73,0.689243,0.981605,0.0,9.080389,34.556093,77.614352,0.543478,4,138.571735,211.468349,52.403189,871150,736,2,1774618,304,0.255102,0.344559,0.467075,1.682563,1.010506,0.320344,1.475658,1.999637,1.682563,Good
MC_s10_bola_Valkaama,3,97,93,0.744567,0.334681,0.0,1.682563,30.787344,42.946318,0.0,0,147.623865,156.860843,24.931238,933627,747,2,2708245,11,0.041237,0.055324,0.535848,1.169719,0.650329,0.377479,1.389512,1.080268,1.168588,Good
MC_s10_bola_Valkaama,4,98,89,0.708383,0.340062,0.0,1.170853,31.40258,61.550297,0.0,0,141.79992,156.635498,31.918018,899565,722,2,3607810,-25,0.081633,-0.036184,0.570479,1.167459,0.543205,0.42237,1.241734,0.951403,0.934672,Good
MC_s10_bola_Valkaama,5,97,69,0.69845,0.515528,0.0,1.617165,26.628745,61.550297,0.0,0,131.901581,156.89221,32.300609,878931,695,2,4486741,-27,0.28866,-0.009933,0.591665,1.399343,0.820622,0.4203,1.180482,0.985978,0.581482,Good
MC_s10_bola_Valkaama,6,98,68,0.573709,0.438526,0.0,1.514913,30.752584,88.833581,0.161551,1,127.974472,170.759089,40.465191,729846,619,2,5216587,-76,0.295918,-0.124741,0.589113,1.280926,0.595507,0.446395,0.973852,0.821403,0.466885,Good
MC_s10_bola_Valkaama,7,97,80,0.531825,0.388625,0.0,1.393956,31.121289,66.134919,0.0,0,158.56031,254.031796,61.324489,670857,574,3,5887444,-45,0.195876,-0.041884,0.581927,0.499752,0.265276,0.177119,0.913903,0.926994,0.233646,Good
MC_s10_bola_Valkaama,8,96,79,0.293665,0.177001,0.0,0.467292,72.071663,96.851216,0.0,0,229.773454,310.206571,61.088371,369702,365,2,6257146,-209,0.177083,-0.23816,0.550069,0.467292,0.325847,0.181435,0.533869,0.552184,0.467292,Good
MC_s10_bola_Valkaama,9,96,96,0.680089,0.223254,0.232533,0.934584,33.393461,55.51098,0.0,0,114.786906,168.97806,41.50649,855703,846,2,7112849,481,0.0,0.386424,0.563012,0.93369,0.731968,0.2095,1.207948,2.315867,0.699599,Degraded
MC_s10_bola_Valkaama,10,97,45,0.298394,0.361344,0.0,1.415649,37.777783,160.427807,0.0,0,100.252857,145.652189,34.664352,378942,368,2,7491791,-478,0.515464,-0.381695,0.538836,1.415649,0.218746,0.331168,0.553775,0.438757,0.462868,Degraded
MC_s10_bola_Valkaama,11,96,58,0.242804,0.227546,0.0,0.811013,74.839381,208.453071,0.0,0,203.321369,251.069252,65.017646,305712,275,2,7797503,-93,0.364583,-0.05559,0.514292,0.698293,0.276037,0.25712,0.472113,0.813703,0.233423,Degraded
MC_s10_bola_Valkaama,12,97,72,0.294518,0.212256,0.0,0.696957,64.405059,102.971417,0.0,0,207.913833,250.224368,52.738385,375142,344,2,8172645,69,0.247423,0.051714,0.497303,0.696291,0.288614,0.231323,0.59223,1.212987,0.0,Degraded
MC_s10_bola_Valkaama,13,95,42,0.250889,1.002985,0.0,9.79396,43.413742,112.210507,0.680272,2,212.964289,250.262449,49.785165,313339,294,4,8485984,-50,0.515789,-0.043629,0.479853,9.79396,0.369787,1.782777,0.522846,0.851863,0.0,Degraded
MC_s10_bola_Valkaama,14,96,21,0.05855,0.119254,0.0,0.463302,106.125081,439.447729,1.265823,1,277.553175,479.378064,131.224196,74145,79,4,8560129,-215,0.739583,-0.192339,0.451674,0.189263,0.011609,0.039834,0.129629,0.23337,0.0,Degraded
MC_s10_bola_Valkaama,15,96,61,0.239524,0.205899,0.0,0.577702,119.838326,470.970129,0.647249,2,181.500856,368.287982,107.581833,303494,309,2,8863623,230,0.333333,0.180974,0.438362,0.577702,0.268933,0.186721,0.546407,4.090931,0.463742,Critical
MC_s10_bola_Valkaama,16,96,54,0.280204,0.293335,0.0,1.378065,48.339538,138.128806,0.311526,1,178.908391,393.141393,129.694868,354539,321,2,9218162,12,0.427083,0.04068,0.429042,1.378065,0.438521,0.331064,0.653092,1.169837,0.276654,Critical
MC_s10_bola_Valkaama,17,95,11,0.061709,0.20213,0.0,1.414221,34.851907,274.877912,1.428571,1,166.784156,318.270798,120.614009,77148,70,2,9295310,-251,0.873684,-0.218495,0.408813,1.414221,0.117845,0.291819,0.150947,0.220229,0.0,Critical
MC_s10_bola_Valkaama,18,96,56,0.309133,0.281914,0.0,0.806388,80.722152,328.869933,0.0,0,241.345469,319.110342,81.797809,391656,327,2,9686966,257,0.40625,0.247424,0.403573,0.692319,0.310083,0.265623,0.76599,5.009529,0.345831,Degraded
MC_s10_bola_Valkaama,19,96,57,0.412568,2.520178,0.0,24.918829,63.542235,158.400248,4.458599,21,354.731805,561.33979,180.887185,524053,471,3,10211019,144,0.40625,0.103435,0.404063,0.594677,0.122442,0.164925,1.021049,1.334597,0.004541,Good
MC_s10_bola_Valkaama,20,95,49,0.08752,0.099832,0.0,0.353114,91.170827,229.267738,16.428571,23,395.272463,597.259473,187.590473,110977,140,4,10321996,-331,0.505263,-0.325048,0.38899,0.3429,0.111398,0.10588,0.224993,0.212135,0.0,Degraded
MC_s10_bola_Valkaama,21,95,52,0.104907,0.111097,0.0,0.354448,90.732759,188.993897,13.939394,23,435.107729,617.474372,204.398399,132917,165,2,10454913,25,0.463158,0.017387,0.376077,0.347721,0.1123,0.111927,0.278951,1.198663,0.116582,Critical
MC_s10_bola_Valkaama,22,94,43,0.093774,0.110093,0.0,0.35179,74.357195,186.337979,16.216216,24,312.225552,598.060192,221.42481,117642,148,2,10572555,-17,0.531915,-0.011133,0.363893,0.263051,0.024919,0.073532,0.257697,0.893877,0.22969,Critical
MC_s10_bola_Valkaama,23,95,13,0.053387,0.176432,0.0,1.056,50.915203,373.194498,0.0,0,236.095366,626.425329,270.742802,67362,60,2,10639917,-88,0.873684,-0.040387,0.350909,1.056,0.063372,0.217102,0.152139,0.569316,0.0,Critical
MC_s10_bola_Valkaama,24,95,14,0.037965,0.105907,0.0,0.56782,172.233896,760.047001,1.960784,1,2235.531442,1017.300655,6413.459096,47948,51,3,10687865,-9,0.831579,-0.015422,0.338359,0.3429,0.028005,0.08472,0.112203,0.711128,0.0,Critical
