run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,rtt_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
MC_s6_dynamic_RedBullPlayStreets,0,0.0,1789978304.75,1789978315.429,0.42016,0.290309,0.0,1.221754,562951,651,4,104,30.254047,51.637177,11.520737,75,259.148516,323.593652,82.066583,83,0.350829,0.407178,0.270115,0.768,0.42016,0.0,651,0.420603,0.998947,562951,0.192308
MC_s6_dynamic_RedBullPlayStreets,1,10.0,1789978315.429,1789978325.429,0.425338,0.25593,0.0,1.097187,538865,612,2,98,38.128941,56.809404,12.908497,79,214.835413,320.641483,85.979551,91,0.70908,0.348791,0.23595,0.827302,0.005178,1.012324,-39,0.422946,1.005656,1101816,0.071429
MC_s6_dynamic_RedBullPlayStreets,2,20.0,1789978325.429,1789978335.429,0.469304,0.244353,0.0,0.972403,594870,673,2,98,36.172538,52.381925,13.670134,92,192.939857,310.855525,67.463992,93,0.236589,0.400669,0.232624,0.849505,0.043966,1.103367,61,0.438181,1.071028,1696686,0.05102
MC_s6_dynamic_RedBullPlayStreets,3,30.0,1789978335.429,1789978345.429,0.345316,0.338551,0.0,1.213333,433676,482,2,97,29.593621,82.242063,14.107884,68,251.269176,336.13646,76.940627,60,0.0,0.359705,0.349356,1.211605,-0.123988,0.735805,-191,0.415594,0.830897,2130362,0.371134
MC_s6_dynamic_RedBullPlayStreets,4,40.0,1789978345.429,1789978355.429,0.219281,0.285153,0.0,0.976418,277462,336,2,98,37.950537,173.637824,15.47619,52,242.649295,329.502108,83.862743,42,0.0,0.184297,0.202653,0.602934,-0.126035,0.635015,-146,0.376653,0.582183,2407824,0.540816
MC_s6_dynamic_RedBullPlayStreets,5,50.0,1789978355.429,1789978365.429,0.233135,0.197854,0.0,0.588317,293128,310,2,97,71.609037,123.683954,5.16129,16,212.4824,318.367734,84.51844,72,0.23387,0.311166,0.192022,0.471807,0.013854,1.063179,-26,0.353034,0.660375,2700952,0.298969
MC_s6_dynamic_RedBullPlayStreets,6,60.0,1789978365.429,1789978375.429,0.47257,0.239034,0.0,1.396615,602290,582,4,98,53.666115,77.98313,0.0,0,155.620315,230.709936,49.6788,93,1.28,0.616408,0.341059,1.396615,0.239435,2.027023,272,0.370141,1.27673,3303242,0.061224
MC_s6_dynamic_RedBullPlayStreets,7,70.0,1789978375.429,1789978385.429,0.584625,0.252008,0.0,1.349786,738841,637,2,97,39.409583,54.360612,0.0,0,139.926274,167.461435,26.408725,95,0.349817,0.540114,0.189669,0.935077,0.112055,1.237118,55,0.396758,1.473505,4042083,0.020619
MC_s6_dynamic_RedBullPlayStreets,8,80.0,1789978385.429,1789978395.429,0.425792,0.278953,0.0,1.16073,533104,474,2,96,51.699711,84.886541,0.0,0,141.476297,167.64798,33.502862,83,0.230557,0.257937,0.157449,0.583241,-0.158833,0.728316,-163,0.399845,1.064893,4575187,0.104167
MC_s6_dynamic_RedBullPlayStreets,9,90.0,1789978395.429,1789978405.764,0.426707,0.235268,0.0,1.04744,556964,500,2,100,54.017398,93.117852,0.0,0,141.24387,167.892679,36.659738,89,0.353135,0.517301,0.23015,1.04744,0.000915,1.002149,26,0.402585,1.059918,5132151,0.09
MC_s6_dynamic_RedBullPlayStreets,10,100.0,1789978405.764,1789978415.764,0.401681,0.381695,0.0,1.908177,508983,437,2,97,34.32782,89.064524,0.0,0,129.058541,167.033578,41.982809,60,0.812567,0.249782,0.462024,1.908177,-0.025026,0.941351,-63,0.402499,0.997968,5641134,0.381443
MC_s6_dynamic_RedBullPlayStreets,11,110.0,1789978415.764,1789978425.764,0.352291,2.663479,0.0,26.118066,445072,385,4,96,48.251603,392.865029,2.857143,11,174.340523,392.503919,123.397333,17,0.232755,0.075157,0.09627,0.272581,-0.04939,0.877042,-52,0.398504,0.884034,6086206,0.78125
MC_s6_dynamic_RedBullPlayStreets,12,120.0,1789978425.764,1789978435.764,0.130935,0.159967,0.0,0.468582,165063,169,2,96,78.516667,234.105836,0.591716,1,350.007966,517.142694,129.294147,43,0.232533,0.116843,0.152189,0.468582,-0.221356,0.371667,-216,0.378065,0.346329,6251269,0.510417
MC_s6_dynamic_RedBullPlayStreets,13,130.0,1789978435.764,1789978445.764,0.088558,0.115205,0.0,0.463742,112147,116,3,96,206.334679,1074.215333,0.0,0,216.745853,298.107588,95.46226,40,0.0,0.060707,0.085261,0.266491,-0.042377,0.676351,-53,0.35747,0.247735,6363416,0.5625
MC_s6_dynamic_RedBullPlayStreets,14,140.0,1789978445.764,1789978457.557,0.141928,0.15025,0.0,0.483308,211951,216,2,113,161.457107,598.557069,0.0,0,299.106834,517.194574,114.102023,59,0.0,0.159127,0.143814,0.466806,0.05337,1.602656,100,0.340765,0.416498,6575367,0.433628
MC_s6_dynamic_RedBullPlayStreets,15,150.0,1789978457.557,1789978467.557,0.069361,0.100791,0.0,0.46155,87332,95,2,95,90.835489,268.002248,4.210526,4,285.49968,462.579273,173.523646,36,0.0,0.080063,0.101266,0.348129,-0.072567,0.488706,-121,0.324126,0.213994,6662699,0.621053
MC_s6_dynamic_RedBullPlayStreets,16,160.0,1789978467.557,1789978483.028,0.067706,0.09981,0.0,0.426238,132337,145,2,147,103.44434,331.535618,1.37931,2,336.052606,567.25094,202.234841,53,0.0,0.113584,0.124836,0.426238,-0.001655,0.976139,50,0.301916,0.224254,6795036,0.632653
MC_s6_dynamic_RedBullPlayStreets,17,170.0,1789978483.028,1789978494.375,0.087176,0.109024,0.0,0.355656,123630,131,2,107,103.475755,291.740122,5.343511,7,593.664784,852.936544,269.826508,43,0.0,0.068637,0.095598,0.355656,0.01947,1.287567,-14,0.28915,0.301491,6918666,0.588785
MC_s6_dynamic_RedBullPlayStreets,18,180.0,1789978494.375,1789978511.537,0.068678,0.087628,0.0,0.236679,148800,184,2,163,113.837194,283.35652,11.413043,21,556.392712,887.990703,308.632572,77,0.0,0.062471,0.089811,0.236679,-0.018498,0.787809,53,0.270831,0.253582,7067466,0.570552
MC_s6_dynamic_RedBullPlayStreets,19,190.0,1789978511.537,1789978527.554,0.06144,0.087984,0.0,0.346742,123026,151,2,150,112.873061,335.744498,11.258278,17,624.939799,903.474365,301.811678,58,0.0,0.055362,0.096651,0.346742,-0.007238,0.89461,-33,0.25588,0.240113,7190492,0.626667
MC_s6_dynamic_RedBullPlayStreets,20,200.0,1789978527.554,1789978540.216,0.09737,0.14803,0.0,1.159065,156074,168,2,120,103.641355,269.353356,3.571429,6,374.770978,611.133453,238.012794,55,0.228614,0.115087,0.144296,0.453333,0.03593,1.584798,17,0.247293,0.393743,7346566,0.558333
MC_s6_dynamic_RedBullPlayStreets,21,210.0,1789978540.216,1789978550.315,0.120468,0.142412,0.0,0.451642,153477,148,2,95,93.535808,228.750775,0.0,0,404.387384,604.242326,198.622175,45,0.0,0.119737,0.160427,0.451642,0.023098,1.237219,-20,0.242058,0.497682,7500043,0.536842
MC_s6_dynamic_RedBullPlayStreets,22,220.0,1789978550.315,1789978562.044,0.08336,0.130806,0.0,0.565164,122948,123,2,110,93.078556,297.774864,0.0,0,476.5818,657.900293,233.463078,39,0.340336,0.107781,0.142385,0.340655,-0.037108,0.691968,-25,0.234851,0.354948,7622991,0.654545
MC_s6_dynamic_RedBullPlayStreets,23,230.0,1789978562.044,1789978575.857,0.064348,0.11026,0.0,0.463657,112208,127,2,130,110.887633,368.801648,3.149606,4,416.429335,665.286556,234.082606,47,0.0,0.046291,0.081274,0.228614,-0.019012,0.771929,4,0.226174,0.284507,7735199,0.684615
MC_s6_dynamic_RedBullPlayStreets,24,240.0,1789978575.857,1789978596.616,0.119741,0.802214,0.0,9.762241,312675,305,2,195,77.590496,431.007499,1.311475,4,519.874623,1246.487944,373.815176,41,0.0,0.135518,0.717093,3.930019,0.055393,1.860835,178,0.218623,0.547705,8047874,0.8
MC_s6_dynamic_RedBullPlayStreets,25,250.0,1789978596.616,1789978606.616,0.087392,0.591877,0.0,4.125266,109875,88,2,94,19.02353,0.0,0.0,0,0.338732,0.46046,0.08972,3,0.0,0.147747,0.765476,4.125266,-0.032349,0.729842,-217,0.214257,0.407884,8157749,0.978723
