run_id,window_index,t_start,mean_o22,stall_s,label
MC_s12_bola_TearsOfSteel,0,0.0,2.8644,11.701,Critical
MC_s12_bola_TearsOfSteel,1,10.0,2.4969,4.923,Critical
MC_s12_bola_TearsOfSteel,2,20.0,2.4969,2.134,Critical
MC_s12_bola_TearsOfSteel,3,30.0,2.4969,20.066,Critical
MC_s12_bola_TearsOfSteel,4,40.0,2.4969,24.162,Critical
MC_s12_bola_TearsOfSteel,5,50.0,2.4969,4.042,Critical
MC_s12_bola_TearsOfSteel,6,60.0,2.4969,0,Degraded
MC_s12_bola_TearsOfSteel,7,70.0,2.4969,4.4,Critical
MC_s12_bola_TearsOfSteel,8,80.0,2.4969,0,Degraded
MC_s12_bola_TearsOfSteel,9,90.0,2.4969,0,Degraded
MC_s12_bola_TearsOfSteel,10,100.0,2.4969,0,Degraded
MC_s12_bola_TearsOfSteel,11,110.0,2.4969,0,Degraded
MC_s12_bola_TearsOfSteel,12,120.0,2.4969,13.331,Critical
MC_s12_bola_TearsOfSteel,13,130.0,2.4969,14.7,Critical
MC_s12_bola_TearsOfSteel,14,140.0,2.4969,14.957,Critical
MC_s12_bola_TearsOfSteel,15,150.0,2.4969,27.615,Critical
