run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s12_l2a_RedBullPlayStreets,0,0.0,3.9449,48.515,Critical
CONT_s12_l2a_RedBullPlayStreets,1,10.0,1.8834,0.846,Degraded
CONT_s12_l2a_RedBullPlayStreets,2,20.0,2.1341,4.35,Critical
CONT_s12_l2a_RedBullPlayStreets,3,30.0,1.7066,0,Critical
CONT_s12_l2a_RedBullPlayStreets,4,40.0,1.7066,0,Critical
CONT_s12_l2a_RedBullPlayStreets,5,50.0,1.7066,0,Critical
CONT_s12_l2a_RedBullPlayStreets,6,60.0,1.9399,0,Critical
CONT_s12_l2a_RedBullPlayStreets,7,70.0,1.9116,3.123,Critical
CONT_s12_l2a_RedBullPlayStreets,8,80.0,1.7784,0,Critical
CONT_s12_l2a_RedBullPlayStreets,9,90.0,3.0095,0,Good
CONT_s12_l2a_RedBullPlayStreets,10,100.0,4.438,0,Excellent
CONT_s12_l2a_RedBullPlayStreets,11,110.0,4.4714,0,Excellent
CONT_s12_l2a_RedBullPlayStreets,12,120.0,4.4714,0,Excellent
CONT_s12_l2a_RedBullPlayStreets,13,130.0,4.4714,0,Excellent
