run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,rq_akhir_durasi,rq_akhir_laju_efektif,rq_akhir_slack,rq_akhir_ukuran,rq_akhir_unduh,rq_n_chunk_100s,rq_n_chunk_10s,rq_n_chunk_110s,rq_n_chunk_120s,rq_n_chunk_130s,rq_n_chunk_140s,rq_n_chunk_150s,rq_n_chunk_160s,rq_n_chunk_170s,rq_n_chunk_180s,rq_n_chunk_190s,rq_n_chunk_200s,rq_n_chunk_20s,rq_n_chunk_30s,rq_n_chunk_40s,rq_n_chunk_50s,rq_n_chunk_60s,rq_n_chunk_70s,rq_n_chunk_80s,rq_n_chunk_90s,rq_ukuran_rata_100s,rq_ukuran_rata_10s,rq_ukuran_rata_110s,rq_ukuran_rata_120s,rq_ukuran_rata_130s,rq_ukuran_rata_140s,rq_ukuran_rata_150s,rq_ukuran_rata_160s,rq_ukuran_rata_170s,rq_ukuran_rata_180s,rq_ukuran_rata_190s,rq_ukuran_rata_200s,rq_ukuran_rata_20s,rq_ukuran_rata_30s,rq_ukuran_rata_40s,rq_ukuran_rata_50s,rq_ukuran_rata_60s,rq_ukuran_rata_70s,rq_ukuran_rata_80s,rq_ukuran_rata_90s,rq_unduh_rata_100s,rq_unduh_rata_10s,rq_unduh_rata_110s,rq_unduh_rata_120s,rq_unduh_rata_130s,rq_unduh_rata_140s,rq_unduh_rata_150s,rq_unduh_rata_160s,rq_unduh_rata_170s,rq_unduh_rata_180s,rq_unduh_rata_190s,rq_unduh_rata_200s,rq_unduh_rata_20s,rq_unduh_rata_30s,rq_unduh_rata_40s,rq_unduh_rata_50s,rq_unduh_rata_60s,rq_unduh_rata_70s,rq_unduh_rata_80s,rq_unduh_rata_90s,label
CONT_s10_bola_BigBuckBunny,11,,,0.572915,,,,,,,,,,,,,,40.116,0.821332,3.104,4118570.0,37.012,4,0,4,4,5,5,5,5,5,5,5,5,0,1,1,1,1,3,4,4,3243645.25,0.0,3243645.25,3243645.25,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,0.0,4118570.0,4118570.0,4118570.0,4118570.0,2007561.667,3243645.25,3243645.25,24.3135,0.0,24.3135,24.3135,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,0.0,37.012,37.012,37.012,37.012,14.740667,24.3135,24.3135,Good
CONT_s10_bola_BigBuckBunny,12,,,0.573001,,,,,,,,,,,,,,40.116,0.821332,3.104,4118570.0,37.012,4,0,4,4,4,5,5,5,5,5,5,5,0,0,1,1,1,1,3,4,3243645.25,0.0,3243645.25,3243645.25,3243645.25,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,0.0,0.0,4118570.0,4118570.0,4118570.0,4118570.0,2007561.667,3243645.25,24.3135,0.0,24.3135,24.3135,24.3135,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,0.0,0.0,37.012,37.012,37.012,37.012,14.740667,24.3135,Good
CONT_s10_bola_BigBuckBunny,13,,,1.109531,,,,,,,,,,,,,,40.116,0.821332,3.104,4118570.0,37.012,4,0,4,4,4,4,5,5,5,5,5,5,0,0,0,1,1,1,1,3,3243645.25,0.0,3243645.25,3243645.25,3243645.25,3243645.25,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,0.0,0.0,0.0,4118570.0,4118570.0,4118570.0,4118570.0,2007561.667,24.3135,0.0,24.3135,24.3135,24.3135,24.3135,19.4916,19.4916,19.4916,19.4916,19.4916,19.4916,0.0,0.0,0.0,37.012,37.012,37.012,37.012,14.740667,Good
CONT_s10_bola_BigBuckBunny,14,,,0.45586,,,,,,,,,,,,,,40.116,0.821332,3.104,4118570.0,37.012,3,0,4,4,4,4,4,5,5,5,5,5,0,0,0,0,1,1,1,1,2007561.667,0.0,3243645.25,3243645.25,3243645.25,3243645.25,3243645.25,2597689.6,2597689.6,2597689.6,2597689.6,2597689.6,0.0,0.0,0.0,0.0,4118570.0,4118570.0,4118570.0,4118570.0,14.740667,0.0,24.3135,24.3135,24.3135,24.3135,24.3135,19.4916,19.4916,19.4916,19.4916,19.4916,0.0,0.0,0.0,0.0,37.012,37.012,37.012,37.012,Good
CONT_s10_bola_BigBuckBunny,15,,,0.39224,,,,,,,,,,,,,,55.991,0.618382,1.559,4327977.0,54.432,2,1,4,5,5,5,5,5,6,6,6,6,1,1,1,1,1,2,2,2,4223273.5,4327977.0,2587665.5,3460511.6,3460511.6,3460511.6,3460511.6,3460511.6,2886070.833,2886070.833,2886070.833,2886070.833,4327977.0,4327977.0,4327977.0,4327977.0,4327977.0,4223273.5,4223273.5,4223273.5,45.722,54.432,24.6635,30.3372,30.3372,30.3372,30.3372,30.3372,25.315,25.315,25.315,25.315,54.432,54.432,54.432,54.432,54.432,45.722,45.722,45.722,Good
CONT_s10_bola_BigBuckBunny,16,,,0.387567,,,,,,,,,,,,,,4.049,0.431077,0.519,218179.0,3.53,4,2,4,6,7,7,7,7,7,8,8,8,3,3,3,3,3,3,4,4,2198907.25,174541.0,2198907.25,1783290.667,2521662.857,2521662.857,2521662.857,2521662.857,2521662.857,2208188.375,2208188.375,2208188.375,1559019.667,1559019.667,1559019.667,1559019.667,1559019.667,1559019.667,2198907.25,2198907.25,24.263,2.804,24.263,17.377,22.470571,22.470571,22.470571,22.470571,22.470571,19.68725,19.68725,19.68725,20.013333,20.013333,20.013333,20.013333,20.013333,20.013333,24.263,24.263,Degraded
CONT_s10_bola_BigBuckBunny,17,,,0.391095,,,,,,,,,,,,,,12.152,0.403009,1.556,612170.0,10.596,5,1,5,5,7,8,8,8,8,8,9,9,3,4,4,4,4,4,4,5,1881559.8,612170.0,1881559.8,1881559.8,1615987.714,2282976.25,2282976.25,2282976.25,2282976.25,2282976.25,2030853.0,2030853.0,320417.333,1322307.25,1322307.25,1322307.25,1322307.25,1322307.25,1322307.25,1881559.8,21.5296,10.596,21.5296,21.5296,16.408286,20.98625,20.98625,20.98625,20.98625,20.98625,18.677111,18.677111,5.401333,17.659,17.659,17.659,17.659,17.659,17.659,21.5296,Degraded
CONT_s10_bola_BigBuckBunny,18,,,0.395569,,,,,,,,,,,,,,4.051,0.335887,3.532,170085.0,0.519,7,2,7,7,7,9,10,10,10,10,10,11,3,5,6,6,6,6,6,6,1425444.0,285154.5,1425444.0,1425444.0,1425444.0,1320247.0,1883411.9,1883411.9,1883411.9,1883411.9,1883411.9,1713453.273,394159.667,306312.2,976589.667,976589.667,976589.667,976589.667,976589.667,976589.667,16.416571,3.634,16.416571,16.416571,16.416571,13.569556,17.5158,17.5158,17.5158,17.5158,17.5158,15.942,5.954667,4.6944,12.984,12.984,12.984,12.984,12.984,12.984,Degraded
CONT_s10_bola_BigBuckBunny,19,,,0.202887,,,,,,,,,,,,,,4.051,0.335887,3.532,170085.0,0.519,6,0,7,7,7,7,9,10,10,10,10,10,2,3,5,6,6,6,6,6,976589.667,0.0,1425444.0,1425444.0,1425444.0,1425444.0,1320247.0,1883411.9,1883411.9,1883411.9,1883411.9,1883411.9,285154.5,394159.667,306312.2,976589.667,976589.667,976589.667,976589.667,976589.667,12.984,0.0,16.416571,16.416571,16.416571,16.416571,13.569556,17.5158,17.5158,17.5158,17.5158,17.5158,3.634,5.954667,4.6944,12.984,12.984,12.984,12.984,12.984,Degraded
CONT_s10_bola_BigBuckBunny,20,,,0.203608,,,,,,,,,,,,,,4.051,0.335887,3.532,170085.0,0.519,6,0,6,7,7,7,7,8,10,10,10,10,0,2,3,4,6,6,6,6,976589.667,0.0,976589.667,1425444.0,1425444.0,1425444.0,1425444.0,1446962.625,1883411.9,1883411.9,1883411.9,1883411.9,0.0,285154.5,394159.667,350164.5,976589.667,976589.667,976589.667,976589.667,12.984,0.0,12.984,16.416571,16.416571,16.416571,16.416571,14.99525,17.5158,17.5158,17.5158,17.5158,0.0,3.634,5.954667,5.3485,12.984,12.984,12.984,12.984,Critical
CONT_s10_bola_BigBuckBunny,21,,,0.16261,,,,,,,,,,,,,,4.387,0.043381,4.074,23789.0,0.313,9,3,9,9,10,10,10,10,11,13,13,13,3,3,5,6,7,9,9,9,739254.0,264582.667,739254.0,739254.0,1077185.6,1077185.6,1077185.6,1077185.6,1124495.364,1509835.923,1509835.923,1509835.923,264582.667,264582.667,272811.4,329371.167,313486.571,739254.0,739254.0,739254.0,11.909889,9.761667,11.909889,11.909889,14.4201,14.4201,14.4201,14.4201,13.567909,15.726385,15.726385,15.726385,9.761667,9.761667,7.3106,7.858167,7.239857,11.909889,11.909889,11.909889,Critical
CONT_s10_bola_BigBuckBunny,22,,,0.038495,,,,,,,,,,,,,,4.068,0.051257,3.443,26064.0,0.625,11,2,11,11,11,12,12,12,12,13,15,15,5,5,5,7,8,9,11,11,609225.636,24098.0,609225.636,609225.636,609225.636,901671.0,901671.0,901671.0,901671.0,955203.462,1311737.533,1311737.533,168388.8,168388.8,168388.8,201750.429,253052.875,249178.0,609225.636,609225.636,9.829727,0.469,9.829727,9.829727,9.829727,12.094917,12.094917,12.094917,12.094917,11.552692,13.692067,13.692067,6.0446,6.0446,6.0446,5.355857,6.010875,5.735222,9.829727,9.829727,Critical
CONT_s10_bola_BigBuckBunny,23,,,0.061147,,,,,,,,,,,,,,3.55,0.057321,3.029,25436.0,0.521,14,3,14,14,14,14,15,15,15,15,16,18,5,8,8,8,10,11,12,14,483575.929,22860.333,483575.929,483575.929,483575.929,483575.929,725908.867,725908.867,725908.867,725908.867,780389.125,1096924.667,23355.4,113815.625,113815.625,113815.625,148083.4,190273.091,192598.583,483575.929,7.8055,0.383333,7.8055,7.8055,7.8055,7.8055,9.7526,9.7526,9.7526,9.7526,9.458437,11.473944,0.4176,3.921625,3.921625,3.921625,3.8641,4.476091,4.39725,7.8055,Critical
CONT_s10_bola_BigBuckBunny,24,,,0.076113,,,,,,,,,,,,,,2.195,0.060705,1.673,16656.0,0.522,17,3,17,17,17,17,17,18,18,18,18,19,6,8,11,11,11,13,14,15,401683.059,19516.333,401683.059,401683.059,401683.059,401683.059,401683.059,608176.778,608176.778,608176.778,608176.778,660251.316,21188.333,21915.75,88097.636,88097.636,88097.636,118414.077,153682.357,157982.133,6.495529,0.382333,6.495529,6.495529,6.495529,6.495529,6.495529,8.190889,8.190889,8.190889,8.190889,8.025368,0.382833,0.404375,2.956364,2.956364,2.956364,3.060615,3.598857,3.594267,Critical
CONT_s10_bola_BigBuckBunny,25,,,0.144782,,,,,,,,,,,,,,1.462,0.054435,1.357,9948.0,0.105,21,6,23,23,23,23,23,23,24,24,24,24,9,12,14,17,17,17,19,20,119483.143,23235.667,302957.652,302957.652,302957.652,302957.652,302957.652,302957.652,461941.5,461941.5,461941.5,461941.5,21995.889,22212.0,22481.429,65205.176,65205.176,65205.176,88357.737,114548.35,2.806,0.835333,5.018957,5.018957,5.018957,5.018957,5.018957,5.018957,6.352,6.352,6.352,6.352,0.684333,0.609083,0.589071,2.207765,2.207765,2.207765,2.357895,2.7698,Critical
CONT_s10_bola_BigBuckBunny,26,,,0.145887,,,,,,,,,,,,,,0.417,0.157947,0.417,8233.0,0.0,24,4,25,27,27,27,27,27,27,28,28,28,10,13,16,18,21,21,21,23,97092.292,9812.0,101935.76,259528.667,259528.667,259528.667,259528.667,259528.667,259528.667,397351.571,397351.571,397351.571,17866.2,18247.0,19112.0,19666.0,54654.095,54654.095,54654.095,74697.609,2.32125,0.0785,2.3696,4.287037,4.287037,4.287037,4.287037,4.287037,4.287037,5.455786,5.455786,5.455786,0.5326,0.497923,0.476437,0.475611,1.80219,1.80219,1.80219,1.961478,Critical
CONT_s10_bola_BigBuckBunny,27,,,0.138069,,,,,,,,,,,,,,3.666,0.018422,3.561,8442.0,0.105,27,4,28,29,31,31,31,31,31,31,32,32,8,14,17,20,22,25,25,25,74184.63,71235.0,93398.393,97701.172,235232.71,235232.71,235232.71,235232.71,235232.71,235232.71,356587.0,356587.0,40523.5,33114.429,30714.765,29536.6,29042.182,57307.04,57307.04,57307.04,2.178333,3.42525,2.478964,2.515207,4.175839,4.175839,4.175839,4.175839,4.175839,4.175839,5.201969,5.201969,1.751875,1.359071,1.186706,1.0662,1.011909,2.06188,2.06188,2.06188,Critical
CONT_s10_bola_BigBuckBunny,28,,,0.072847,,,,,,,,,,,,,,1.572,0.105639,1.258,20758.0,0.314,27,2,29,30,31,33,33,33,33,33,33,34,6,10,16,19,22,24,27,27,54709.556,22241.0,70602.31,88654.567,92832.774,222324.121,222324.121,222324.121,222324.121,222324.121,222324.121,336919.588,54903.667,36867.0,31755.25,29822.789,28873.364,28475.417,54709.556,54709.556,1.940185,0.419,2.057,2.341633,2.379968,3.948152,3.948152,3.948152,3.948152,3.948152,3.948152,4.920618,2.423167,1.4853,1.241563,1.105895,1.007364,0.9625,1.940185,1.940185,Critical
CONT_s10_bola_BigBuckBunny,29,,,0.047637,,,,,,,,,,,,,,0.524,0.232183,0.0,15208.0,0.524,32,5,32,34,35,36,38,38,38,38,38,38,7,11,15,21,24,27,29,32,48867.688,17321.6,48867.688,62766.912,78464.143,82345.111,195350.105,195350.105,195350.105,195350.105,195350.105,195350.105,18727.143,37820.909,30351.867,28318.667,27218.375,26734.148,26552.345,48867.688,1.74175,0.6702,1.74175,1.853059,2.102857,2.1425,3.516842,3.516842,3.516842,3.516842,3.516842,3.516842,0.598429,1.626364,1.2136,1.105524,1.015125,0.944926,0.912103,1.74175,Critical
CONT_s10_bola_ElephantsDream,1,,,1.430337,,,,,,,,,,,,,,0.811,0.136848,0.608,13873.0,0.203,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,13873.0,0.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,0.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,13873.0,0.203,0.0,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.0,0.203,0.203,0.203,0.203,0.203,0.203,0.203,Good
CONT_s10_bola_ElephantsDream,2,,,0.865248,,,,,,,,,,,,,,27.581,1.092018,2.046,3764868.0,25.535,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1889370.5,3764868.0,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,3764868.0,3764868.0,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,12.869,25.535,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,25.535,25.535,12.869,12.869,12.869,12.869,12.869,12.869,Good
CONT_s10_bola_ElephantsDream,3,,,1.084541,,,,,,,,,,,,,,27.581,1.092018,2.046,3764868.0,25.535,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1889370.5,0.0,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,3764868.0,3764868.0,3764868.0,1889370.5,1889370.5,1889370.5,1889370.5,1889370.5,12.869,0.0,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,12.869,25.535,25.535,25.535,12.869,12.869,12.869,12.869,12.869,Good
CONT_s10_bola_ElephantsDream,4,,,0.945298,,,,,,,,,,,,,,3.699,0.678449,1.542,313698.0,2.157,4,2,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,1809108.25,1728846.0,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1728846.0,2407520.0,2407520.0,2407520.0,1809108.25,1809108.25,1809108.25,1809108.25,12.79475,12.7205,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.7205,16.992,16.992,16.992,12.79475,12.79475,12.79475,12.79475,Good
CONT_s10_bola_ElephantsDream,5,,,1.00476,,,,,,,,,,,,,,3.699,0.678449,1.542,313698.0,2.157,4,0,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,4,4,4,1809108.25,0.0,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1809108.25,1728846.0,1728846.0,2407520.0,2407520.0,2407520.0,1809108.25,1809108.25,1809108.25,12.79475,0.0,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.79475,12.7205,12.7205,16.992,16.992,16.992,12.79475,12.79475,12.79475,Good
CONT_s10_bola_ElephantsDream,6,,,1.39401,,,,,,,,,,,,,,18.519,1.264119,1.65,2926278.0,16.869,5,1,5,5,5,5,5,5,5,5,5,5,1,3,3,4,4,4,5,5,2032542.2,2926278.0,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2926278.0,2127990.0,2127990.0,2537209.5,2537209.5,2537209.5,2032542.2,2032542.2,13.6096,16.869,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,16.869,14.103333,14.103333,16.96125,16.96125,16.96125,13.6096,13.6096,Degraded
CONT_s10_bola_ElephantsDream,7,,,0.85553,,,,,,,,,,,,,,18.519,1.264119,1.65,2926278.0,16.869,5,0,5,5,5,5,5,5,5,5,5,5,1,1,3,3,4,4,4,5,2032542.2,0.0,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2032542.2,2926278.0,2926278.0,2127990.0,2127990.0,2537209.5,2537209.5,2537209.5,2032542.2,13.6096,0.0,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,13.6096,16.869,16.869,14.103333,14.103333,16.96125,16.96125,16.96125,13.6096,Critical
CONT_s10_bola_ElephantsDream,8,,,0.373462,,,,,,,,,,,,,,3.826,0.101696,3.516,48636.0,0.31,7,2,7,7,7,7,7,7,7,7,7,7,2,3,3,5,5,6,6,6,1688902.286,829802.5,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,1688902.286,829802.5,1528627.667,1528627.667,1608715.0,1608715.0,1968073.833,1968073.833,1968073.833,11.922571,7.705,11.922571,11.922571,11.922571,11.922571,11.922571,11.922571,11.922571,11.922571,11.922571,11.922571,7.705,10.759667,10.759667,11.544,11.544,13.875833,13.875833,13.875833,Critical
CONT_s10_bola_ElephantsDream,9,,,0.118641,,,,,,,,,,,,,,3.931,0.103963,3.62,51085.0,0.311,9,3,10,10,10,10,10,10,10,10,10,10,5,5,6,6,8,8,9,9,1328423.444,49122.667,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,1196968.4,361394.6,361394.6,788875.167,788875.167,1023867.875,1023867.875,1328423.444,1328423.444,9.354111,0.310667,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,8.439,3.2684,3.2684,5.535167,5.535167,7.3315,7.3315,9.354111,9.354111,Critical
