run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,rtt_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s10_dynamic_TearsOfSteel,0,0.0,1789523643.658,1789523653.658,1.010532,0.262136,0.125513,1.778125,1268070,1121,5,98,44.506083,106.599708,0.535236,6,134.830797,183.499908,47.864316,98,1.069893,1.018134,0.16361,1.305313,1.010532,0.0,1121,1.010616,0.999917,1268070,0.0
CONT_s10_dynamic_TearsOfSteel,1,10.0,1789523653.658,1789523663.658,1.018737,0.188161,0.589424,1.472312,1293899,1167,6,99,58.409507,100.591395,0.17138,2,141.221491,193.375065,41.355944,99,0.831688,1.025194,0.187078,1.302768,0.008205,1.008119,46,1.014706,1.003973,2561969,0.0
CONT_s10_dynamic_TearsOfSteel,2,20.0,1789523663.658,1789523673.658,0.985085,2.262533,0.0,19.786589,1238573,1020,4,98,28.508242,100.331178,1.078431,11,108.773781,156.888292,46.268607,64,1.205453,0.544301,0.595222,1.655054,-0.033652,0.966967,-147,1.004936,0.980247,3800542,0.346939
CONT_s10_dynamic_TearsOfSteel,3,30.0,1789523673.658,1789523683.658,1.063939,0.221071,0.0,1.52965,1341036,1255,6,98,89.0413,285.854477,1.513944,19,127.12694,167.344507,35.206332,96,1.061691,1.064373,0.101301,1.29897,0.078854,1.080048,235,1.019684,1.043401,5141578,0.020408
CONT_s10_dynamic_TearsOfSteel,4,40.0,1789523683.658,1789523693.658,1.0825,0.145712,0.818905,1.532206,1366283,1265,6,98,74.552702,131.610044,0.158103,2,131.701151,162.344346,33.068348,98,1.181204,1.080565,0.125802,1.236272,0.018561,1.017446,10,1.032267,1.048663,6507861,0.0
CONT_s10_dynamic_TearsOfSteel,5,50.0,1789523693.658,1789523703.658,0.472857,0.575409,0.0,2.069168,597018,508,4,98,74.801062,95.540692,0.0,0,84.527436,134.017942,36.418099,43,0.0,0.687507,0.554607,1.452558,-0.609643,0.436819,-757,0.93892,0.503618,7104879,0.561224
CONT_s10_dynamic_TearsOfSteel,6,60.0,1789523703.658,1789523713.658,1.141826,2.196603,0.0,21.575456,1442230,1163,4,98,27.467181,38.99465,0.859845,10,123.313006,183.799122,39.515376,91,0.823612,0.840992,0.234308,1.525199,0.668969,2.414738,655,0.96792,1.17967,8547109,0.071429
CONT_s10_dynamic_TearsOfSteel,7,70.0,1789523713.658,1789523723.658,0.853667,0.150368,0.493256,1.406136,1080586,1015,7,98,139.158547,477.107785,0.098522,1,177.351347,235.925265,40.752338,98,0.943614,0.857599,0.109265,1.059556,-0.288159,0.747633,-148,0.953586,0.895218,9627695,0.0
CONT_s10_dynamic_TearsOfSteel,8,80.0,1789523723.658,1789523733.658,0.857404,0.11981,0.700982,1.143961,1080125,1084,6,97,74.821596,98.823193,0.0,0,209.222674,267.662447,47.124608,97,0.940886,0.850935,0.116985,1.041538,0.003737,1.004378,69,0.942918,0.909309,10707820,0.0
CONT_s10_dynamic_TearsOfSteel,9,90.0,1789523733.658,1789523743.658,0.693232,0.3759,0.0,1.387281,883467,837,4,98,37.225999,58.803799,0.358423,3,142.111671,178.354766,45.658908,80,0.0,0.42399,0.463905,1.318,-0.164172,0.808524,-247,0.917734,0.755374,11591287,0.183673
