run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s11_l2a_RedBullPlayStreets,0,0.0,3.2667,0.376,Degraded
CONT_s11_l2a_RedBullPlayStreets,1,10.0,3.5916,0,Good
CONT_s11_l2a_RedBullPlayStreets,2,20.0,3.7542,0,Good
CONT_s11_l2a_RedBullPlayStreets,3,30.0,3.8687,0,Good
CONT_s11_l2a_RedBullPlayStreets,4,40.0,3.9545,0,Good
CONT_s11_l2a_RedBullPlayStreets,5,50.0,4.0403,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,6,60.0,4.0403,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,7,70.0,3.4516,0,Good
CONT_s11_l2a_RedBullPlayStreets,8,80.0,3.8844,4.236,Critical
CONT_s11_l2a_RedBullPlayStreets,9,90.0,3.5374,0,Good
CONT_s11_l2a_RedBullPlayStreets,10,100.0,3.429,0,Good
CONT_s11_l2a_RedBullPlayStreets,11,110.0,4.0117,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,12,120.0,3.625,4.699,Critical
CONT_s11_l2a_RedBullPlayStreets,13,130.0,2.8196,1.564,Critical
CONT_s11_l2a_RedBullPlayStreets,14,140.0,2.0272,2.788,Critical
CONT_s11_l2a_RedBullPlayStreets,15,150.0,2.6683,0,Degraded
CONT_s11_l2a_RedBullPlayStreets,16,160.0,2.8597,0.902,Degraded
CONT_s11_l2a_RedBullPlayStreets,17,170.0,2.9413,0,Degraded
CONT_s11_l2a_RedBullPlayStreets,18,180.0,2.8964,1.188,Critical
CONT_s11_l2a_RedBullPlayStreets,19,190.0,4.2697,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,20,200.0,4.4296,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,21,210.0,4.4338,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,22,220.0,4.4714,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,23,230.0,4.4714,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,24,240.0,4.4714,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,25,250.0,4.4283,4.065,Critical
CONT_s11_l2a_RedBullPlayStreets,26,260.0,4.0403,0,Excellent
CONT_s11_l2a_RedBullPlayStreets,27,270.0,3.9633,0,Good
