run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S3A_OfForestAndMen_rep1,0,0.0,1786972063.292,1786972073.292,0.410087,0.072314,0.282576,0.534601,569678,382,1,11
S3A_OfForestAndMen_rep1,1,10.0,1786972073.292,1786972083.292,0.509169,0.120703,0.282576,0.677161,707384,474,1,11
S3A_OfForestAndMen_rep1,2,20.0,1786972083.292,1786972093.292,0.411639,0.081465,0.285233,0.558526,571511,383,1,11
S3A_OfForestAndMen_rep1,3,30.0,1786972093.292,1786972103.292,0.382295,0.23207,0.0,0.724609,531507,357,2,11
S3A_OfForestAndMen_rep1,4,40.0,1786972103.292,1786972113.292,0.647501,0.237166,0.0,0.902881,899990,602,1,11
S3A_OfForestAndMen_rep1,5,50.0,1786972113.292,1786972123.292,0.711644,0.192879,0.273078,1.106704,988461,663,2,11
S3A_OfForestAndMen_rep1,6,60.0,1786972123.292,1786972133.292,0.425696,0.550338,0.0,1.354741,591176,396,1,11
S3A_OfForestAndMen_rep1,7,70.0,1786972133.292,1786972143.292,1.052812,1.223178,0.0,3.197623,1328871,896,3,10
S3A_OfForestAndMen_rep1,8,80.0,1786972143.292,1786972166.639,0.243836,0.081781,0.106878,0.404077,770391,517,2,25
S3A_OfForestAndMen_rep1,9,90.0,1786972166.639,1786972176.639,0.293317,0.08947,0.135634,0.427997,370459,251,2,10
S3A_OfForestAndMen_rep1,10,100.0,1786972176.639,1786972188.664,0.232529,0.096944,0.042522,0.427997,381605,259,2,13
S3A_OfForestAndMen_rep1,11,110.0,1786972188.664,1786972198.664,0.128543,0.119032,0.0,0.320665,178556,121,1,11
S3A_OfForestAndMen_rep1,12,120.0,1786972198.664,1786972208.664,0.077358,0.09461,0.0,0.214133,107473,75,1,11
S3A_OfForestAndMen_rep1,13,130.0,1786972208.664,1786972218.664,0.125062,0.178878,0.0,0.467304,173729,118,1,11
S3A_OfForestAndMen_rep1,14,140.0,1786972218.664,1786972228.664,0.602303,0.324335,0.0,1.044055,836740,560,1,11
S3A_OfForestAndMen_rep1,15,150.0,1786972228.664,1786972238.664,0.299775,0.380443,0.0,1.001842,416308,279,1,11
S3A_OfForestAndMen_rep1,16,160.0,1786972238.664,1786972248.664,0.316092,0.400291,0.0,1.03305,439091,294,1,11
S3A_OfForestAndMen_rep1,17,170.0,1786972248.664,1786972258.664,0.496371,0.4287,0.0,1.163665,689570,462,1,11
S3A_OfForestAndMen_rep1,18,180.0,1786972258.664,1786972268.664,1.528173,0.262752,1.163665,1.95962,2123374,1420,1,11
S3A_OfForestAndMen_rep1,19,190.0,1786972268.664,1786972278.664,3.84849,1.517086,1.002611,5.856544,4863330,3246,1,10
S3A_OfForestAndMen_rep1,20,200.0,1786972278.664,1786972309.879,0.487962,1.0324,0.035943,5.831931,1972217,1325,2,32
S3A_OfForestAndMen_rep1,21,210.0,1786972309.879,1786972325.563,0.238453,0.112635,0.106867,0.523095,512199,347,2,17
S3A_OfForestAndMen_rep1,22,220.0,1786972325.563,1786972335.563,0.18367,0.047649,0.106931,0.284951,255350,171,1,11
S3A_OfForestAndMen_rep1,23,230.0,1786972335.563,1786972345.563,0.22467,0.043931,0.149418,0.285007,312155,211,1,11
S3A_OfForestAndMen_rep1,24,240.0,1786972345.563,1786972355.563,0.170615,0.0677,0.0,0.249381,237105,160,1,11
S3A_OfForestAndMen_rep1,25,250.0,1786972355.563,1786972365.563,7.9e-05,0.000137,0.0,0.000315,40,1,1,4
