run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S4B_BigBuckBunny_rep1,0,0.0,1786978028.123,1786978038.123,23.548832,28.358965,0.0,77.749157,29816071,19885,2,10
S4B_BigBuckBunny_rep1,1,10.0,1786978038.123,1786978048.123,5.265708,8.097921,0.0,24.682388,7335149,4891,1,11
S4B_BigBuckBunny_rep1,2,20.0,1786978048.123,1786978058.123,4.891431,7.992738,0.0,24.682388,6815016,4544,1,11
S4B_BigBuckBunny_rep1,3,30.0,1786978058.123,1786978068.123,3.181333,4.055183,0.0,10.981585,4435402,2958,1,11
S4B_BigBuckBunny_rep1,4,40.0,1786978068.123,1786978078.123,4.469331,8.19702,0.0,26.083367,6233144,4157,1,11
S4B_BigBuckBunny_rep1,5,50.0,1786978078.123,1786978088.123,2.531879,4.439077,0.0,13.147701,3526575,2353,1,11
S4B_BigBuckBunny_rep1,6,60.0,1786978088.123,1786978098.123,1.096954,2.249616,0.0,6.945172,1528253,1020,1,11
S4B_BigBuckBunny_rep1,7,70.0,1786978098.123,1786978108.123,2.285857,3.670972,0.0,9.885178,3184883,2125,1,11
S4B_BigBuckBunny_rep1,8,80.0,1786978108.123,1786978118.123,3.637736,7.067112,0.0,21.369347,4605168,3072,1,10
S4B_BigBuckBunny_rep1,9,90.0,1786978118.123,1786978128.123,3.578941,4.71779,0.0,15.127475,4983767,3324,1,11
S4B_BigBuckBunny_rep1,10,100.0,1786978128.123,1786978138.123,3.217157,5.100409,0.0,14.014781,4482917,2990,1,11
S4B_BigBuckBunny_rep1,11,110.0,1786978138.123,1786978148.123,3.640854,5.339549,0.0,15.037,5076243,3385,1,11
S4B_BigBuckBunny_rep1,12,120.0,1786978148.123,1786978158.123,1.806693,4.053485,0.0,13.372716,2515994,1678,1,11
S4B_BigBuckBunny_rep1,13,130.0,1786978158.123,1786978168.123,3.051388,5.078696,0.0,14.334176,4249076,2834,1,11
S4B_BigBuckBunny_rep1,14,140.0,1786978168.123,1786978178.123,2.033598,4.394635,0.0,14.322289,2834139,1890,1,11
S4B_BigBuckBunny_rep1,15,150.0,1786978178.123,1786978188.123,4.35419,6.595633,0.0,17.538672,5517973,3679,1,10
S4B_BigBuckBunny_rep1,16,160.0,1786978188.123,1786978198.123,3.436197,5.630646,0.0,19.281034,4787978,3194,1,11
S4B_BigBuckBunny_rep1,17,170.0,1786978198.123,1786978208.123,3.361501,4.736081,0.0,15.931219,4681642,3123,1,11
S4B_BigBuckBunny_rep1,18,180.0,1786978208.123,1786978218.123,4.045034,5.358471,0.0,15.931219,5635518,3759,1,11
S4B_BigBuckBunny_rep1,19,190.0,1786978218.123,1786978228.123,3.518079,6.396089,0.0,20.417184,4901994,3270,1,11
S4B_BigBuckBunny_rep1,20,200.0,1786978228.123,1786978238.123,1.720012,2.865868,0.0,7.516162,2395665,1598,1,11
S4B_BigBuckBunny_rep1,21,210.0,1786978238.123,1786978248.123,4.831033,7.451884,0.0,19.486319,6731859,4489,1,11
S4B_BigBuckBunny_rep1,22,220.0,1786978248.123,1786978258.123,2.743853,5.271635,0.0,14.733184,3830343,2554,1,11
S4B_BigBuckBunny_rep1,23,230.0,1786978258.123,1786978268.123,4.609154,6.706205,0.0,20.045545,5842245,3896,1,10
S4B_BigBuckBunny_rep1,24,240.0,1786978268.123,1786978278.123,5.400342,7.838411,0.0,20.045545,7520704,5015,1,11
S4B_BigBuckBunny_rep1,25,250.0,1786978278.123,1786978288.123,3.492303,4.803769,0.0,14.731193,4866370,3247,1,11
S4B_BigBuckBunny_rep1,26,260.0,1786978288.123,1786978298.123,2.6736,3.648526,0.0,8.883054,3725110,2486,1,11
S4B_BigBuckBunny_rep1,27,270.0,1786978298.123,1786978308.123,0.001148,0.001518,0.0,0.003159,1600,4,1,11
S4B_BigBuckBunny_rep1,28,280.0,1786978308.123,1786978318.123,0.0,0.0,0.0,0.0,0,0,0,11
S4B_BigBuckBunny_rep1,29,290.0,1786978318.123,1786978328.123,2.9e-05,9.1e-05,0.0,0.000316,40,1,1,11
