run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S4A_TearsOfSteel_rep1,1786977081.231,1.0001,0,0,0
S4A_TearsOfSteel_rep1,1786977082.245,1.0133,0,0,0
S4A_TearsOfSteel_rep1,1786977083.257,1.012,0,0,0
S4A_TearsOfSteel_rep1,1786977084.268,1.012,4582,5,1
S4A_TearsOfSteel_rep1,1786977085.28,1.012,71643,53,2
S4A_TearsOfSteel_rep1,1786977086.293,1.0122,21977755,14655,2
S4A_TearsOfSteel_rep1,1786977087.304,1.0113,30536339,20362,2
S4A_TearsOfSteel_rep1,1786977088.316,1.0121,15380442,10256,3
S4A_TearsOfSteel_rep1,1786977089.329,1.0126,3423000,2282,1
S4A_TearsOfSteel_rep1,1786977090.342,1.0128,3579548,2388,2
S4A_TearsOfSteel_rep1,1786977091.363,1.0212,3945523,2631,2
S4A_TearsOfSteel_rep1,1786977092.376,1.0129,4021780,2682,2
S4A_TearsOfSteel_rep1,1786977093.389,1.0129,863405,576,2
S4A_TearsOfSteel_rep1,1786977094.401,1.0128,3432000,2288,1
S4A_TearsOfSteel_rep1,1786977095.414,1.013,1739374,1160,1
S4A_TearsOfSteel_rep1,1786977096.427,1.0129,0,0,0
S4A_TearsOfSteel_rep1,1786977097.44,1.0129,0,0,0
S4A_TearsOfSteel_rep1,1786977098.453,1.0129,2053500,1369,1
S4A_TearsOfSteel_rep1,1786977099.465,1.0122,4849500,3233,1
S4A_TearsOfSteel_rep1,1786977100.479,1.0133,533853,357,1
S4A_TearsOfSteel_rep1,1786977101.5,1.0216,0,0,0
S4A_TearsOfSteel_rep1,1786977102.513,1.0133,3799500,2533,1
S4A_TearsOfSteel_rep1,1786977103.53,1.017,3835888,2558,1
S4A_TearsOfSteel_rep1,1786977104.544,1.0131,0,0,0
S4A_TearsOfSteel_rep1,1786977105.557,1.0131,0,0,0
S4A_TearsOfSteel_rep1,1786977106.57,1.0131,3535500,2357,1
S4A_TearsOfSteel_rep1,1786977107.583,1.0131,2745539,1831,1
S4A_TearsOfSteel_rep1,1786977108.595,1.0124,0,0,0
S4A_TearsOfSteel_rep1,1786977109.608,1.0132,0,0,0
S4A_TearsOfSteel_rep1,1786977110.622,1.0132,4745087,3164,1
