run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2B_TearsOfSteel_rep1,1787003612.705,1.0001,0,0,0
S2B_TearsOfSteel_rep1,1787003613.719,1.0147,0,0,0
S2B_TearsOfSteel_rep1,1787003614.734,1.0147,0,0,0
S2B_TearsOfSteel_rep1,1787003615.749,1.0147,9164,10,2
S2B_TearsOfSteel_rep1,1787003616.763,1.0149,89422,63,2
S2B_TearsOfSteel_rep1,1787003617.785,1.0216,87000,58,2
S2B_TearsOfSteel_rep1,1787003618.806,1.0214,91500,61,2
S2B_TearsOfSteel_rep1,1787003619.829,1.023,87173,60,3
S2B_TearsOfSteel_rep1,1787003620.852,1.0227,88500,59,1
S2B_TearsOfSteel_rep1,1787003621.875,1.0228,88500,59,2
S2B_TearsOfSteel_rep1,1787003622.898,1.023,90653,61,2
S2B_TearsOfSteel_rep1,1787003623.922,1.0236,89335,60,2
S2B_TearsOfSteel_rep1,1787003624.945,1.0229,87000,58,1
S2B_TearsOfSteel_rep1,1787003625.966,1.022,90155,61,1
S2B_TearsOfSteel_rep1,1787003626.99,1.0239,87000,58,2
S2B_TearsOfSteel_rep1,1787003628.012,1.0218,85500,57,2
S2B_TearsOfSteel_rep1,1787003629.039,1.0269,93801,63,2
S2B_TearsOfSteel_rep1,1787003630.062,1.0232,85328,58,2
S2B_TearsOfSteel_rep1,1787003631.085,1.0229,92317,62,2
S2B_TearsOfSteel_rep1,1787003632.107,1.0218,87623,59,1
S2B_TearsOfSteel_rep1,1787003633.13,1.0235,90000,60,2
S2B_TearsOfSteel_rep1,1787003634.155,1.0246,87462,59,2
S2B_TearsOfSteel_rep1,1787003635.178,1.023,87000,58,2
S2B_TearsOfSteel_rep1,1787003636.2,1.0217,89850,61,2
S2B_TearsOfSteel_rep1,1787003637.222,1.0217,86190,58,2
S2B_TearsOfSteel_rep1,1787003638.243,1.0215,88500,59,2
S2B_TearsOfSteel_rep1,1787003639.265,1.0217,86756,59,2
S2B_TearsOfSteel_rep1,1787003640.287,1.0226,94500,63,2
S2B_TearsOfSteel_rep1,1787003641.311,1.0234,87057,59,2
S2B_TearsOfSteel_rep1,1787003642.334,1.0235,72454,49,1
S2B_TearsOfSteel_rep1,1787003643.36,1.0258,73500,49,1
S2B_TearsOfSteel_rep1,1787003644.383,1.0233,66540,45,1
S2B_TearsOfSteel_rep1,1787003645.407,1.0232,43145,29,1
S2B_TearsOfSteel_rep1,1787003646.43,1.0234,0,0,0
S2B_TearsOfSteel_rep1,1787003647.453,1.0226,66000,44,1
S2B_TearsOfSteel_rep1,1787003648.476,1.0235,88500,59,1
S2B_TearsOfSteel_rep1,1787003649.502,1.0259,74360,50,1
S2B_TearsOfSteel_rep1,1787003650.527,1.0252,42435,29,1
S2B_TearsOfSteel_rep1,1787003651.55,1.0231,0,0,0
S2B_TearsOfSteel_rep1,1787003652.573,1.0232,99000,66,1
S2B_TearsOfSteel_rep1,1787003653.605,1.0312,84076,57,1
S2B_TearsOfSteel_rep1,1787003654.627,1.0227,61500,41,1
S2B_TearsOfSteel_rep1,1787003655.654,1.0263,5957,4,1
S2B_TearsOfSteel_rep1,1787003656.676,1.0221,61238,41,1
S2B_TearsOfSteel_rep1,1787003657.697,1.0218,87000,58,1
S2B_TearsOfSteel_rep1,1787003658.719,1.0217,93000,62,1
S2B_TearsOfSteel_rep1,1787003659.741,1.0223,88500,59,1
S2B_TearsOfSteel_rep1,1787003660.763,1.0219,84000,56,1
S2B_TearsOfSteel_rep1,1787003661.785,1.0219,86561,58,1
S2B_TearsOfSteel_rep1,1787003662.809,1.0233,96000,64,1
S2B_TearsOfSteel_rep1,1787003663.832,1.0238,88500,59,1
S2B_TearsOfSteel_rep1,1787003664.856,1.024,88500,59,1
S2B_TearsOfSteel_rep1,1787003665.88,1.0238,87320,59,1
S2B_TearsOfSteel_rep1,1787003666.904,1.0238,88500,59,1
S2B_TearsOfSteel_rep1,1787003667.928,1.024,84230,57,1
S2B_TearsOfSteel_rep1,1787003668.952,1.0239,93000,62,2
S2B_TearsOfSteel_rep1,1787003669.975,1.0236,90181,63,2
S2B_TearsOfSteel_rep1,1787003670.999,1.0236,87000,58,2
S2B_TearsOfSteel_rep1,1787003672.023,1.0244,90317,61,2
S2B_TearsOfSteel_rep1,1787003673.047,1.0235,87292,59,2
S2B_TearsOfSteel_rep1,1787003674.069,1.0222,89267,60,1
S2B_TearsOfSteel_rep1,1787003675.091,1.022,88321,60,2
S2B_TearsOfSteel_rep1,1787003676.114,1.0227,83714,56,1
S2B_TearsOfSteel_rep1,1787003677.139,1.0255,71714,48,1
S2B_TearsOfSteel_rep1,1787003678.165,1.0252,0,0,0
S2B_TearsOfSteel_rep1,1787003679.186,1.0217,90445,61,1
S2B_TearsOfSteel_rep1,1787003680.208,1.0221,68713,46,1
S2B_TearsOfSteel_rep1,1787003681.231,1.0221,0,0,0
S2B_TearsOfSteel_rep1,1787003682.253,1.022,0,0,0
S2B_TearsOfSteel_rep1,1787003683.275,1.022,87000,58,1
S2B_TearsOfSteel_rep1,1787003684.297,1.0222,91376,61,1
S2B_TearsOfSteel_rep1,1787003685.319,1.0222,71714,48,1
S2B_TearsOfSteel_rep1,1787003686.341,1.022,0,0,0
S2B_TearsOfSteel_rep1,1787003687.364,1.0228,39000,26,1
S2B_TearsOfSteel_rep1,1787003688.388,1.0238,91500,61,1
S2B_TearsOfSteel_rep1,1787003689.412,1.0243,86756,58,1
S2B_TearsOfSteel_rep1,1787003690.435,1.0236,76214,51,1
S2B_TearsOfSteel_rep1,1787003691.458,1.0221,37500,25,1
S2B_TearsOfSteel_rep1,1787003692.481,1.0237,76306,51,1
S2B_TearsOfSteel_rep1,1787003693.504,1.0227,74713,50,1
S2B_TearsOfSteel_rep1,1787003694.535,1.0309,0,0,0
S2B_TearsOfSteel_rep1,1787003695.558,1.0232,0,0,0
S2B_TearsOfSteel_rep1,1787003696.581,1.0231,99000,66,1
S2B_TearsOfSteel_rep1,1787003697.604,1.0234,85500,57,1
S2B_TearsOfSteel_rep1,1787003698.628,1.0231,87000,58,1
S2B_TearsOfSteel_rep1,1787003699.654,1.0261,90000,60,1
S2B_TearsOfSteel_rep1,1787003700.675,1.0218,91879,63,2
S2B_TearsOfSteel_rep1,1787003701.697,1.0219,88500,59,1
S2B_TearsOfSteel_rep1,1787003702.719,1.0219,86832,61,2
S2B_TearsOfSteel_rep1,1787003703.741,1.022,88500,59,1
S2B_TearsOfSteel_rep1,1787003704.765,1.0234,88500,59,1
S2B_TearsOfSteel_rep1,1787003705.788,1.0235,84778,57,1
S2B_TearsOfSteel_rep1,1787003706.811,1.0229,91592,63,2
S2B_TearsOfSteel_rep1,1787003707.835,1.0237,90000,60,2
S2B_TearsOfSteel_rep1,1787003708.857,1.0222,87000,58,2
S2B_TearsOfSteel_rep1,1787003709.881,1.0238,91500,61,2
S2B_TearsOfSteel_rep1,1787003710.904,1.0235,88034,59,2
S2B_TearsOfSteel_rep1,1787003711.927,1.0231,85500,57,2
S2B_TearsOfSteel_rep1,1787003712.951,1.0236,91931,62,2
S2B_TearsOfSteel_rep1,1787003713.974,1.0228,87000,58,2
S2B_TearsOfSteel_rep1,1787003714.996,1.0224,89933,61,2
S2B_TearsOfSteel_rep1,1787003716.021,1.0247,90000,60,2
S2B_TearsOfSteel_rep1,1787003717.043,1.0222,89068,60,2
S2B_TearsOfSteel_rep1,1787003718.067,1.0237,86814,58,2
S2B_TearsOfSteel_rep1,1787003719.09,1.0236,90000,60,2
S2B_TearsOfSteel_rep1,1787003720.114,1.0238,88500,59,2
S2B_TearsOfSteel_rep1,1787003721.139,1.0248,65478,45,2
S2B_TearsOfSteel_rep1,1787003722.163,1.0244,85403,57,1
S2B_TearsOfSteel_rep1,1787003723.187,1.0235,91500,61,1
S2B_TearsOfSteel_rep1,1787003724.21,1.0231,72094,49,1
S2B_TearsOfSteel_rep1,1787003725.233,1.0225,60975,41,1
S2B_TearsOfSteel_rep1,1787003726.256,1.0233,0,0,0
