run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2A_TearsOfSteel_rep1,0,0.0,1787003302.636,1787003312.636,2.959678,0.087339,2.787197,3.112764,3782913,2531,3,10
S2A_TearsOfSteel_rep1,1,10.0,1787003312.636,1787003322.636,2.537899,0.985962,0.0,3.112764,3566859,2381,2,11
S2A_TearsOfSteel_rep1,2,20.0,1787003322.636,1787003332.636,1.528882,1.197655,0.0,3.062182,2150404,1437,1,11
S2A_TearsOfSteel_rep1,3,30.0,1787003332.636,1787003342.636,2.533017,0.965127,0.0,3.134109,3562503,2377,1,11
S2A_TearsOfSteel_rep1,4,40.0,1787003342.636,1787003352.636,2.973605,0.062973,2.870437,3.082807,4183940,2796,3,11
S2A_TearsOfSteel_rep1,5,50.0,1787003352.636,1787003362.636,0.901011,1.040415,0.0,3.047398,1152451,772,2,10
S2A_TearsOfSteel_rep1,6,60.0,1787003362.636,1787003372.636,1.153629,1.091683,0.0,3.002933,1622913,1085,2,11
S2A_TearsOfSteel_rep1,7,70.0,1787003372.636,1787003382.636,2.771224,0.630707,0.784543,3.052539,3900843,2603,1,11
S2A_TearsOfSteel_rep1,8,80.0,1787003382.636,1787003392.636,2.980252,0.050507,2.920821,3.053136,4191935,2805,2,11
S2A_TearsOfSteel_rep1,9,90.0,1787003392.636,1787003402.636,1.973906,1.172782,0.0,3.073013,2524674,1687,2,10
S2A_TearsOfSteel_rep1,10,100.0,1787003402.636,1787003412.636,1.058269,1.123016,0.0,2.911937,1487656,993,1,11
S2A_TearsOfSteel_rep1,11,110.0,1787003412.636,1787003422.636,1.004101,1.110008,0.0,2.982165,1414307,945,1,11
S2A_TearsOfSteel_rep1,12,120.0,1787003422.636,1787003432.636,0.787235,1.069774,0.0,3.206107,1107039,740,1,11
S2A_TearsOfSteel_rep1,13,130.0,1787003432.636,1787003442.636,1.897242,1.206824,0.0,3.072413,2674032,1786,2,11
S2A_TearsOfSteel_rep1,14,140.0,1787003442.636,1787003452.636,2.976941,0.058982,2.876712,3.044321,3807198,2544,2,10
S2A_TearsOfSteel_rep1,15,150.0,1787003452.636,1787003462.636,2.936272,0.123173,2.589765,3.046614,4132557,2759,2,11
S2A_TearsOfSteel_rep1,16,160.0,1787003462.636,1787003472.636,2.968205,0.046068,2.910798,3.043609,4174793,2788,2,11
S2A_TearsOfSteel_rep1,17,170.0,1787003472.636,1787003482.636,2.485268,0.70726,1.220283,3.039351,3497908,2336,2,11
S2A_TearsOfSteel_rep1,18,180.0,1787003482.636,1787003492.636,2.727547,0.557201,1.195095,3.110633,3488807,2327,1,10
S2A_TearsOfSteel_rep1,19,190.0,1787003492.636,1787003502.636,2.967609,0.038358,2.915618,3.049257,4175904,2787,2,11
S2A_TearsOfSteel_rep1,20,200.0,1787003502.636,1787003512.636,2.268076,0.924446,0.234857,3.048066,3194140,2132,2,11
S2A_TearsOfSteel_rep1,21,210.0,1787003512.636,1787003522.636,2.858722,0.394141,1.619085,3.063133,4025218,2684,2,11
S2A_TearsOfSteel_rep1,22,220.0,1787003522.636,1787003532.636,2.977666,0.051916,2.885136,3.036936,3810580,2544,3,10
S2A_TearsOfSteel_rep1,23,230.0,1787003532.636,1787003542.636,2.420672,1.074538,0.0,3.038084,3403681,2272,2,11
S2A_TearsOfSteel_rep1,24,240.0,1787003542.636,1787003552.636,1.504019,1.089147,0.0,3.02521,2117719,1414,1,11
S2A_TearsOfSteel_rep1,25,250.0,1787003552.636,1787003562.636,1.185623,1.161046,0.0,3.039906,1668577,1115,1,11
S2A_TearsOfSteel_rep1,26,260.0,1787003562.636,1787003572.636,2.275621,1.148557,0.0,3.074106,3204198,2138,2,11
S2A_TearsOfSteel_rep1,27,270.0,1787003572.636,1787003582.636,2.970658,0.048539,2.901356,3.03604,3801216,2537,2,10
