run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S5F_OfForestAndMen_rep1,0,0.0,1786983053.248,1786983063.248,0.456701,0.151849,0.292951,0.708976,580119,389,2,10
S5F_OfForestAndMen_rep1,1,10.0,1786983063.248,1786983073.248,0.412261,0.149312,0.21241,0.652171,576527,386,1,11
S5F_OfForestAndMen_rep1,2,20.0,1786983073.248,1786983083.248,0.384016,0.149694,0.153483,0.583093,537021,363,2,11
S5F_OfForestAndMen_rep1,3,30.0,1786983083.248,1786983093.248,0.139886,0.186656,0.0,0.49187,195490,132,1,11
S5F_OfForestAndMen_rep1,4,40.0,1786983093.248,1786983103.248,0.326582,0.14591,0.0,0.560535,456991,307,1,11
S5F_OfForestAndMen_rep1,5,50.0,1786983103.248,1786983113.248,0.393976,0.289356,0.0,0.867029,551493,370,1,11
S5F_OfForestAndMen_rep1,6,60.0,1786983113.248,1786983123.248,0.234033,0.293987,0.0,0.784788,297429,199,1,10
S5F_OfForestAndMen_rep1,7,70.0,1786983123.248,1786983133.248,0.566321,0.373086,0.0,1.101604,792200,529,1,11
S5F_OfForestAndMen_rep1,8,80.0,1786983133.248,1786983143.248,0.643839,0.332527,0.247934,1.491387,900771,605,2,11
S5F_OfForestAndMen_rep1,9,90.0,1786983143.248,1786983153.67,0.500604,0.183424,0.247934,0.83817,699592,468,1,11
S5F_OfForestAndMen_rep1,10,100.0,1786983153.67,1786983163.67,0.686158,0.264011,0.246518,1.103307,960350,642,1,11
S5F_OfForestAndMen_rep1,11,110.0,1786983163.67,1786983173.67,0.433661,0.157426,0.212139,0.75272,607103,406,1,11
S5F_OfForestAndMen_rep1,12,120.0,1786983173.67,1786983183.67,0.357271,0.085952,0.236151,0.543254,499435,335,1,11
S5F_OfForestAndMen_rep1,13,130.0,1786983183.67,1786983193.67,0.458026,0.218228,0.116129,0.938711,640931,428,1,11
S5F_OfForestAndMen_rep1,14,140.0,1786983193.67,1786983203.67,0.225404,0.250352,0.0,0.804416,286593,193,1,10
S5F_OfForestAndMen_rep1,15,150.0,1786983203.67,1786983213.67,0.47857,0.25543,0.0,0.857159,669060,450,1,11
S5F_OfForestAndMen_rep1,16,160.0,1786983213.67,1786983223.67,0.262145,0.23022,0.0,0.719693,366865,246,1,11
S5F_OfForestAndMen_rep1,17,170.0,1786983223.67,1786983233.67,0.218851,0.23709,0.0,0.613569,306125,206,1,11
S5F_OfForestAndMen_rep1,18,180.0,1786983233.67,1786983243.67,0.548503,0.200687,0.047216,0.768198,767480,514,1,11
S5F_OfForestAndMen_rep1,19,190.0,1786983243.67,1786983253.67,0.547619,0.226365,0.047184,0.820126,766339,514,1,11
S5F_OfForestAndMen_rep1,20,200.0,1786983253.67,1786983263.67,0.336431,0.228018,0.0,0.661765,427683,287,1,10
S5F_OfForestAndMen_rep1,21,210.0,1786983263.67,1786983273.67,0.277542,0.303056,0.0,0.743728,388070,261,1,11
S5F_OfForestAndMen_rep1,22,220.0,1786983273.67,1786983283.67,0.576596,0.245243,0.0,0.902761,807128,539,1,11
S5F_OfForestAndMen_rep1,23,230.0,1786983283.67,1786983293.67,0.590134,0.170848,0.318615,0.885043,825344,553,1,11
S5F_OfForestAndMen_rep1,24,240.0,1786983293.67,1786983303.67,0.517316,0.341494,0.0,1.004548,723652,485,1,11
S5F_OfForestAndMen_rep1,25,250.0,1786983303.67,1786983313.67,0.442949,0.146605,0.182389,0.648139,619784,414,1,11
S5F_OfForestAndMen_rep1,26,260.0,1786983313.67,1786983323.67,0.692501,0.37152,0.239213,1.357975,880078,591,2,10
S5F_OfForestAndMen_rep1,27,270.0,1786983323.67,1786983333.67,0.448562,0.280496,0.0,0.874739,627385,420,1,11
S5F_OfForestAndMen_rep1,28,280.0,1786983333.67,1786983343.67,0.616013,0.201158,0.342082,1.064287,861466,577,1,11
S5F_OfForestAndMen_rep1,29,290.0,1786983343.67,1786983353.67,0.063916,0.152318,0.0,0.519532,89429,64,1,11
