run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S3A_TheSwissAccount_rep1,1786973308.842,1.0001,0,0,0
S3A_TheSwissAccount_rep1,1786973309.853,1.0112,0,0,0
S3A_TheSwissAccount_rep1,1786973310.865,1.0123,0,0,0
S3A_TheSwissAccount_rep1,1786973311.876,1.0105,52,1,1
S3A_TheSwissAccount_rep1,1786973312.887,1.0112,4698,5,1
S3A_TheSwissAccount_rep1,1786973313.898,1.0113,0,0,0
S3A_TheSwissAccount_rep1,1786973314.909,1.0112,16592,14,1
S3A_TheSwissAccount_rep1,1786973315.921,1.0113,33049,23,1
S3A_TheSwissAccount_rep1,1786973316.932,1.0113,47420,33,2
S3A_TheSwissAccount_rep1,1786973317.943,1.0114,22500,15,1
S3A_TheSwissAccount_rep1,1786973318.955,1.0116,21000,14,1
S3A_TheSwissAccount_rep1,1786973319.966,1.0114,25500,17,1
S3A_TheSwissAccount_rep1,1786973320.978,1.0114,28500,19,1
S3A_TheSwissAccount_rep1,1786973321.989,1.0114,62973,45,3
S3A_TheSwissAccount_rep1,1786973323.0,1.0114,51468,35,1
S3A_TheSwissAccount_rep1,1786973324.012,1.0115,30000,20,1
S3A_TheSwissAccount_rep1,1786973325.026,1.0141,30000,20,1
S3A_TheSwissAccount_rep1,1786973326.037,1.0112,27000,18,1
S3A_TheSwissAccount_rep1,1786973327.048,1.0112,24319,17,1
S3A_TheSwissAccount_rep1,1786973328.059,1.0108,27000,18,1
S3A_TheSwissAccount_rep1,1786973329.07,1.0109,32553,22,1
S3A_TheSwissAccount_rep1,1786973330.081,1.0108,35797,24,1
S3A_TheSwissAccount_rep1,1786973331.092,1.0107,17112,12,1
S3A_TheSwissAccount_rep1,1786973332.102,1.0107,0,0,0
S3A_TheSwissAccount_rep1,1786973333.114,1.0114,22329,15,1
S3A_TheSwissAccount_rep1,1786973334.126,1.0122,36000,24,1
S3A_TheSwissAccount_rep1,1786973335.14,1.0137,21042,15,1
S3A_TheSwissAccount_rep1,1786973336.15,1.011,32366,22,1
S3A_TheSwissAccount_rep1,1786973337.161,1.0109,43500,29,1
S3A_TheSwissAccount_rep1,1786973338.172,1.0111,28500,19,1
S3A_TheSwissAccount_rep1,1786973339.184,1.0111,19393,13,1
