run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S4C_RedBullPlayStreets_rep1,0,0.0,1786981169.423,1786981179.423,10.315709,11.700104,0.0,34.620422,14409830,9618,2,11
S4C_RedBullPlayStreets_rep1,1,10.0,1786981179.423,1786981189.423,1.657652,2.308458,0.0,5.67937,2315066,1546,2,11
S4C_RedBullPlayStreets_rep1,2,20.0,1786981189.423,1786981199.423,8.021069,11.193897,0.0,37.333131,11199126,7470,1,11
S4C_RedBullPlayStreets_rep1,3,30.0,1786981199.423,1786981209.423,3.04239,5.108322,0.0,15.531653,4252940,2836,1,11
S4C_RedBullPlayStreets_rep1,4,40.0,1786981209.423,1786981219.423,4.849393,5.852442,0.0,14.015174,6157021,4105,1,10
S4C_RedBullPlayStreets_rep1,5,50.0,1786981219.423,1786981229.423,4.173624,5.976787,0.0,15.598227,5836000,3891,1,11
S4C_RedBullPlayStreets_rep1,6,60.0,1786981229.423,1786981239.423,37.11198,32.031517,0.0,75.198817,51865335,34584,1,11
S4C_RedBullPlayStreets_rep1,7,70.0,1786981239.423,1786981249.423,4.668821,7.475729,0.0,20.113585,6520943,4349,1,11
S4C_RedBullPlayStreets_rep1,8,80.0,1786981249.423,1786981259.423,6.898493,9.413385,0.0,23.371745,9638507,6431,2,11
S4C_RedBullPlayStreets_rep1,9,90.0,1786981259.423,1786981269.423,6.425183,9.090159,0.0,24.02591,8984477,5991,1,11
S4C_RedBullPlayStreets_rep1,10,100.0,1786981269.423,1786981279.423,5.120691,5.850063,0.0,17.194565,7148405,4767,1,11
S4C_RedBullPlayStreets_rep1,11,110.0,1786981279.423,1786981289.423,4.685413,6.217896,0.0,16.635294,5969174,3981,1,10
S4C_RedBullPlayStreets_rep1,12,120.0,1786981289.423,1786981299.423,6.53034,7.101935,0.0,21.362741,9127026,6087,2,11
S4C_RedBullPlayStreets_rep1,13,130.0,1786981299.423,1786981309.423,5.995616,8.511265,0.0,22.393916,8374278,5584,1,11
S4C_RedBullPlayStreets_rep1,14,140.0,1786981309.423,1786981319.423,5.713468,7.729471,0.0,22.153119,7983760,5326,2,11
S4C_RedBullPlayStreets_rep1,15,150.0,1786981319.423,1786981329.423,6.162194,5.764297,0.0,16.339998,8605394,5739,1,11
S4C_RedBullPlayStreets_rep1,16,160.0,1786981329.423,1786981339.423,6.834703,8.497051,0.0,23.165567,9541046,6362,1,11
S4C_RedBullPlayStreets_rep1,17,170.0,1786981339.423,1786981349.423,5.821283,7.68337,0.0,19.649926,7391023,4928,1,10
S4C_RedBullPlayStreets_rep1,18,180.0,1786981349.423,1786981359.423,4.678661,6.96576,0.0,21.412081,6537000,4359,1,11
S4C_RedBullPlayStreets_rep1,19,190.0,1786981359.423,1786981369.423,4.859278,5.977199,0.0,16.527554,6787123,4526,1,11
S4C_RedBullPlayStreets_rep1,20,200.0,1786981369.423,1786981379.423,5.761804,8.784029,0.0,20.5313,8045939,5365,1,11
S4C_RedBullPlayStreets_rep1,21,210.0,1786981379.423,1786981389.423,6.542673,9.431124,0.0,23.821454,9141962,6096,1,11
S4C_RedBullPlayStreets_rep1,22,220.0,1786981389.423,1786981399.423,6.814922,9.058719,0.0,23.934767,9513462,6344,1,11
S4C_RedBullPlayStreets_rep1,23,230.0,1786981399.423,1786981409.423,7.32528,8.572913,0.0,23.934767,9301988,6203,1,10
S4C_RedBullPlayStreets_rep1,24,240.0,1786981409.423,1786981419.423,0.001145,0.001514,0.0,0.00315,1600,4,1,11
S4C_RedBullPlayStreets_rep1,25,250.0,1786981419.423,1786981429.423,0.0,0.0,0.0,0.0,0,0,0,11
S4C_RedBullPlayStreets_rep1,26,260.0,1786981429.423,1786981439.423,0.0,0.0,0.0,0.0,0,0,0,11
S4C_RedBullPlayStreets_rep1,27,270.0,1786981439.423,1786981449.423,0.0,0.0,0.0,0.0,0,0,0,11
S4C_RedBullPlayStreets_rep1,28,280.0,1786981449.423,1786981459.423,3.7e-05,0.000118,0.0,0.00041,52,1,1,11
S4C_RedBullPlayStreets_rep1,29,290.0,1786981459.423,1786981469.423,6.6e-05,0.000141,0.0,0.00041,92,2,1,11
S4C_RedBullPlayStreets_rep1,30,300.0,1786981469.423,1786981479.423,0.000105,0.000148,0.0,0.000315,40,1,1,3
