run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2B_TearsOfSteel_rep1,0,0.0,1787003616.183,1787003626.183,0.694731,0.012468,0.679754,0.716663,976238,658,3,11
S2B_TearsOfSteel_rep1,1,10.0,1787003626.183,1787003636.183,0.692534,0.020484,0.667146,0.730751,885881,595,2,10
S2B_TearsOfSteel_rep1,2,20.0,1787003636.183,1787003646.183,0.5607,0.208325,0.0,0.739292,788492,531,2,11
S2B_TearsOfSteel_rep1,3,30.0,1787003646.183,1787003656.183,0.413836,0.268844,0.0,0.774042,583066,391,1,11
S2B_TearsOfSteel_rep1,4,40.0,1787003656.183,1787003666.183,0.67489,0.0663,0.479311,0.750513,949119,634,1,11
S2B_TearsOfSteel_rep1,5,50.0,1787003666.183,1787003676.183,0.677536,0.042241,0.559446,0.726633,953536,643,2,11
S2B_TearsOfSteel_rep1,6,60.0,1787003676.183,1787003686.183,0.376286,0.312739,0.0,0.715132,480962,322,1,10
S2B_TearsOfSteel_rep1,7,70.0,1787003686.183,1787003696.183,0.412877,0.290078,0.0,0.774118,580989,388,1,11
S2B_TearsOfSteel_rep1,8,80.0,1787003696.183,1787003706.183,0.698177,0.029335,0.662652,0.774118,982081,662,2,11
S2B_TearsOfSteel_rep1,9,90.0,1787003706.183,1787003716.183,0.697689,0.015642,0.668556,0.718492,981558,659,2,11
S2B_TearsOfSteel_rep1,10,100.0,1787003716.183,1787003726.183,0.570453,0.206879,0.0,0.715193,729832,490,2,10
S2B_TearsOfSteel_rep1,11,110.0,1787003726.183,1787003736.183,0.398992,0.256243,0.0,0.726633,561423,375,1,11
S2B_TearsOfSteel_rep1,12,120.0,1787003736.183,1787003746.183,0.508018,0.228869,0.0,0.7136,714901,478,1,11
S2B_TearsOfSteel_rep1,13,130.0,1787003746.183,1787003756.183,0.693267,0.010087,0.677718,0.715193,975047,653,2,11
S2B_TearsOfSteel_rep1,14,140.0,1787003756.183,1787003766.183,0.529661,0.223511,0.0,0.70285,745477,499,2,11
S2B_TearsOfSteel_rep1,15,150.0,1787003766.183,1787003776.183,0.495411,0.181493,0.220321,0.704432,633297,424,1,10
S2B_TearsOfSteel_rep1,16,160.0,1787003776.183,1787003786.183,0.508626,0.218712,0.0,0.704294,716223,479,1,11
S2B_TearsOfSteel_rep1,17,170.0,1787003786.183,1787003796.183,0.692957,0.025763,0.655546,0.727913,974437,652,2,11
S2B_TearsOfSteel_rep1,18,180.0,1787003796.183,1787003806.183,0.657564,0.105574,0.324838,0.7034,925776,620,2,11
S2B_TearsOfSteel_rep1,19,190.0,1787003806.183,1787003816.183,0.487632,0.260802,0.0,0.770424,623953,419,1,10
S2B_TearsOfSteel_rep1,20,200.0,1787003816.183,1787003826.183,0.47331,0.254025,0.0,0.715193,666294,446,1,11
S2B_TearsOfSteel_rep1,21,210.0,1787003826.183,1787003836.183,0.694418,0.032513,0.63306,0.751321,977382,653,2,11
S2B_TearsOfSteel_rep1,22,220.0,1787003836.183,1787003846.183,0.693085,0.017276,0.656571,0.715123,975459,655,2,11
S2B_TearsOfSteel_rep1,23,230.0,1787003846.183,1787003856.183,0.693108,0.015701,0.671377,0.727131,886775,594,2,10
S2B_TearsOfSteel_rep1,24,240.0,1787003856.183,1787003866.183,0.484533,0.272829,0.0,0.718976,681506,458,2,11
S2B_TearsOfSteel_rep1,25,250.0,1787003866.183,1787003876.183,0.445949,0.274512,0.0,0.725783,627896,421,1,11
S2B_TearsOfSteel_rep1,26,260.0,1787003876.183,1787003886.183,0.693235,0.010896,0.675566,0.714734,974946,652,2,11
S2B_TearsOfSteel_rep1,27,270.0,1787003886.183,1787003896.183,0.69399,0.012381,0.670364,0.716313,976996,654,2,11
