run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S5F_TearsOfSteel_rep1,0,0.0,1786983679.385,1786983689.385,1.07082,0.988543,0.223291,3.785778,1499704,1014,3,11
S5F_TearsOfSteel_rep1,1,10.0,1786983689.385,1786983699.385,0.753416,0.47468,0.0,1.681243,1053148,709,3,11
S5F_TearsOfSteel_rep1,2,20.0,1786983699.385,1786983709.385,0.482399,0.278796,0.0,1.014051,675019,452,2,11
S5F_TearsOfSteel_rep1,3,30.0,1786983709.385,1786983719.385,0.715234,0.264938,0.154981,1.06413,1001538,672,2,11
S5F_TearsOfSteel_rep1,4,40.0,1786983719.385,1786983729.385,0.419406,0.179081,0.154981,0.660897,586814,395,1,11
S5F_TearsOfSteel_rep1,5,50.0,1786983729.385,1786983739.385,0.216518,0.176099,0.0,0.492599,275572,186,1,10
S5F_TearsOfSteel_rep1,6,60.0,1786983739.385,1786983749.385,0.479802,0.236362,0.176869,1.013952,671583,449,2,11
S5F_TearsOfSteel_rep1,7,70.0,1786983749.385,1786983759.385,0.642914,0.201174,0.247593,0.930509,899378,606,3,11
S5F_TearsOfSteel_rep1,8,80.0,1786983759.385,1786983769.385,0.46086,0.373565,0.0,1.229199,645094,437,3,11
S5F_TearsOfSteel_rep1,9,90.0,1786983769.385,1786983779.385,0.467936,0.161353,0.270623,0.778914,654593,439,1,11
S5F_TearsOfSteel_rep1,10,100.0,1786983779.385,1786983789.385,0.59774,0.283571,0.389381,1.331059,836078,562,2,11
S5F_TearsOfSteel_rep1,11,110.0,1786983789.385,1786983799.385,0.583803,0.194817,0.315525,0.824418,743416,497,2,10
S5F_TearsOfSteel_rep1,12,120.0,1786983799.385,1786983809.385,0.529969,0.277621,0.174398,1.043308,741423,497,2,11
S5F_TearsOfSteel_rep1,13,130.0,1786983809.385,1786983819.385,0.440711,0.106273,0.316156,0.719976,616480,413,1,11
S5F_TearsOfSteel_rep1,14,140.0,1786983819.385,1786983829.385,0.507607,0.114189,0.245393,0.648585,710641,475,1,11
S5F_TearsOfSteel_rep1,15,150.0,1786983829.385,1786983839.385,0.401447,0.149282,0.231574,0.678381,562001,376,1,11
S5F_TearsOfSteel_rep1,16,160.0,1786983839.385,1786983849.385,0.747011,0.441329,0.011802,1.398209,950462,637,2,10
S5F_TearsOfSteel_rep1,17,170.0,1786983849.385,1786983859.385,0.573846,0.32804,0.0,1.243148,803404,538,2,11
S5F_TearsOfSteel_rep1,18,180.0,1786983859.385,1786983869.385,0.345521,0.210143,0.0,0.61369,483995,324,1,11
S5F_TearsOfSteel_rep1,19,190.0,1786983869.385,1786983879.385,0.600083,0.293569,0.235687,1.094283,840392,563,2,11
S5F_TearsOfSteel_rep1,20,200.0,1786983879.385,1786983889.385,0.504229,0.200014,0.259332,0.837511,705816,472,2,11
S5F_TearsOfSteel_rep1,21,210.0,1786983889.385,1786983899.385,0.639591,0.208244,0.345025,0.974842,894771,600,2,11
S5F_TearsOfSteel_rep1,22,220.0,1786983899.385,1786983909.385,0.494781,0.280145,0.117843,1.037226,629507,423,2,10
S5F_TearsOfSteel_rep1,23,230.0,1786983909.385,1786983919.385,0.368891,0.171681,0.021028,0.606483,516503,348,2,11
S5F_TearsOfSteel_rep1,24,240.0,1786983919.385,1786983929.385,0.478969,0.266189,0.021028,0.883652,670244,450,1,11
S5F_TearsOfSteel_rep1,25,250.0,1786983929.385,1786983939.385,0.545468,0.270306,0.235733,1.200754,764031,510,2,11
S5F_TearsOfSteel_rep1,26,260.0,1786983939.385,1786983949.385,0.900422,0.407879,0.319214,1.655933,1260296,844,2,11
S5F_TearsOfSteel_rep1,27,270.0,1786983949.385,1786983959.385,0.43089,0.29954,0.011784,1.058446,602995,406,2,11
S5F_TearsOfSteel_rep1,28,280.0,1786983959.385,1786983969.385,0.595284,0.270481,0.117843,1.166765,757830,506,1,10
S5F_TearsOfSteel_rep1,29,290.0,1786983969.385,1786983979.385,0.232874,0.295159,0.0,0.910013,326092,224,1,11
