run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2D_ElephantsDream_rep1,0,0.0,1786969565.345,1786969579.486,0.14825,0.010671,0.135762,0.16665,280307,189,1,15
S2D_ElephantsDream_rep1,1,10.0,1786969579.486,1786969589.486,0.149227,0.009173,0.141328,0.166353,206921,141,1,11
S2D_ElephantsDream_rep1,2,20.0,1786969589.486,1786969599.486,0.130287,0.060064,0.0,0.209342,180552,124,1,11
S2D_ElephantsDream_rep1,3,30.0,1786969599.486,1786969609.486,0.037956,0.080422,0.0,0.209923,52597,37,1,11
S2D_ElephantsDream_rep1,4,40.0,1786969609.486,1786969619.486,0.058763,0.070083,0.0,0.209836,81455,57,1,11
S2D_ElephantsDream_rep1,5,50.0,1786969619.486,1786969629.486,0.120968,0.058882,0.0,0.1771,167731,114,2,11
S2D_ElephantsDream_rep1,6,60.0,1786969629.486,1786969639.486,0.151226,0.022095,0.119036,0.190552,209634,148,2,11
S2D_ElephantsDream_rep1,7,70.0,1786969639.486,1786969649.486,0.14931,0.012182,0.134543,0.172815,206966,144,2,11
S2D_ElephantsDream_rep1,8,80.0,1786969649.486,1786969659.486,0.118763,0.062996,0.0,0.238119,164574,112,1,11
S2D_ElephantsDream_rep1,9,90.0,1786969659.486,1786969669.486,0.11191,0.066637,0.0,0.190514,155121,106,1,11
S2D_ElephantsDream_rep1,10,100.0,1786969669.486,1786969679.486,0.146591,0.017092,0.108269,0.178518,203231,140,1,11
S2D_ElephantsDream_rep1,11,110.0,1786969679.486,1786969689.486,0.150865,0.024749,0.119,0.183192,190138,133,1,10
S2D_ElephantsDream_rep1,12,120.0,1786969689.486,1786969699.486,0.151911,0.026816,0.116248,0.178536,210640,147,1,11
S2D_ElephantsDream_rep1,13,130.0,1786969699.486,1786969709.486,0.094325,0.087328,0.0,0.230292,130730,90,1,11
S2D_ElephantsDream_rep1,14,140.0,1786969709.486,1786969719.486,0.142885,0.021242,0.099059,0.190514,198023,135,1,11
S2D_ElephantsDream_rep1,15,150.0,1786969719.486,1786969729.486,0.154195,0.024447,0.119036,0.190514,213744,147,1,11
S2D_ElephantsDream_rep1,16,160.0,1786969729.486,1786969739.486,0.15268,0.017543,0.118989,0.178949,211939,146,1,11
S2D_ElephantsDream_rep1,17,170.0,1786969739.486,1786969749.486,0.151917,0.024064,0.119024,0.178949,210601,144,1,11
S2D_ElephantsDream_rep1,18,180.0,1786969749.486,1786969759.486,0.133129,0.05171,0.0,0.195874,184542,125,1,11
S2D_ElephantsDream_rep1,19,190.0,1786969759.486,1786969769.486,0.136872,0.034921,0.067821,0.190401,189795,128,1,11
S2D_ElephantsDream_rep1,20,200.0,1786969769.486,1786969779.486,0.136789,0.043835,0.045914,0.190495,189578,128,1,11
S2D_ElephantsDream_rep1,21,210.0,1786969779.486,1786969789.486,0.126454,0.047467,0.0,0.178607,175274,119,1,11
S2D_ElephantsDream_rep1,22,220.0,1786969789.486,1786969799.486,0.148604,0.02282,0.118965,0.178554,206040,139,1,11
S2D_ElephantsDream_rep1,23,230.0,1786969799.486,1786969809.486,0.130899,0.038894,0.039576,0.178465,165014,112,1,10
S2D_ElephantsDream_rep1,24,240.0,1786969809.486,1786969819.486,0.146273,0.02674,0.098385,0.178571,202863,137,1,11
S2D_ElephantsDream_rep1,25,250.0,1786969819.486,1786969829.486,0.137829,0.041153,0.057005,0.178625,191126,129,1,11
S2D_ElephantsDream_rep1,26,260.0,1786969829.486,1786969839.486,0.143339,0.064107,0.022437,0.238166,198647,133,1,11
S2D_ElephantsDream_rep1,27,270.0,1786969839.486,1786969849.486,0.147805,0.030979,0.084763,0.214179,204885,139,1,11
S2D_ElephantsDream_rep1,28,280.0,1786969849.486,1786969859.486,0.088029,0.080519,0.0,0.226011,122058,86,1,11
