run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S4C_TheSwissAccount_rep1,0,0.0,1786982112.527,1786982122.527,6.811276,10.170226,0.0,34.492097,8647126,5772,2,10
S4C_TheSwissAccount_rep1,1,10.0,1786982122.527,1786982132.527,0.203157,0.371672,0.0,1.291198,283620,190,1,11
S4C_TheSwissAccount_rep1,2,20.0,1786982132.527,1786982142.527,1.124737,1.200972,0.0,3.424816,1571905,1052,2,11
S4C_TheSwissAccount_rep1,3,30.0,1786982142.527,1786982152.527,5.279699,9.541538,0.0,33.310537,7378018,4921,1,11
S4C_TheSwissAccount_rep1,4,40.0,1786982152.527,1786982162.527,3.278012,4.231079,0.0,11.522553,4578826,3053,1,11
S4C_TheSwissAccount_rep1,5,50.0,1786982162.527,1786982172.527,2.320431,3.215818,0.0,9.707684,3243376,2163,1,11
S4C_TheSwissAccount_rep1,6,60.0,1786982172.527,1786982182.527,1.463774,3.113084,0.0,10.639819,1860642,1241,1,10
S4C_TheSwissAccount_rep1,7,70.0,1786982182.527,1786982192.527,1.379279,1.68193,0.0,5.222621,1928203,1294,3,11
S4C_TheSwissAccount_rep1,8,80.0,1786982192.527,1786982202.527,1.115525,1.13339,0.0,3.069338,1558710,1047,2,11
S4C_TheSwissAccount_rep1,9,90.0,1786982202.527,1786982212.527,16.850569,18.250136,0.0,53.384834,23549349,15709,1,11
S4C_TheSwissAccount_rep1,10,100.0,1786982212.527,1786982222.527,13.677633,18.910669,0.0,53.384834,19128414,12757,1,11
S4C_TheSwissAccount_rep1,11,110.0,1786982222.527,1786982232.527,4.082894,5.11088,0.0,13.650605,5707933,3807,1,11
S4C_TheSwissAccount_rep1,12,120.0,1786982232.527,1786982242.527,3.776988,3.985894,0.0,11.544604,4798586,3201,1,10
S4C_TheSwissAccount_rep1,13,130.0,1786982242.527,1786982252.527,3.964102,4.885768,0.0,11.544604,5538590,3693,1,11
S4C_TheSwissAccount_rep1,14,140.0,1786982252.527,1786982262.527,4.046136,4.683157,0.0,13.924547,5657289,3773,1,11
S4C_TheSwissAccount_rep1,15,150.0,1786982262.527,1786982272.527,4.616497,6.105696,0.0,14.625872,6455066,4304,1,11
S4C_TheSwissAccount_rep1,16,160.0,1786982272.527,1786982282.527,3.711658,3.645203,0.0,9.13082,5187561,3460,1,11
S4C_TheSwissAccount_rep1,17,170.0,1786982282.527,1786982292.527,2.9879,3.730908,0.0,10.640551,4176596,2786,1,11
S4C_TheSwissAccount_rep1,18,180.0,1786982292.527,1786982302.527,3.224732,4.079097,0.0,11.817203,4101111,2735,1,10
S4C_TheSwissAccount_rep1,19,190.0,1786982302.527,1786982312.527,3.571137,4.013286,0.0,10.876986,4994721,3331,1,11
S4C_TheSwissAccount_rep1,20,200.0,1786982312.527,1786982322.527,3.656556,4.97543,0.0,13.810194,5110257,3408,1,11
S4C_TheSwissAccount_rep1,21,210.0,1786982322.527,1786982332.527,3.517944,4.819888,0.0,14.011,4916840,3280,1,11
S4C_TheSwissAccount_rep1,22,220.0,1786982332.527,1786982342.527,4.368368,5.592348,0.0,13.320929,6100355,4069,1,11
S4C_TheSwissAccount_rep1,23,230.0,1786982342.527,1786982352.527,4.176764,5.470231,0.0,13.280662,5838179,3894,1,11
S4C_TheSwissAccount_rep1,24,240.0,1786982352.527,1786982362.527,0.001258,0.001541,0.0,0.003147,1600,4,1,10
S4C_TheSwissAccount_rep1,25,250.0,1786982362.527,1786982372.527,0.0,0.0,0.0,0.0,0,0,0,11
S4C_TheSwissAccount_rep1,26,260.0,1786982372.527,1786982382.527,0.0,0.0,0.0,0.0,0,0,0,11
S4C_TheSwissAccount_rep1,27,270.0,1786982382.527,1786982392.527,0.0,0.0,0.0,0.0,0,0,0,11
S4C_TheSwissAccount_rep1,28,280.0,1786982392.527,1786982402.527,3.7e-05,0.000118,0.0,0.000409,52,1,1,11
S4C_TheSwissAccount_rep1,29,290.0,1786982402.527,1786982412.527,6.6e-05,0.000141,0.0,0.000409,92,2,1,11
S4C_TheSwissAccount_rep1,30,300.0,1786982412.527,1786982422.527,0.000105,0.000148,0.0,0.000315,40,1,1,3
