run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2B_TheSwissAccount_rep1,0,0.0,1786966744.369,1786966754.369,0.692513,0.030043,0.643879,0.727345,958200,642,2,11
S2B_TheSwissAccount_rep1,1,10.0,1786966754.369,1786966764.369,0.23855,0.289456,0.0,0.703498,330093,222,1,11
S2B_TheSwissAccount_rep1,2,20.0,1786966764.369,1786966774.369,0.586225,0.196361,0.119237,0.715421,811340,542,1,11
S2B_TheSwissAccount_rep1,3,30.0,1786966774.369,1786966784.369,0.690773,0.0277,0.640366,0.739269,956032,638,1,11
S2B_TheSwissAccount_rep1,4,40.0,1786966784.369,1786966794.369,0.692239,0.035447,0.640366,0.751491,957931,640,1,11
S2B_TheSwissAccount_rep1,5,50.0,1786966794.369,1786966804.369,0.609154,0.170763,0.207439,0.739489,842877,563,1,11
S2B_TheSwissAccount_rep1,6,60.0,1786966804.369,1786966814.369,0.363495,0.240444,0.0,0.727562,502885,337,1,11
S2B_TheSwissAccount_rep1,7,70.0,1786966814.369,1786966824.369,0.345526,0.24598,0.0,0.703707,478068,323,1,11
S2B_TheSwissAccount_rep1,8,80.0,1786966824.369,1786966834.369,0.420429,0.279997,0.0,0.691437,528954,356,1,10
S2B_TheSwissAccount_rep1,9,90.0,1786966834.369,1786966844.369,0.541932,0.257517,0.0,0.703218,750227,502,1,11
S2B_TheSwissAccount_rep1,10,100.0,1786966844.369,1786966854.369,0.692532,0.033031,0.643623,0.750819,958675,641,1,11
S2B_TheSwissAccount_rep1,11,110.0,1786966854.369,1786966864.369,0.477042,0.270636,0.0,0.739122,660721,442,1,11
S2B_TheSwissAccount_rep1,12,120.0,1786966864.369,1786966874.369,0.487979,0.27966,0.0,0.714782,675521,451,1,11
S2B_TheSwissAccount_rep1,13,130.0,1786966874.369,1786966884.369,0.46193,0.289756,0.0,0.727345,639327,428,1,11
S2B_TheSwissAccount_rep1,14,140.0,1786966884.369,1786966894.369,0.688417,0.021549,0.64283,0.723117,952553,637,1,11
S2B_TheSwissAccount_rep1,15,150.0,1786966894.369,1786966904.369,0.579934,0.208299,0.08039,0.751043,802683,536,1,11
S2B_TheSwissAccount_rep1,16,160.0,1786966904.369,1786966914.369,0.504316,0.276536,0.0,0.739122,698026,466,1,11
S2B_TheSwissAccount_rep1,17,170.0,1786966914.369,1786966924.369,0.604563,0.205981,0.0,0.735331,836799,559,1,11
S2B_TheSwissAccount_rep1,18,180.0,1786966924.369,1786966934.369,0.693095,0.029627,0.635827,0.750969,959434,642,1,11
S2B_TheSwissAccount_rep1,19,190.0,1786966934.369,1786966944.369,0.34376,0.260063,0.0,0.71535,475680,318,1,11
S2B_TheSwissAccount_rep1,20,200.0,1786966944.369,1786966954.369,0.42432,0.276103,0.0,0.715564,587261,393,1,11
S2B_TheSwissAccount_rep1,21,210.0,1786966954.369,1786966964.369,0.574349,0.223001,0.0,0.727417,794748,532,1,11
S2B_TheSwissAccount_rep1,22,220.0,1786966964.369,1786966974.369,0.695491,0.019139,0.655868,0.720978,962516,645,1,11
S2B_TheSwissAccount_rep1,23,230.0,1786966974.369,1786966984.369,0.616623,0.167692,0.19328,0.751342,776503,520,1,10
S2B_TheSwissAccount_rep1,24,240.0,1786966984.369,1786966994.369,0.475485,0.238779,0.0,0.739122,658088,440,1,11
S2B_TheSwissAccount_rep1,25,250.0,1786966994.369,1786967004.369,0.695587,0.028052,0.653238,0.739195,962814,643,1,11
S2B_TheSwissAccount_rep1,26,260.0,1786967004.369,1786967014.369,0.693247,0.034292,0.643623,0.742536,959718,643,1,11
S2B_TheSwissAccount_rep1,27,270.0,1786967014.369,1786967024.369,0.400336,0.261779,0.0,0.727345,554312,371,1,11
S2B_TheSwissAccount_rep1,28,280.0,1786967024.369,1786967034.369,0.459988,0.303711,0.0,0.74238,636565,426,1,11
S2B_TheSwissAccount_rep1,29,290.0,1786967034.369,1786967044.369,0.468794,0.30492,0.003154,0.729142,649443,437,1,11
S2B_TheSwissAccount_rep1,30,300.0,1786967044.369,1786967054.369,0.000874,0.001337,0.0,0.003179,440,2,1,4
