run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S3A_TheSwissAccount_rep1,0,0.0,1786973315.689,1786973325.689,0.272771,0.101423,0.166074,0.498106,379410,259,3,11
S3A_TheSwissAccount_rep1,1,10.0,1786973325.689,1786973335.689,0.198127,0.077935,0.0,0.284529,275518,187,1,11
S3A_TheSwissAccount_rep1,2,20.0,1786973335.689,1786973345.689,0.225475,0.125325,0.0,0.427342,313448,210,1,11
S3A_TheSwissAccount_rep1,3,30.0,1786973345.689,1786973355.689,0.194624,0.218381,0.0,0.637027,270709,182,1,11
S3A_TheSwissAccount_rep1,4,40.0,1786973355.689,1786973365.689,0.209749,0.303095,0.0,0.782602,291891,197,1,11
S3A_TheSwissAccount_rep1,5,50.0,1786973365.689,1786973375.689,1.09657,1.185399,0.0,3.932009,1525156,1020,1,11
S3A_TheSwissAccount_rep1,6,60.0,1786973375.689,1786973400.33,0.382538,0.11777,0.201741,0.687747,1209079,810,2,25
S3A_TheSwissAccount_rep1,7,70.0,1786973400.33,1786973411.564,0.616808,0.119684,0.41646,0.818505,936117,628,1,12
S3A_TheSwissAccount_rep1,8,80.0,1786973411.564,1786973421.564,0.188557,0.163271,0.0,0.430319,262550,181,2,11
S3A_TheSwissAccount_rep1,9,90.0,1786973421.564,1786973431.564,0.437419,0.124743,0.262726,0.605341,608294,409,1,11
S3A_TheSwissAccount_rep1,10,100.0,1786973431.564,1786973441.564,0.326512,0.247147,0.0,0.628334,454213,305,1,11
S3A_TheSwissAccount_rep1,11,110.0,1786973441.564,1786973451.564,0.196766,0.221806,0.0,0.636667,274208,184,1,11
S3A_TheSwissAccount_rep1,12,120.0,1786973451.564,1786973461.564,0.376582,0.169919,0.201621,0.759193,476770,320,2,10
S3A_TheSwissAccount_rep1,13,130.0,1786973461.564,1786973471.564,0.340228,0.11243,0.201721,0.616601,473160,317,1,11
S3A_TheSwissAccount_rep1,14,140.0,1786973471.564,1786973482.052,0.493748,0.367055,0.0,1.107564,749388,505,2,12
S3A_TheSwissAccount_rep1,15,150.0,1786973482.052,1786973492.052,0.175982,0.340773,0.0,0.959265,244853,164,1,11
S3A_TheSwissAccount_rep1,16,160.0,1786973492.052,1786973502.052,0.289773,0.363081,0.0,0.912508,366568,245,1,10
S3A_TheSwissAccount_rep1,17,170.0,1786973502.052,1786973512.052,0.607229,0.400527,0.0,1.303446,844936,564,1,11
S3A_TheSwissAccount_rep1,18,180.0,1786973512.052,1786973523.038,0.468135,0.066402,0.344146,0.569508,710163,474,1,12
S3A_TheSwissAccount_rep1,19,190.0,1786973523.038,1786973533.038,0.543588,0.105945,0.244764,0.652238,756303,506,1,11
S3A_TheSwissAccount_rep1,20,200.0,1786973533.038,1786973543.038,0.231717,0.212502,0.0,0.652238,322437,216,1,11
S3A_TheSwissAccount_rep1,21,210.0,1786973543.038,1786973553.038,0.47805,0.23924,0.0,0.743732,664996,445,1,11
S3A_TheSwissAccount_rep1,22,220.0,1786973553.038,1786973563.038,0.37538,0.401373,0.0,1.197984,522367,349,1,11
S3A_TheSwissAccount_rep1,23,230.0,1786973563.038,1786973573.038,1.26249,0.269071,0.716038,1.600632,1756686,1173,1,11
S3A_TheSwissAccount_rep1,24,240.0,1786973573.038,1786973583.038,2.026219,0.671841,1.288662,3.326547,2819698,1884,1,11
S3A_TheSwissAccount_rep1,25,250.0,1786973583.038,1786973593.038,0.81688,1.13116,0.0,3.225973,1032725,690,1,10
S3A_TheSwissAccount_rep1,26,260.0,1786973593.038,1786973603.038,0.869929,1.066875,0.0,2.694096,1209731,807,1,11
S3A_TheSwissAccount_rep1,27,270.0,1786973603.038,1786973613.038,0.928619,0.771203,0.0,2.608696,1291946,865,3,11
S3A_TheSwissAccount_rep1,28,280.0,1786973613.038,1786973623.038,0.219509,0.109022,0.059646,0.367553,111040,75,2,4
