run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S4A_Valkaama_rep1,1786977394.978,1.0001,0,0,0
S4A_Valkaama_rep1,1786977395.987,1.0095,0,0,0
S4A_Valkaama_rep1,1786977396.995,1.0084,0,0,0
S4A_Valkaama_rep1,1786977398.004,1.0084,5300,6,1
S4A_Valkaama_rep1,1786977399.012,1.0084,0,0,0
S4A_Valkaama_rep1,1786977400.025,1.0124,2736876,1830,1
S4A_Valkaama_rep1,1786977401.037,1.0121,15831294,10559,1
S4A_Valkaama_rep1,1786977402.049,1.0122,11124343,7419,2
S4A_Valkaama_rep1,1786977403.062,1.0129,0,0,0
S4A_Valkaama_rep1,1786977404.074,1.0121,0,0,0
S4A_Valkaama_rep1,1786977405.087,1.013,2873409,1916,1
S4A_Valkaama_rep1,1786977406.1,1.0128,0,0,0
S4A_Valkaama_rep1,1786977407.113,1.0133,0,0,0
S4A_Valkaama_rep1,1786977408.126,1.013,0,0,0
S4A_Valkaama_rep1,1786977409.142,1.0157,2961374,1975,1
S4A_Valkaama_rep1,1786977410.154,1.0126,0,0,0
S4A_Valkaama_rep1,1786977411.167,1.0125,0,0,0
S4A_Valkaama_rep1,1786977412.179,1.0124,15000,10,1
S4A_Valkaama_rep1,1786977413.192,1.0124,2866670,1912,1
S4A_Valkaama_rep1,1786977414.204,1.0125,0,0,0
S4A_Valkaama_rep1,1786977415.217,1.0126,0,0,0
S4A_Valkaama_rep1,1786977416.229,1.0124,45000,30,1
S4A_Valkaama_rep1,1786977417.242,1.0125,2971640,1982,1
S4A_Valkaama_rep1,1786977418.254,1.0127,0,0,0
S4A_Valkaama_rep1,1786977419.267,1.0126,0,0,0
S4A_Valkaama_rep1,1786977420.279,1.0124,105000,70,1
S4A_Valkaama_rep1,1786977421.293,1.0133,2682360,1789,1
S4A_Valkaama_rep1,1786977422.306,1.0133,0,0,0
S4A_Valkaama_rep1,1786977423.319,1.0129,0,0,0
S4A_Valkaama_rep1,1786977424.332,1.013,465000,310,1
S4A_Valkaama_rep1,1786977425.345,1.0135,2550750,1701,1
S4A_Valkaama_rep1,1786977426.358,1.0126,0,0,0
S4A_Valkaama_rep1,1786977427.371,1.0134,0,0,0
S4A_Valkaama_rep1,1786977428.385,1.0137,465000,310,1
S4A_Valkaama_rep1,1786977429.398,1.0132,2668665,1780,1
S4A_Valkaama_rep1,1786977430.411,1.0134,0,0,0
S4A_Valkaama_rep1,1786977431.425,1.0132,0,0,0
S4A_Valkaama_rep1,1786977432.438,1.0134,1905000,1270,1
S4A_Valkaama_rep1,1786977433.451,1.0126,906741,605,1
S4A_Valkaama_rep1,1786977434.464,1.0133,0,0,0
S4A_Valkaama_rep1,1786977435.477,1.0131,0,0,0
S4A_Valkaama_rep1,1786977436.49,1.0133,2909474,1940,1
S4A_Valkaama_rep1,1786977437.504,1.0135,0,0,0
S4A_Valkaama_rep1,1786977438.519,1.0147,0,0,0
S4A_Valkaama_rep1,1786977439.532,1.0138,0,0,0
S4A_Valkaama_rep1,1786977440.546,1.0132,2986605,1992,1
S4A_Valkaama_rep1,1786977441.558,1.0124,0,0,0
S4A_Valkaama_rep1,1786977442.57,1.0124,0,0,0
S4A_Valkaama_rep1,1786977443.583,1.0125,0,0,0
S4A_Valkaama_rep1,1786977444.596,1.0131,3088616,2060,1
S4A_Valkaama_rep1,1786977445.609,1.0125,0,0,0
S4A_Valkaama_rep1,1786977446.621,1.0127,0,0,0
S4A_Valkaama_rep1,1786977447.637,1.0158,0,0,0
S4A_Valkaama_rep1,1786977448.651,1.0136,3042442,2029,1
S4A_Valkaama_rep1,1786977449.663,1.0126,0,0,0
S4A_Valkaama_rep1,1786977450.676,1.0125,0,0,0
S4A_Valkaama_rep1,1786977451.689,1.0133,0,0,0
S4A_Valkaama_rep1,1786977452.702,1.0125,3090753,2061,1
S4A_Valkaama_rep1,1786977453.714,1.0124,0,0,0
S4A_Valkaama_rep1,1786977454.726,1.0123,0,0,0
S4A_Valkaama_rep1,1786977455.739,1.0124,0,0,0
S4A_Valkaama_rep1,1786977456.751,1.0126,3030090,2021,1
S4A_Valkaama_rep1,1786977457.764,1.0126,0,0,0
S4A_Valkaama_rep1,1786977458.776,1.0124,0,0,0
S4A_Valkaama_rep1,1786977459.789,1.0127,0,0,0
S4A_Valkaama_rep1,1786977460.801,1.0124,945000,630,1
S4A_Valkaama_rep1,1786977461.814,1.0126,1909805,1274,1
S4A_Valkaama_rep1,1786977462.827,1.0133,0,0,0
S4A_Valkaama_rep1,1786977463.84,1.0124,0,0,0
S4A_Valkaama_rep1,1786977464.853,1.013,1905000,1270,1
S4A_Valkaama_rep1,1786977465.866,1.013,935842,624,1
S4A_Valkaama_rep1,1786977466.879,1.013,0,0,0
S4A_Valkaama_rep1,1786977467.892,1.0131,0,0,0
S4A_Valkaama_rep1,1786977468.905,1.013,2944432,1963,1
S4A_Valkaama_rep1,1786977469.918,1.0129,0,0,0
S4A_Valkaama_rep1,1786977470.931,1.0133,0,0,0
S4A_Valkaama_rep1,1786977471.944,1.0131,0,0,0
S4A_Valkaama_rep1,1786977472.957,1.0131,3045691,2031,1
S4A_Valkaama_rep1,1786977473.97,1.0123,0,0,0
S4A_Valkaama_rep1,1786977474.983,1.0131,0,0,0
S4A_Valkaama_rep1,1786977475.996,1.0132,0,0,0
S4A_Valkaama_rep1,1786977477.009,1.0131,2942328,1962,1
S4A_Valkaama_rep1,1786977478.024,1.015,0,0,0
S4A_Valkaama_rep1,1786977479.037,1.0129,0,0,0
S4A_Valkaama_rep1,1786977480.05,1.0129,0,0,0
S4A_Valkaama_rep1,1786977481.062,1.0122,3116081,2078,1
