run_id,window_index,t_start,mean_o22,stall_s,label
S5F_Valkaama_rep1,0,0.0,4.1788,0.605,Degraded
S5F_Valkaama_rep1,1,10.0,3.4367,0,Good
S5F_Valkaama_rep1,2,20.0,3.3594,0,Good
S5F_Valkaama_rep1,3,30.0,3.7269,0,Good
S5F_Valkaama_rep1,4,40.0,3.7269,0,Good
S5F_Valkaama_rep1,5,50.0,3.7752,0,Good
S5F_Valkaama_rep1,6,60.0,3.5775,0,Good
S5F_Valkaama_rep1,7,70.0,3.2144,0,Good
S5F_Valkaama_rep1,8,80.0,2.8728,0,Degraded
S5F_Valkaama_rep1,9,90.0,2.8314,0,Degraded
S5F_Valkaama_rep1,10,100.0,2.821,0,Degraded
S5F_Valkaama_rep1,11,110.0,2.821,0,Degraded
S5F_Valkaama_rep1,12,120.0,3.599,0,Good
S5F_Valkaama_rep1,13,130.0,2.8314,0,Degraded
S5F_Valkaama_rep1,14,140.0,2.821,0,Degraded
S5F_Valkaama_rep1,15,150.0,2.821,0,Degraded
S5F_Valkaama_rep1,16,160.0,3.4707,0,Good
S5F_Valkaama_rep1,17,170.0,2.8728,0,Degraded
S5F_Valkaama_rep1,18,180.0,2.8728,0,Degraded
S5F_Valkaama_rep1,19,190.0,2.8728,0,Degraded
S5F_Valkaama_rep1,20,200.0,3.5561,0,Good
S5F_Valkaama_rep1,21,210.0,2.8728,0,Degraded
S5F_Valkaama_rep1,22,220.0,2.8728,0,Degraded
S5F_Valkaama_rep1,23,230.0,3.2144,0,Good
S5F_Valkaama_rep1,24,240.0,3.129,0,Good
S5F_Valkaama_rep1,25,250.0,2.8728,0,Degraded
S5F_Valkaama_rep1,26,260.0,2.8728,0,Degraded
S5F_Valkaama_rep1,27,270.0,3.5726,0,Good
S5F_Valkaama_rep1,28,280.0,3.3828,0,Good
S5F_Valkaama_rep1,29,290.0,3.7806,0,Good
