run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S5A_ElephantsDream_rep1,0,0.0,1786984933.727,1786984947.053,0.962472,0.506464,0.459364,2.240996,1715078,1146,2,14
S5A_ElephantsDream_rep1,1,10.0,1786984947.053,1786984957.053,0.612277,0.21048,0.270547,0.908376,856733,572,1,11
S5A_ElephantsDream_rep1,2,20.0,1786984957.053,1786984967.053,0.587066,0.186542,0.246358,0.966316,822134,549,1,11
S5A_ElephantsDream_rep1,3,30.0,1786984967.053,1786984978.181,0.592097,0.194339,0.246358,0.872985,904241,604,1,12
S5A_ElephantsDream_rep1,4,40.0,1786984978.181,1786984988.181,0.761911,0.246766,0.400668,1.260554,1067312,714,1,11
S5A_ElephantsDream_rep1,5,50.0,1786984988.181,1786984998.181,0.725668,0.26449,0.443527,1.321404,1015792,679,1,11
S5A_ElephantsDream_rep1,6,60.0,1786984998.181,1786985008.181,0.430285,0.212029,0.0,0.895698,547450,366,1,10
S5A_ElephantsDream_rep1,7,70.0,1786985008.181,1786985018.181,0.841876,0.687743,0.0,2.4518,1179224,792,2,11
S5A_ElephantsDream_rep1,8,80.0,1786985018.181,1786985029.44,0.471399,0.161572,0.24206,0.790017,720081,481,1,12
S5A_ElephantsDream_rep1,9,90.0,1786985029.44,1786985039.44,0.646099,0.186224,0.381777,1.034939,905129,604,1,11
S5A_ElephantsDream_rep1,10,100.0,1786985039.44,1786985049.44,0.51679,0.165126,0.235664,0.853385,724981,484,1,11
S5A_ElephantsDream_rep1,11,110.0,1786985049.44,1786985059.44,0.577029,0.168472,0.294869,0.866409,808311,540,1,11
S5A_ElephantsDream_rep1,12,120.0,1786985059.44,1786985069.44,0.454262,0.102791,0.259103,0.56526,578515,388,2,10
S5A_ElephantsDream_rep1,13,130.0,1786985069.44,1786985079.44,0.70639,0.257543,0.437286,1.25056,989328,664,2,11
S5A_ElephantsDream_rep1,14,140.0,1786985079.44,1786985089.44,0.489478,0.139658,0.212306,0.663978,685000,458,1,11
S5A_ElephantsDream_rep1,15,150.0,1786985089.44,1786985099.44,0.4046,0.350219,0.0,1.115175,566617,380,1,11
S5A_ElephantsDream_rep1,16,160.0,1786985099.44,1786985109.44,0.385725,0.48837,0.0,1.481046,540294,362,1,11
S5A_ElephantsDream_rep1,17,170.0,1786985109.44,1786985119.44,0.272245,0.199537,0.0,0.624877,381435,256,1,11
S5A_ElephantsDream_rep1,18,180.0,1786985119.44,1786985129.44,0.219622,0.174823,0.0,0.565538,279568,188,1,10
S5A_ElephantsDream_rep1,19,190.0,1786985129.44,1786985139.44,0.480382,0.23632,0.0,0.940705,672421,450,1,11
S5A_ElephantsDream_rep1,20,200.0,1786985139.44,1786985149.44,0.639017,0.14453,0.397872,0.888293,895084,599,1,11
S5A_ElephantsDream_rep1,21,210.0,1786985149.44,1786985159.44,0.531584,0.364591,0.0,1.167945,745169,499,1,11
S5A_ElephantsDream_rep1,22,220.0,1786985159.44,1786985169.44,0.407379,0.346026,0.0,0.989011,570821,383,1,11
S5A_ElephantsDream_rep1,23,230.0,1786985169.44,1786985179.44,0.60694,0.340432,0.0,0.992797,774078,517,1,10
S5A_ElephantsDream_rep1,24,240.0,1786985179.44,1786985189.44,0.634372,0.1802,0.306664,0.888629,889829,595,1,11
S5A_ElephantsDream_rep1,25,250.0,1786985189.44,1786985199.44,0.63672,0.21107,0.306664,0.975708,891271,596,1,11
S5A_ElephantsDream_rep1,26,260.0,1786985199.44,1786985209.44,0.561291,0.211218,0.247253,0.833308,786202,525,1,11
S5A_ElephantsDream_rep1,27,270.0,1786985209.44,1786985219.44,0.699829,0.223405,0.259128,1.061529,979565,655,1,11
S5A_ElephantsDream_rep1,28,280.0,1786985219.44,1786985229.44,0.626777,0.198708,0.365171,1.014251,877496,586,1,11
S5A_ElephantsDream_rep1,29,290.0,1786985229.44,1786985239.44,0.414017,0.480125,0.0,1.027106,369052,250,1,7
