run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S5F_Valkaama_rep1,1786983988.653,1.0001,0,0,0
S5F_Valkaama_rep1,1786983989.665,1.0122,0,0,0
S5F_Valkaama_rep1,1786983990.677,1.0113,0,0,0
S5F_Valkaama_rep1,1786983991.688,1.0113,5300,6,1
S5F_Valkaama_rep1,1786983992.7,1.0114,56628,41,1
S5F_Valkaama_rep1,1786983993.717,1.0171,96000,64,1
S5F_Valkaama_rep1,1786983994.736,1.0195,70500,47,1
S5F_Valkaama_rep1,1786983995.753,1.0165,118540,80,2
S5F_Valkaama_rep1,1786983996.769,1.0166,78000,52,1
S5F_Valkaama_rep1,1786983997.786,1.0166,112237,75,1
S5F_Valkaama_rep1,1786983998.803,1.0169,107901,73,1
S5F_Valkaama_rep1,1786983999.82,1.0176,58500,39,1
S5F_Valkaama_rep1,1786984000.837,1.017,63000,42,1
S5F_Valkaama_rep1,1786984001.854,1.0168,79500,53,1
S5F_Valkaama_rep1,1786984002.872,1.0182,64500,43,1
S5F_Valkaama_rep1,1786984003.89,1.0178,60290,41,1
S5F_Valkaama_rep1,1786984004.908,1.0182,30615,23,1
S5F_Valkaama_rep1,1786984005.927,1.0182,43500,29,1
S5F_Valkaama_rep1,1786984006.944,1.0177,36000,24,1
S5F_Valkaama_rep1,1786984007.962,1.0178,27759,19,1
S5F_Valkaama_rep1,1786984008.98,1.0178,45000,30,1
S5F_Valkaama_rep1,1786984009.998,1.0178,39000,26,1
S5F_Valkaama_rep1,1786984011.016,1.0182,70283,47,1
S5F_Valkaama_rep1,1786984012.038,1.0219,43500,29,1
S5F_Valkaama_rep1,1786984013.056,1.018,48000,32,1
S5F_Valkaama_rep1,1786984014.072,1.0166,74661,50,1
S5F_Valkaama_rep1,1786984015.089,1.0166,98294,66,1
S5F_Valkaama_rep1,1786984016.105,1.0166,97500,65,1
S5F_Valkaama_rep1,1786984017.123,1.0174,108201,73,1
S5F_Valkaama_rep1,1786984018.145,1.0223,115500,77,1
S5F_Valkaama_rep1,1786984019.162,1.0168,96680,65,1
S5F_Valkaama_rep1,1786984020.179,1.0168,57992,39,1
