run_id,window_index,n_samples,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,label
S2C_TearsOfSteel_rep1,1,13,0.396457,0.014701,0.363992,0.422535,659065,442,2,Critical
S2C_TearsOfSteel_rep1,2,10,0.395164,0.006935,0.386945,0.410657,505485,340,2,Degraded
S2C_TearsOfSteel_rep1,3,11,0.396279,0.00534,0.383592,0.402578,557774,375,2,Degraded
S2C_TearsOfSteel_rep1,4,11,0.395503,0.008934,0.377497,0.407689,556682,374,2,Degraded
S2C_TearsOfSteel_rep1,5,11,0.394981,0.021338,0.363494,0.439758,555781,376,2,Degraded
S2C_TearsOfSteel_rep1,6,11,0.400858,0.016955,0.375147,0.439758,564371,379,2,Degraded
S2C_TearsOfSteel_rep1,7,10,0.396892,0.017372,0.36295,0.431942,507823,345,3,Degraded
S2C_TearsOfSteel_rep1,8,11,0.396645,0.016135,0.372729,0.421875,558578,374,2,Degraded
S2C_TearsOfSteel_rep1,9,11,0.394386,0.01291,0.37522,0.411948,554963,373,2,Degraded
S2C_TearsOfSteel_rep1,10,11,0.399121,0.020593,0.363317,0.43894,561684,378,2,Degraded
S2C_TearsOfSteel_rep1,11,10,0.396803,0.011842,0.37544,0.415304,507647,341,2,Degraded
S2C_TearsOfSteel_rep1,12,11,0.395133,0.024353,0.33902,0.445443,556309,373,2,Degraded
S2C_TearsOfSteel_rep1,13,11,0.394936,0.012795,0.366568,0.41773,555864,374,2,Degraded
S2C_TearsOfSteel_rep1,14,11,0.395686,0.019712,0.366568,0.421875,557253,373,2,Degraded
S2C_TearsOfSteel_rep1,15,10,0.398305,0.009306,0.386568,0.417236,509722,342,2,Degraded
S2C_TearsOfSteel_rep1,16,11,0.39622,0.007579,0.386757,0.410678,557818,374,2,Degraded
S2C_TearsOfSteel_rep1,17,11,0.396992,0.014442,0.363565,0.422453,558873,375,2,Degraded
S2C_TearsOfSteel_rep1,18,11,0.395699,0.014287,0.37151,0.421727,556686,373,2,Degraded
S2C_TearsOfSteel_rep1,19,11,0.398948,0.024191,0.359183,0.437328,561815,378,3,Degraded
S2C_TearsOfSteel_rep1,20,10,0.374262,0.078224,0.150758,0.457165,478820,322,2,Degraded
S2C_TearsOfSteel_rep1,21,11,0.39778,0.018679,0.370525,0.445487,560305,377,2,Degraded
S2C_TearsOfSteel_rep1,22,11,0.397919,0.006014,0.387059,0.410116,559927,375,2,Degraded
S2C_TearsOfSteel_rep1,23,11,0.395894,0.009031,0.37489,0.409437,557622,374,2,Degraded
S2C_TearsOfSteel_rep1,24,10,0.397417,0.008877,0.382315,0.410557,508671,342,2,Degraded
S2C_TearsOfSteel_rep1,25,11,0.301482,0.151731,0.0,0.410076,424778,286,2,Degraded
S2C_TearsOfSteel_rep1,26,11,0.325924,0.127923,0.0,0.446199,458499,309,2,Degraded
S2C_TearsOfSteel_rep1,27,11,0.395686,0.013424,0.375073,0.421834,557196,376,2,Degraded
S2C_TheSwissAccount_rep1,1,11,0.13534,0.145226,0.0,0.391197,187542,127,1,Degraded
S2C_TheSwissAccount_rep1,2,11,0.320011,0.112747,0.119059,0.415924,443727,297,1,Degraded
S2C_TheSwissAccount_rep1,3,11,0.368594,0.082404,0.11913,0.422479,510817,342,1,Good
S2C_TheSwissAccount_rep1,4,11,0.401243,0.022164,0.381066,0.452561,555827,373,1,Degraded
S2C_TheSwissAccount_rep1,5,11,0.397545,0.019914,0.365742,0.428827,550842,369,1,Degraded
S2C_TheSwissAccount_rep1,6,11,0.396108,0.010405,0.381028,0.416791,549300,369,1,Degraded
S2C_TheSwissAccount_rep1,7,11,0.295884,0.141356,0.013926,0.428614,410093,278,1,Degraded
S2C_TheSwissAccount_rep1,8,11,0.29065,0.148691,0.0,0.428699,402623,272,1,Degraded
S2C_TheSwissAccount_rep1,9,10,0.335163,0.118849,0.0,0.428784,422315,282,1,Degraded
S2C_TheSwissAccount_rep1,10,11,0.296981,0.151174,0.0,0.428571,411471,276,1,Degraded
S2C_TheSwissAccount_rep1,11,11,0.346501,0.085845,0.144589,0.440564,480094,322,1,Degraded
S2C_TheSwissAccount_rep1,12,11,0.371743,0.054036,0.233106,0.428656,515070,345,1,Degraded
S2C_TheSwissAccount_rep1,13,11,0.266291,0.183009,0.0,0.488192,369012,247,1,Degraded
S2C_TheSwissAccount_rep1,14,11,0.319541,0.124539,0.105383,0.500149,442942,296,1,Degraded
S2C_TheSwissAccount_rep1,15,11,0.282625,0.164457,0.0,0.488434,391772,263,1,Degraded
S2C_TheSwissAccount_rep1,16,11,0.299801,0.150763,0.0,0.452605,415472,278,1,Degraded
S2C_TheSwissAccount_rep1,17,11,0.282457,0.142697,0.055437,0.476332,391382,262,1,Degraded
S2C_TheSwissAccount_rep1,18,11,0.347272,0.076242,0.178571,0.440564,481623,322,1,Degraded
S2C_TheSwissAccount_rep1,19,11,0.29889,0.127659,0.03334,0.416791,414180,277,1,Degraded
S2C_TheSwissAccount_rep1,20,11,0.391232,0.03366,0.317215,0.436298,542311,363,1,Degraded
S2C_TheSwissAccount_rep1,21,11,0.357363,0.089263,0.119071,0.428614,495449,332,1,Degraded
S2C_TheSwissAccount_rep1,22,10,0.331159,0.084671,0.145428,0.416915,417178,280,1,Degraded
S2C_TheSwissAccount_rep1,23,11,0.322064,0.119989,0.0,0.428784,446578,299,1,Degraded
S2C_TheSwissAccount_rep1,24,11,0.354304,0.065231,0.220861,0.428571,491333,329,1,Degraded
S2C_TheSwissAccount_rep1,25,11,0.302232,0.145891,0.0,0.416667,418889,281,1,Degraded
S2C_TheSwissAccount_rep1,26,11,0.292529,0.155294,0.0,0.452471,405453,272,1,Degraded
S2C_TheSwissAccount_rep1,27,11,0.383844,0.039135,0.279384,0.44052,531812,356,1,Degraded
S2C_TheSwissAccount_rep1,28,11,0.269877,0.170531,0.0,0.428316,374090,253,1,Degraded
S2C_TheSwissAccount_rep1,29,11,0.000577,0.001225,0.0,0.003176,800,2,1,Degraded
S2C_Valkaama_rep1,1,11,0.395554,0.013399,0.381104,0.417402,548187,368,1,Degraded
S2C_Valkaama_rep1,2,10,0.24184,0.175849,0.0,0.428742,304611,205,1,Degraded
S2C_Valkaama_rep1,3,11,0.295613,0.155534,0.0,0.428869,409631,275,1,Degraded
S2C_Valkaama_rep1,4,11,0.235079,0.181603,0.0,0.452561,325667,218,1,Degraded
S2C_Valkaama_rep1,5,11,0.395555,0.022899,0.355104,0.428827,548405,368,1,Degraded
S2C_Valkaama_rep1,6,11,0.394605,0.023608,0.369084,0.439909,546862,366,1,Good
S2C_Valkaama_rep1,7,11,0.390335,0.036623,0.280733,0.416791,540978,363,1,Degraded
S2C_Valkaama_rep1,8,11,0.282663,0.171786,0.0,0.477063,391723,266,1,Degraded
S2C_Valkaama_rep1,9,11,0.312402,0.146373,0.0,0.440826,432851,290,1,Degraded
S2C_Valkaama_rep1,10,11,0.393958,0.022864,0.350985,0.428954,545667,365,1,Degraded
S2C_Valkaama_rep1,11,11,0.372059,0.060762,0.238213,0.428954,515302,345,1,Degraded
S2C_Valkaama_rep1,12,11,0.25895,0.156288,0.0,0.428656,358731,240,1,Degraded
S2C_Valkaama_rep1,13,11,0.294727,0.152949,0.0,0.428656,408359,274,1,Degraded
S2C_Valkaama_rep1,14,11,0.39358,0.026302,0.35732,0.440564,545699,365,1,Degraded
S2C_Valkaama_rep1,15,10,0.396497,0.022973,0.35732,0.432152,499372,335,1,Degraded
S2C_Valkaama_rep1,16,11,0.308125,0.122651,0.0,0.428784,427048,287,1,Degraded
S2C_Valkaama_rep1,17,11,0.290223,0.158412,0.0,0.429409,401977,271,1,Degraded
S2C_Valkaama_rep1,18,11,0.246824,0.157783,0.0,0.440826,341905,229,1,Degraded
S2C_Valkaama_rep1,19,11,0.190258,0.164686,0.0,0.404882,263678,178,1,Degraded
S2C_Valkaama_rep1,20,11,0.240262,0.178279,0.0,0.452605,332901,223,1,Degraded
S2C_Valkaama_rep1,21,11,0.282589,0.124183,0.107037,0.416873,391526,262,1,Degraded
S2C_Valkaama_rep1,22,11,0.215353,0.175645,0.0,0.452516,298353,201,1,Degraded
S2C_Valkaama_rep1,23,11,0.188156,0.175498,0.0,0.45274,260597,175,1,Degraded
S2C_Valkaama_rep1,24,11,0.152362,0.170438,0.0,0.440739,211078,142,1,Degraded
S2C_Valkaama_rep1,25,11,0.30465,0.157077,0.0,0.428699,422155,283,1,Good
S2C_Valkaama_rep1,26,11,0.223243,0.167903,0.0,0.414401,309374,209,1,Good
S2C_Valkaama_rep1,27,11,0.178894,0.149666,0.0,0.416708,248014,166,1,Degraded
S2C_Valkaama_rep1,28,10,0.183801,0.16089,0.0,0.416915,231828,157,1,Degraded
S2C_Valkaama_rep1,29,11,0.000865,0.001412,0.0,0.003176,1200,3,1,Degraded
S2D_BigBuckBunny_rep1,1,11,0.137419,0.037096,0.02486,0.166749,190395,129,1,Critical
S2D_BigBuckBunny_rep1,2,11,0.053753,0.061429,0.0,0.183559,74507,52,1,Critical
S2D_BigBuckBunny_rep1,3,11,0.048146,0.053844,0.0,0.119119,66729,47,2,Critical
S2D_BigBuckBunny_rep1,4,11,0.10933,0.062775,0.0,0.190476,151535,103,1,Critical
S2D_BigBuckBunny_rep1,5,11,0.147856,0.025906,0.11811,0.194247,205132,144,2,Critical
S2D_BigBuckBunny_rep1,6,11,0.146761,0.02785,0.098526,0.180645,203476,142,1,Critical
S2D_BigBuckBunny_rep1,7,11,0.11222,0.06496,0.0,0.190552,155483,109,1,Critical
S2D_BigBuckBunny_rep1,8,11,0.09359,0.074556,0.0,0.214307,129697,88,1,Critical
S2D_BigBuckBunny_rep1,9,10,0.120694,0.062512,0.0,0.178571,152077,103,1,Critical
S2D_BigBuckBunny_rep1,10,11,0.150377,0.017998,0.119048,0.178984,208605,144,1,Critical
S2D_BigBuckBunny_rep1,11,11,0.145955,0.014776,0.111844,0.17075,202452,141,1,Critical
S2D_BigBuckBunny_rep1,12,11,0.108743,0.087852,0.0,0.23819,150694,102,1,Critical
S2D_BigBuckBunny_rep1,13,11,0.070504,0.057095,0.0,0.142388,97697,66,1,Critical
S2D_BigBuckBunny_rep1,14,11,0.143421,0.057852,0.0,0.250124,198756,136,1,Degraded
S2D_BigBuckBunny_rep1,15,11,0.146698,0.026636,0.1,0.190476,203468,141,1,Critical
S2D_BigBuckBunny_rep1,16,11,0.148186,0.019899,0.119048,0.190495,205385,140,1,Critical
S2D_BigBuckBunny_rep1,17,11,0.146904,0.020087,0.11933,0.190476,203608,139,1,Critical
S2D_BigBuckBunny_rep1,18,11,0.148926,0.015984,0.1271,0.178589,206429,141,1,Critical
S2D_BigBuckBunny_rep1,19,11,0.139818,0.020079,0.119083,0.178607,193724,131,1,Critical
S2D_BigBuckBunny_rep1,20,11,0.141426,0.029328,0.08077,0.17866,195961,132,1,Critical
S2D_BigBuckBunny_rep1,21,10,0.103993,0.066557,0.0,0.190382,131048,88,1,Critical
S2D_BigBuckBunny_rep1,22,11,0.138422,0.061597,0.042794,0.238095,191852,129,1,Critical
S2D_BigBuckBunny_rep1,23,11,0.134144,0.073316,0.021276,0.238119,185966,125,1,Critical
S2D_BigBuckBunny_rep1,24,11,0.136777,0.061857,0.021276,0.237271,189670,128,1,Critical
S2D_BigBuckBunny_rep1,25,11,0.125294,0.060015,0.0,0.226168,173790,118,1,Critical
S2D_BigBuckBunny_rep1,26,11,0.142601,0.05716,0.043434,0.23819,197800,133,1,Critical
S2D_BigBuckBunny_rep1,27,11,0.116182,0.064862,0.0,0.262009,161033,108,1,Critical
S2D_BigBuckBunny_rep1,28,11,0.095914,0.065713,0.003174,0.178536,133006,92,1,Critical
S2D_ElephantsDream_rep1,1,11,0.149227,0.009173,0.141328,0.166353,206921,141,1,Critical
S2D_ElephantsDream_rep1,2,11,0.130287,0.060064,0.0,0.209342,180552,124,1,Critical
S2D_ElephantsDream_rep1,3,11,0.037956,0.080422,0.0,0.209923,52597,37,1,Critical
S2D_ElephantsDream_rep1,4,11,0.058763,0.070083,0.0,0.209836,81455,57,1,Critical
S2D_ElephantsDream_rep1,5,11,0.120968,0.058882,0.0,0.1771,167731,114,2,Critical
S2D_ElephantsDream_rep1,6,11,0.151226,0.022095,0.119036,0.190552,209634,148,2,Critical
S2D_ElephantsDream_rep1,7,11,0.14931,0.012182,0.134543,0.172815,206966,144,2,Critical
S2D_ElephantsDream_rep1,8,11,0.118763,0.062996,0.0,0.238119,164574,112,1,Critical
S2D_ElephantsDream_rep1,9,11,0.11191,0.066637,0.0,0.190514,155121,106,1,Critical
S2D_ElephantsDream_rep1,10,11,0.146591,0.017092,0.108269,0.178518,203231,140,1,Degraded
S2D_ElephantsDream_rep1,11,10,0.150865,0.024749,0.119,0.183192,190138,133,1,Critical
S2D_ElephantsDream_rep1,12,11,0.151911,0.026816,0.116248,0.178536,210640,147,1,Critical
S2D_ElephantsDream_rep1,13,11,0.094325,0.087328,0.0,0.230292,130730,90,1,Critical
S2D_ElephantsDream_rep1,14,11,0.142885,0.021242,0.099059,0.190514,198023,135,1,Critical
S2D_ElephantsDream_rep1,15,11,0.154195,0.024447,0.119036,0.190514,213744,147,1,Critical
S2D_ElephantsDream_rep1,16,11,0.15268,0.017543,0.118989,0.178949,211939,146,1,Critical
S2D_ElephantsDream_rep1,17,11,0.151917,0.024064,0.119024,0.178949,210601,144,1,Critical
S2D_ElephantsDream_rep1,18,11,0.133129,0.05171,0.0,0.195874,184542,125,1,Critical
S2D_ElephantsDream_rep1,19,11,0.136872,0.034921,0.067821,0.190401,189795,128,1,Critical
S2D_ElephantsDream_rep1,20,11,0.136789,0.043835,0.045914,0.190495,189578,128,1,Critical
S2D_ElephantsDream_rep1,21,11,0.126454,0.047467,0.0,0.178607,175274,119,1,Critical
S2D_ElephantsDream_rep1,22,11,0.148604,0.02282,0.118965,0.178554,206040,139,1,Critical
S2D_ElephantsDream_rep1,23,10,0.130899,0.038894,0.039576,0.178465,165014,112,1,Critical
S2D_ElephantsDream_rep1,24,11,0.146273,0.02674,0.098385,0.178571,202863,137,1,Critical
S2D_ElephantsDream_rep1,25,11,0.137829,0.041153,0.057005,0.178625,191126,129,1,Critical
S2D_ElephantsDream_rep1,26,11,0.143339,0.064107,0.022437,0.238166,198647,133,1,Critical
S2D_ElephantsDream_rep1,27,11,0.147805,0.030979,0.084763,0.214179,204885,139,1,Critical
S2D_ElephantsDream_rep1,28,11,0.088029,0.080519,0.0,0.226011,122058,86,1,Critical
S2D_OfForestAndMen_rep1,1,11,0.146612,0.018704,0.118953,0.178501,203276,141,1,Critical
S2D_OfForestAndMen_rep1,2,10,0.111446,0.059875,0.0,0.178518,140503,101,1,Critical
S2D_OfForestAndMen_rep1,3,11,0.044413,0.050096,0.0,0.119071,61547,43,1,Critical
S2D_OfForestAndMen_rep1,4,11,0.068114,0.090893,0.0,0.205153,94427,64,1,Critical
S2D_OfForestAndMen_rep1,5,11,0.148088,0.011814,0.130874,0.178483,205333,140,1,Degraded
S2D_OfForestAndMen_rep1,6,11,0.14917,0.025538,0.100904,0.178501,206856,144,1,Critical
S2D_OfForestAndMen_rep1,7,11,0.14148,0.041407,0.021508,0.178501,196176,135,2,Critical
S2D_OfForestAndMen_rep1,8,11,0.109634,0.088535,0.0,0.25005,152012,103,1,Critical
S2D_OfForestAndMen_rep1,9,11,0.130827,0.046909,0.0,0.190457,181338,124,1,Critical
S2D_OfForestAndMen_rep1,10,11,0.145494,0.025877,0.103362,0.17902,201654,141,1,Critical
S2D_OfForestAndMen_rep1,11,11,0.128536,0.050288,0.0,0.178895,178193,124,1,Critical
S2D_OfForestAndMen_rep1,12,11,0.109447,0.061384,0.0,0.19042,151764,103,1,Critical
S2D_OfForestAndMen_rep1,13,11,0.148343,0.020183,0.119165,0.17902,205699,141,1,Critical
S2D_OfForestAndMen_rep1,14,10,0.14869,0.023416,0.117687,0.190476,187433,130,1,Critical
S2D_OfForestAndMen_rep1,15,11,0.101582,0.07311,0.0,0.214307,140838,98,1,Critical
S2D_OfForestAndMen_rep1,16,11,0.125651,0.086012,0.0,0.261801,174166,118,1,Critical
S2D_OfForestAndMen_rep1,17,11,0.147056,0.024487,0.119425,0.19042,203923,142,1,Critical
S2D_OfForestAndMen_rep1,18,11,0.135257,0.026822,0.088314,0.178913,187536,130,1,Critical
S2D_OfForestAndMen_rep1,19,11,0.095637,0.078722,0.0,0.237201,132688,90,1,Critical
S2D_OfForestAndMen_rep1,20,11,0.142278,0.021494,0.113861,0.178589,197303,135,1,Critical
S2D_OfForestAndMen_rep1,21,11,0.145103,0.027645,0.105058,0.190908,201112,140,1,Critical
S2D_OfForestAndMen_rep1,22,11,0.129199,0.049031,0.0,0.179002,179085,124,1,Critical
S2D_OfForestAndMen_rep1,23,11,0.115198,0.065098,0.0,0.190344,159751,109,1,Critical
S2D_OfForestAndMen_rep1,24,11,0.148171,0.021599,0.103425,0.178878,205484,143,1,Critical
S2D_OfForestAndMen_rep1,25,11,0.140473,0.047107,0.020194,0.178949,194765,135,1,Critical
S2D_OfForestAndMen_rep1,26,10,0.116869,0.066859,0.0,0.190306,147289,101,1,Critical
S2D_OfForestAndMen_rep1,27,11,0.132884,0.062622,0.0,0.214264,184204,127,1,Critical
S2D_OfForestAndMen_rep1,28,8,0.140699,0.030541,0.09154,0.190756,141871,100,1,Critical
S2D_RedBullPlayStreets_rep1,1,12,0.147825,0.025366,0.10709,0.178536,223675,152,1,Degraded
S2D_RedBullPlayStreets_rep1,2,11,0.151324,0.021825,0.119012,0.178571,209850,142,1,Critical
S2D_RedBullPlayStreets_rep1,3,11,0.130402,0.048584,0.0,0.190438,180792,122,1,Critical
S2D_RedBullPlayStreets_rep1,4,10,0.13171,0.05139,0.0,0.190401,166069,115,2,Critical
S2D_RedBullPlayStreets_rep1,5,11,0.148254,0.008967,0.142744,0.166534,205809,139,1,Critical
S2D_RedBullPlayStreets_rep1,6,11,0.148028,0.011589,0.132725,0.166551,205537,139,1,Critical
S2D_RedBullPlayStreets_rep1,7,11,0.127713,0.055866,0.0,0.23753,177214,120,1,Critical
S2D_RedBullPlayStreets_rep1,8,11,0.130491,0.047001,0.0,0.178931,180907,122,1,Critical
S2D_RedBullPlayStreets_rep1,9,11,0.146632,0.028408,0.1071,0.19042,203316,140,1,Critical
S2D_RedBullPlayStreets_rep1,10,11,0.145959,0.026562,0.115583,0.180714,202451,140,1,Critical
S2D_RedBullPlayStreets_rep1,11,11,0.112459,0.056642,0.0,0.171865,156017,106,1,Critical
S2D_RedBullPlayStreets_rep1,12,11,0.144465,0.021223,0.118601,0.178518,200388,136,1,Critical
S2D_RedBullPlayStreets_rep1,13,11,0.152627,0.029039,0.10358,0.190325,211737,145,1,Critical
S2D_RedBullPlayStreets_rep1,14,11,0.151669,0.015258,0.130913,0.190325,210300,143,1,Critical
S2D_RedBullPlayStreets_rep1,15,10,0.098767,0.06888,0.0,0.190344,124512,85,1,Critical
S2D_RedBullPlayStreets_rep1,16,11,0.135837,0.048104,0.0,0.17843,188435,129,1,Critical
S2D_RedBullPlayStreets_rep1,17,11,0.147751,0.028965,0.107047,0.190325,204963,143,1,Critical
S2D_RedBullPlayStreets_rep1,18,11,0.14961,0.031341,0.10709,0.214201,207520,143,1,Critical
S2D_RedBullPlayStreets_rep1,19,11,0.126666,0.082234,0.0,0.237977,175723,119,1,Critical
S2D_RedBullPlayStreets_rep1,20,11,0.148585,0.025146,0.119342,0.190832,206076,143,1,Critical
S2D_RedBullPlayStreets_rep1,21,11,0.149718,0.025328,0.10709,0.19025,207670,142,1,Critical
S2D_RedBullPlayStreets_rep1,22,11,0.130308,0.05512,0.0,0.2022,180779,122,1,Critical
S2D_RedBullPlayStreets_rep1,23,11,0.135518,0.042988,0.030439,0.17843,188036,129,1,Critical
S2D_RedBullPlayStreets_rep1,24,11,0.144652,0.028611,0.10203,0.178518,200656,140,1,Critical
S2D_RedBullPlayStreets_rep1,25,11,0.147577,0.030033,0.11418,0.214095,204653,142,1,Critical
S2D_RedBullPlayStreets_rep1,26,3,0.139106,0.015032,0.118941,0.155018,52614,37,1,Critical
S2D_TearsOfSteel_rep1,1,37,0.148615,0.010923,0.128944,0.165209,703576,476,2,Critical
S2D_TearsOfSteel_rep1,2,19,0.148377,0.009086,0.1338,0.164127,360649,246,2,Critical
S2D_TearsOfSteel_rep1,3,25,0.148023,0.009997,0.129231,0.165394,473590,326,2,Critical
S2D_TearsOfSteel_rep1,4,27,0.14954,0.017277,0.117102,0.183027,516962,350,2,Critical
S2D_TearsOfSteel_rep1,5,26,0.148711,0.016333,0.117085,0.176005,494995,338,2,Critical
S2D_TearsOfSteel_rep1,6,11,0.147794,0.012817,0.12858,0.164255,208133,145,2,Degraded
S2D_TearsOfSteel_rep1,7,23,0.147968,0.013074,0.117336,0.175987,435724,294,2,Critical
S2D_TearsOfSteel_rep1,8,20,0.146758,0.019805,0.1046,0.187702,375639,254,2,Critical
S2D_TearsOfSteel_rep1,9,23,0.149855,0.015443,0.110912,0.176077,441487,300,2,Critical
S2D_TearsOfSteel_rep1,10,20,0.147053,0.013925,0.117348,0.176022,376333,257,2,Critical
S2D_TearsOfSteel_rep1,11,23,0.149176,0.019272,0.103439,0.18888,439209,301,2,Critical
S2D_TearsOfSteel_rep1,12,25,0.148039,0.010739,0.127524,0.175764,473842,321,2,Critical
S2D_TearsOfSteel_rep1,13,17,0.145131,0.023755,0.082263,0.176005,316299,218,2,Critical
S2D_TheSwissAccount_rep1,1,10,0.095316,0.07045,0.0,0.18948,120242,85,1,Critical
S2D_TheSwissAccount_rep1,2,11,0.104293,0.076205,0.0,0.235919,144934,99,1,Critical
S2D_TheSwissAccount_rep1,3,11,0.094303,0.082744,0.0,0.213967,130873,89,1,Critical
S2D_TheSwissAccount_rep1,4,11,0.105639,0.072249,0.0,0.237084,146676,99,1,Critical
S2D_TheSwissAccount_rep1,5,11,0.11686,0.058007,0.0,0.178394,162121,109,1,Critical
S2D_TheSwissAccount_rep1,6,12,0.148483,0.018052,0.118906,0.179647,224763,156,1,Degraded
S2D_TheSwissAccount_rep1,7,10,0.150517,0.026738,0.107079,0.178465,189804,132,1,Critical
S2D_TheSwissAccount_rep1,8,11,0.149069,0.029764,0.1046,0.193849,206876,146,2,Critical
S2D_TheSwissAccount_rep1,9,11,0.152392,0.030883,0.118894,0.20212,211484,145,1,Critical
S2D_TheSwissAccount_rep1,10,11,0.125509,0.063677,0.0,0.20222,174185,119,1,Critical
S2D_TheSwissAccount_rep1,11,11,0.124528,0.07951,0.0,0.237859,172939,117,1,Critical
S2D_TheSwissAccount_rep1,12,11,0.133276,0.06347,0.0,0.20218,184892,125,1,Critical
S2D_TheSwissAccount_rep1,13,11,0.105068,0.088024,0.0,0.261645,145797,98,1,Critical
S2D_TheSwissAccount_rep1,14,11,0.137164,0.062202,0.024329,0.249629,190410,129,1,Critical
S2D_TheSwissAccount_rep1,15,11,0.125322,0.049019,0.034659,0.178359,174012,118,1,Critical
S2D_TheSwissAccount_rep1,16,11,0.130374,0.046651,0.015504,0.178448,180945,122,1,Critical
S2D_TheSwissAccount_rep1,17,11,0.123358,0.063663,0.0,0.190344,171110,115,1,Critical
S2D_TheSwissAccount_rep1,18,10,0.135409,0.038546,0.060602,0.190344,170761,115,1,Critical
S2D_TheSwissAccount_rep1,19,11,0.146676,0.020783,0.118941,0.178324,203568,139,1,Critical
S2D_TheSwissAccount_rep1,20,11,0.146252,0.019251,0.120079,0.178754,202975,139,1,Critical
S2D_TheSwissAccount_rep1,21,11,0.146781,0.022749,0.118894,0.18242,203718,140,1,Critical
S2D_TheSwissAccount_rep1,22,11,0.14771,0.026992,0.107814,0.178665,204999,140,1,Critical
S2D_TheSwissAccount_rep1,23,11,0.14963,0.026402,0.107047,0.190287,207568,142,1,Critical
S2D_TheSwissAccount_rep1,24,11,0.151186,0.03269,0.087197,0.2022,209865,144,1,Critical
S2D_TheSwissAccount_rep1,25,11,0.122265,0.055298,0.0,0.178359,169688,114,1,Critical
S2D_TheSwissAccount_rep1,26,11,0.131428,0.075041,0.0,0.249629,182353,122,1,Critical
S2D_TheSwissAccount_rep1,27,11,0.136537,0.035223,0.066097,0.189903,189470,127,1,Critical
S2D_TheSwissAccount_rep1,28,11,0.094327,0.065039,0.003172,0.190344,130846,90,1,Critical
S2D_TheSwissAccount_rep1,29,10,0.000666,0.001257,0.0,0.003173,840,3,1,Critical
S2D_Valkaama_rep1,1,11,0.148388,0.019022,0.122462,0.190382,205772,146,1,Critical
S2D_Valkaama_rep1,2,11,0.098368,0.075371,0.0,0.186809,136440,94,1,Critical
S2D_Valkaama_rep1,3,11,0.080986,0.075294,0.0,0.190287,112358,76,1,Critical
S2D_Valkaama_rep1,4,11,0.097896,0.064055,0.0,0.166501,135867,94,1,Critical
S2D_Valkaama_rep1,5,11,0.150939,0.014222,0.119318,0.178394,209457,147,1,Critical
S2D_Valkaama_rep1,6,10,0.147083,0.019297,0.118965,0.178448,185470,127,1,Critical
S2D_Valkaama_rep1,7,11,0.150042,0.017218,0.119401,0.177061,208296,143,1,Critical
S2D_Valkaama_rep1,8,11,0.148442,0.022078,0.118918,0.187827,205959,143,2,Critical
S2D_Valkaama_rep1,9,11,0.139946,0.029432,0.072557,0.178377,194176,133,1,Critical
S2D_Valkaama_rep1,10,11,0.142302,0.049014,0.054347,0.237954,197467,133,1,Critical
S2D_Valkaama_rep1,11,11,0.120212,0.053752,0.0,0.190382,166793,113,1,Critical
S2D_Valkaama_rep1,12,11,0.140943,0.02316,0.107026,0.17928,195497,132,1,Critical
S2D_Valkaama_rep1,13,11,0.145512,0.026252,0.118965,0.190363,201861,136,1,Critical
S2D_Valkaama_rep1,14,11,0.145929,0.057825,0.0,0.237789,202515,136,1,Critical
S2D_Valkaama_rep1,15,11,0.137871,0.039754,0.044469,0.2021,191368,130,1,Critical
S2D_Valkaama_rep1,16,11,0.118169,0.054996,0.0,0.178465,163978,112,1,Critical
S2D_Valkaama_rep1,17,10,0.077825,0.071485,0.0,0.178394,98149,67,1,Critical
S2D_Valkaama_rep1,18,11,0.149848,0.038337,0.080436,0.225899,207892,145,1,Degraded
S2D_Valkaama_rep1,19,11,0.137552,0.055656,0.0,0.225899,190908,132,1,Critical
S2D_Valkaama_rep1,20,11,0.105866,0.080469,0.0,0.237765,146913,100,1,Critical
S2D_Valkaama_rep1,21,11,0.116172,0.077626,0.0,0.237812,161196,109,1,Critical
S2D_Valkaama_rep1,22,11,0.151095,0.023453,0.118683,0.178878,209670,145,1,Degraded
S2D_Valkaama_rep1,23,11,0.151449,0.023457,0.11893,0.178807,210108,147,1,Critical
S2D_Valkaama_rep1,24,11,0.079843,0.088494,0.0,0.233548,110851,78,1,Critical
S2D_Valkaama_rep1,25,11,0.066213,0.063216,0.0,0.14755,91896,62,1,Critical
S2D_Valkaama_rep1,26,11,0.14414,0.023229,0.118977,0.190363,200019,136,1,Degraded
S2D_Valkaama_rep1,27,10,0.150432,0.02561,0.118859,0.186109,189776,134,1,Critical
S2D_Valkaama_rep1,28,11,0.079478,0.079557,0.0,0.216831,110245,77,1,Critical
S2D_Valkaama_rep1,29,11,0.000894,0.001398,0.0,0.003173,1240,4,1,Critical
S3A_BigBuckBunny_rep1,1,11,0.506079,0.114114,0.375387,0.728302,702100,471,1,Degraded
S3A_BigBuckBunny_rep1,2,11,0.545486,0.392314,0.0,1.316919,756765,506,1,Degraded
S3A_BigBuckBunny_rep1,3,11,0.595366,0.535889,0.0,1.485884,826323,553,1,Degraded
S3A_BigBuckBunny_rep1,4,11,2.05108,0.618276,0.95981,2.98336,2847798,1901,1,Excellent
S3A_BigBuckBunny_rep1,5,20,0.43553,0.163374,0.20476,0.95981,1099386,734,1,Critical
