run_id,window_index,t_start,mean_o22,stall_s,label
S3A_ElephantsDream_rep1,0,0.0,3.3834,9.645,Critical
S3A_ElephantsDream_rep1,1,10.0,2.8405,0,Degraded
S3A_ElephantsDream_rep1,2,20.0,2.7487,0,Degraded
S3A_ElephantsDream_rep1,3,30.0,2.758,0,Degraded
S3A_ElephantsDream_rep1,4,40.0,3.7816,0.558,Degraded
S3A_ElephantsDream_rep1,5,50.0,4.2475,0.378,Degraded
S3A_ElephantsDream_rep1,6,60.0,4.3225,0,Excellent
S3A_ElephantsDream_rep1,7,70.0,3.693,0,Good
S3A_ElephantsDream_rep1,8,80.0,3.5054,9.769,Critical
S3A_ElephantsDream_rep1,9,90.0,3.6948,0.929,Degraded
S3A_ElephantsDream_rep1,10,100.0,3.3923,0,Good
S3A_ElephantsDream_rep1,11,110.0,3.1605,0,Good
S3A_ElephantsDream_rep1,12,120.0,2.9367,0,Degraded
S3A_ElephantsDream_rep1,13,130.0,2.8636,0,Degraded
S3A_ElephantsDream_rep1,14,140.0,2.8979,0,Degraded
S3A_ElephantsDream_rep1,15,150.0,3.0404,0,Good
S3A_ElephantsDream_rep1,16,160.0,4.4349,0,Excellent
S3A_ElephantsDream_rep1,17,170.0,4.4752,50.397,Critical
S3A_ElephantsDream_rep1,18,180.0,3.9313,20.782,Critical
S3A_ElephantsDream_rep1,19,190.0,2.9367,0,Degraded
S3A_ElephantsDream_rep1,20,200.0,2.8674,1.372,Critical
