run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
S2A_BigBuckBunny_rep1,0,0.0,1786962674.971,1786962685.072,2.967291,0.062611,2.903226,3.117653,4100761,2737,2,11
S2A_BigBuckBunny_rep1,1,10.0,1786962685.072,1786962695.072,2.973535,0.066335,2.836352,3.082437,4106413,2740,1,11
S2A_BigBuckBunny_rep1,2,20.0,1786962695.072,1786962705.072,2.977724,0.053036,2.883959,3.058542,4113027,2743,1,11
S2A_BigBuckBunny_rep1,3,30.0,1786962705.072,1786962715.072,2.976,0.054733,2.867384,3.046292,4110154,2741,1,11
S2A_BigBuckBunny_rep1,4,40.0,1786962715.072,1786962725.072,2.978714,0.0863,2.848021,3.099514,4114524,2745,1,11
S2A_BigBuckBunny_rep1,5,50.0,1786962725.072,1786962735.072,2.860882,0.369678,1.709328,3.095001,3950473,2637,1,11
S2A_BigBuckBunny_rep1,6,60.0,1786962735.072,1786962745.072,2.004603,0.934055,0.0,2.974614,2768118,1847,1,11
S2A_BigBuckBunny_rep1,7,70.0,1786962745.072,1786962755.072,1.651397,1.215293,0.0,3.10425,2280461,1521,1,11
S2A_BigBuckBunny_rep1,8,80.0,1786962755.072,1786962765.072,2.591872,0.837999,0.77666,3.10425,3579152,2392,2,11
S2A_BigBuckBunny_rep1,9,90.0,1786962765.072,1786962775.072,1.809383,1.090016,0.153038,3.035252,2498633,1667,1,11
S2A_BigBuckBunny_rep1,10,100.0,1786962775.072,1786962785.072,2.466206,0.684966,1.111222,3.046595,3406017,2272,1,11
S2A_BigBuckBunny_rep1,11,110.0,1786962785.072,1786962795.072,2.727077,0.559498,1.49328,3.046595,3766177,2512,1,11
S2A_BigBuckBunny_rep1,12,120.0,1786962795.072,1786962805.072,2.971616,0.061326,2.890703,3.078786,4104401,2738,1,11
S2A_BigBuckBunny_rep1,13,130.0,1786962805.072,1786962815.072,2.185671,0.951738,0.0,2.998805,3021764,2017,1,11
S2A_BigBuckBunny_rep1,14,140.0,1786962815.072,1786962825.072,1.385305,1.029465,0.0,3.034648,1913239,1277,1,11
S2A_BigBuckBunny_rep1,15,150.0,1786962825.072,1786962835.072,2.448317,0.960119,0.0,3.117348,3382515,2257,1,11
S2A_BigBuckBunny_rep1,16,160.0,1786962835.072,1786962845.072,2.980722,0.040681,2.915464,3.051927,4116045,2746,1,11
S2A_BigBuckBunny_rep1,17,170.0,1786962845.072,1786962855.072,2.055607,1.084899,0.0,3.059456,2580486,1722,1,10
S2A_BigBuckBunny_rep1,18,180.0,1786962855.072,1786962865.072,1.990982,1.156304,0.0,3.082744,2751037,1835,1,11
S2A_BigBuckBunny_rep1,19,190.0,1786962865.072,1786962875.072,2.965119,0.036816,2.903515,3.032384,4094568,2732,1,11
S2A_BigBuckBunny_rep1,20,200.0,1786962875.072,1786962885.072,2.977718,0.067201,2.879618,3.10726,4112116,2744,1,11
S2A_BigBuckBunny_rep1,21,210.0,1786962885.072,1786962895.072,1.86798,1.220292,0.0,3.083051,2579420,1721,1,11
S2A_BigBuckBunny_rep1,22,220.0,1786962895.072,1786962905.072,2.374243,1.087443,0.0,3.047202,3278744,2187,1,11
S2A_BigBuckBunny_rep1,23,230.0,1786962905.072,1786962915.072,2.962014,0.044718,2.891278,3.047202,4090392,2729,1,11
S2A_BigBuckBunny_rep1,24,240.0,1786962915.072,1786962925.072,2.853588,0.379475,1.663365,3.069879,3941436,2629,1,11
S2A_BigBuckBunny_rep1,25,250.0,1786962925.072,1786962935.072,2.074367,1.030356,0.238901,2.97491,2865101,1912,1,11
S2A_BigBuckBunny_rep1,26,260.0,1786962935.072,1786962945.072,2.862099,0.380634,1.6746,3.081354,3952815,2637,1,11
S2A_BigBuckBunny_rep1,27,270.0,1786962945.072,1786962955.072,2.734361,0.739929,0.400127,3.07699,3777185,2521,1,11
S2A_BigBuckBunny_rep1,28,280.0,1786962955.072,1786962965.072,1.142817,1.231602,0.0,3.0227,1578174,1056,1,11
S2A_BigBuckBunny_rep1,29,290.0,1786962965.072,1786962975.072,0.000608,0.001219,0.0,0.003187,840,3,1,11
