run_id,t_epoch,dt,delta_bytes,delta_packets,active_flows
S2B_TheSwissAccount_rep1,1786966740.788,1.0001,0,0,0
S2B_TheSwissAccount_rep1,1786966741.793,1.0059,0,0,0
S2B_TheSwissAccount_rep1,1786966742.8,1.0061,0,0,0
S2B_TheSwissAccount_rep1,1786966743.806,1.0063,9500,12,2
S2B_TheSwissAccount_rep1,1786966744.812,1.0061,81062,55,1
S2B_TheSwissAccount_rep1,1786966745.819,1.0066,87756,59,1
S2B_TheSwissAccount_rep1,1786966746.825,1.0064,91500,61,1
S2B_TheSwissAccount_rep1,1786966747.831,1.0064,90040,61,2
S2B_TheSwissAccount_rep1,1786966748.837,1.006,87000,58,1
S2B_TheSwissAccount_rep1,1786966749.843,1.006,83853,56,1
S2B_TheSwissAccount_rep1,1786966750.85,1.0066,91500,61,1
S2B_TheSwissAccount_rep1,1786966751.856,1.0064,81000,54,1
S2B_TheSwissAccount_rep1,1786966752.863,1.0064,91500,61,1
S2B_TheSwissAccount_rep1,1786966753.869,1.0062,84802,57,1
S2B_TheSwissAccount_rep1,1786966754.875,1.0061,88187,59,1
S2B_TheSwissAccount_rep1,1786966755.881,1.0064,88500,59,1
S2B_TheSwissAccount_rep1,1786966756.888,1.0065,80779,55,1
S2B_TheSwissAccount_rep1,1786966757.894,1.0063,0,0,0
S2B_TheSwissAccount_rep1,1786966758.901,1.0064,0,0,0
S2B_TheSwissAccount_rep1,1786966759.907,1.0064,0,0,0
S2B_TheSwissAccount_rep1,1786966760.914,1.0065,13500,9,1
S2B_TheSwissAccount_rep1,1786966761.92,1.0065,44127,30,1
S2B_TheSwissAccount_rep1,1786966762.929,1.0088,0,0,0
S2B_TheSwissAccount_rep1,1786966763.935,1.0065,0,0,0
S2B_TheSwissAccount_rep1,1786966764.942,1.0064,15000,10,1
S2B_TheSwissAccount_rep1,1786966765.948,1.0064,90000,60,1
S2B_TheSwissAccount_rep1,1786966766.954,1.0061,82500,55,1
S2B_TheSwissAccount_rep1,1786966767.961,1.0065,88500,59,1
S2B_TheSwissAccount_rep1,1786966768.967,1.0066,87149,59,1
S2B_TheSwissAccount_rep1,1786966769.974,1.0067,90000,60,1
S2B_TheSwissAccount_rep1,1786966770.981,1.0068,87000,58,1
S2B_TheSwissAccount_rep1,1786966771.987,1.0064,68691,46,1
S2B_TheSwissAccount_rep1,1786966772.994,1.0064,31500,21,1
S2B_TheSwissAccount_rep1,1786966774.0,1.0068,85500,57,1
S2B_TheSwissAccount_rep1,1786966775.007,1.0067,85500,57,1
S2B_TheSwissAccount_rep1,1786966776.014,1.0066,87000,58,1
S2B_TheSwissAccount_rep1,1786966777.022,1.0082,92955,62,1
S2B_TheSwissAccount_rep1,1786966778.028,1.0061,84000,56,1
S2B_TheSwissAccount_rep1,1786966779.034,1.0064,88500,59,1
S2B_TheSwissAccount_rep1,1786966780.041,1.0062,87000,58,1
