run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,label
S1_ElephantsDream_rep1,16,11,3,2.403592,4.017473,0.0,11.133116,0.083199,0.435431,0.0,0,1.394458,1.5423,0.151802,3318255,2475,2,Excellent
S1_ElephantsDream_rep1,17,11,3,2.464376,4.310712,0.0,11.563593,0.379408,3.682813,0.0,0,1.496688,1.613227,0.147967,3402626,2524,2,Excellent
S1_ElephantsDream_rep1,18,11,4,2.705138,4.128296,0.0,11.406493,0.392525,3.682813,0.0,0,1.451854,1.578347,0.106771,3735062,2783,2,Excellent
S1_ElephantsDream_rep1,19,11,3,2.404227,4.019995,0.0,11.002601,0.084902,0.52775,0.0,0,1.399842,1.645634,0.18944,3319296,2478,2,Excellent
S1_ElephantsDream_rep1,20,10,3,2.440909,3.768459,0.0,9.432979,0.108473,0.52775,0.0,0,1.271254,1.413822,0.171079,3063135,2287,2,Excellent
S1_ElephantsDream_rep1,21,11,2,1.684575,3.590169,0.0,10.074979,0.030937,0.222862,0.0,0,1.237744,1.344983,0.107238,2333951,1746,2,Excellent
S1_ElephantsDream_rep1,22,11,3,3.21123,5.491458,0.0,14.766181,0.065448,0.590162,0.0,0,1.485171,1.654666,0.135966,4434419,3302,2,Excellent
S1_ElephantsDream_rep1,23,11,2,1.872755,4.164259,0.0,13.228005,0.045777,0.442139,0.0,0,1.37806,1.568441,0.190381,2585319,1926,2,Excellent
S1_ElephantsDream_rep1,24,11,4,0.002646,0.0035,0.0,0.007276,180.960854,545.02724,0.0,0,24.899371,25.326351,0.267476,3652,12,2,Excellent
S1_ElephantsDream_rep1,25,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_ElephantsDream_rep1,26,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_ElephantsDream_rep1,27,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_ElephantsDream_rep1,28,11,1,7.6e-05,0.000241,0.0,0.000837,295.49162,3250.40782,50.0,1,44957.770646,44957.770646,0.0,105,2,2,Excellent
S1_ElephantsDream_rep1,29,11,1,0.000113,0.000357,0.0,0.001243,496.012839,5456.141228,0.0,0,3613.112245,3613.112245,0.0,156,3,2,Excellent
S1_OfForestAndMen_rep1,1,11,3,2.926846,4.988728,0.0,14.205223,0.050486,0.44879,0.0,0,0.960779,1.424979,0.335303,4040819,3022,2,Excellent
S1_OfForestAndMen_rep1,2,11,2,2.233893,4.881372,0.0,15.032956,0.014678,0.126907,0.0,0,0.799753,0.926869,0.127117,3084008,2307,2,Excellent
S1_OfForestAndMen_rep1,3,11,3,4.353476,7.571601,0.0,20.766245,0.019238,0.153225,0.0,0,0.880455,1.096852,0.231015,6012029,4506,2,Excellent
S1_OfForestAndMen_rep1,4,11,2,3.755275,7.96632,0.0,20.779183,0.00531,0.029629,0.0,0,1.066308,1.102815,0.036506,5185703,3879,2,Excellent
S1_OfForestAndMen_rep1,5,11,3,5.651658,9.22955,0.0,20.857784,0.007748,0.030368,0.0,0,1.023968,1.07194,0.049911,7806005,5844,2,Excellent
S1_OfForestAndMen_rep1,6,11,3,5.676601,9.270385,0.0,21.052084,0.0078,0.029012,0.0,0,1.077924,1.158761,0.059012,7839149,5861,2,Excellent
S1_OfForestAndMen_rep1,7,11,4,5.651937,9.229462,0.0,20.793795,9.442983,103.790672,0.0,0,0.917396,1.137481,0.285773,7804571,5844,2,Excellent
S1_OfForestAndMen_rep1,8,11,4,5.642285,9.213769,0.0,20.851586,9.443356,103.790672,0.0,0,0.710466,0.940733,0.199783,7792277,5822,2,Excellent
S1_OfForestAndMen_rep1,9,11,3,5.588138,9.126391,0.0,20.70295,0.00757,0.028893,0.0,0,0.853766,0.902789,0.037796,7780639,5809,2,Excellent
S1_OfForestAndMen_rep1,10,11,3,5.387538,8.807527,0.0,20.710985,0.008161,0.031169,0.0,0,1.06065,1.232038,0.124382,7440471,5565,2,Excellent
S1_OfForestAndMen_rep1,11,11,3,3.878077,6.57262,0.0,18.77182,0.011548,0.063218,0.0,0,0.94264,1.232038,0.20875,5355818,4003,2,Excellent
S1_OfForestAndMen_rep1,12,11,3,5.138592,8.426563,0.0,20.736967,0.042637,0.418576,0.0,0,0.774643,1.150551,0.351181,7096608,5277,2,Excellent
S1_OfForestAndMen_rep1,13,11,3,5.501049,8.987595,0.0,20.736967,0.00803,0.030339,0.0,0,1.192564,1.344683,0.111099,7597440,5690,2,Excellent
S1_OfForestAndMen_rep1,14,11,3,5.56922,9.105045,0.0,21.551049,0.008335,0.031367,0.0,0,1.102341,1.190926,0.065122,7693903,5757,2,Excellent
S1_OfForestAndMen_rep1,15,11,3,5.2038,8.544449,0.0,20.902074,0.008213,0.030391,0.0,0,1.027981,1.079867,0.052764,7188173,5378,2,Excellent
S1_OfForestAndMen_rep1,16,11,3,5.609684,9.160746,0.0,20.652812,0.008312,0.033195,0.0,0,1.060607,1.119641,0.045623,7749058,5799,2,Excellent
S1_OfForestAndMen_rep1,17,11,3,5.674972,9.270666,0.0,21.470653,0.008424,0.033195,0.0,0,1.079561,1.142267,0.054908,7840030,5868,2,Excellent
S1_OfForestAndMen_rep1,18,10,2,3.593333,7.321085,0.0,21.089253,0.005437,0.030086,0.0,0,0.691696,1.021046,0.32935,4511957,3332,2,Excellent
S1_OfForestAndMen_rep1,19,11,3,5.2485,8.60675,0.0,20.672703,0.007612,0.028664,0.0,0,1.089869,1.17186,0.087461,7247744,5423,2,Excellent
S1_OfForestAndMen_rep1,20,11,2,2.951672,6.266873,0.0,16.846,0.005496,0.030479,0.0,0,1.04524,1.115139,0.069899,4082708,3062,2,Excellent
S1_OfForestAndMen_rep1,21,11,3,4.697459,7.773758,0.0,20.533251,0.008094,0.033034,0.0,0,1.032103,1.059935,0.021225,6486965,4857,2,Excellent
S1_OfForestAndMen_rep1,22,11,2,3.779571,8.018692,0.0,21.086196,0.00541,0.030869,0.0,0,1.115297,1.157378,0.042082,5220048,3906,2,Excellent
S1_OfForestAndMen_rep1,23,11,3,5.635586,9.203358,0.0,20.871876,0.008206,0.031297,0.0,0,1.123927,1.25104,0.11098,7784823,5830,2,Excellent
S1_OfForestAndMen_rep1,24,11,2,3.780666,8.020367,0.0,20.97243,0.004718,0.028356,0.0,0,0.681005,1.081175,0.40017,5221818,3865,2,Excellent
S1_OfForestAndMen_rep1,25,11,3,5.59388,9.135247,0.0,20.644515,0.04165,0.397351,0.0,0,1.188667,1.265586,0.054398,7727482,5786,2,Excellent
S1_OfForestAndMen_rep1,26,11,2,3.71767,7.886394,0.0,20.493861,0.004831,0.027618,0.0,0,1.152039,1.209155,0.057116,5136078,3835,2,Excellent
S1_OfForestAndMen_rep1,27,11,4,0.002655,0.003513,0.0,0.007303,163.163508,501.768317,0.0,0,24.833497,25.23164,0.323636,3668,12,2,Excellent
S1_OfForestAndMen_rep1,28,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_OfForestAndMen_rep1,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_RedBullPlayStreets_rep1,1,11,2,4.446305,9.432292,0.0,24.617113,0.005057,0.03022,0.0,0,1.314774,1.330681,0.015906,6142096,4586,2,Excellent
S1_RedBullPlayStreets_rep1,2,11,3,6.977728,11.395522,0.0,25.801091,0.008079,0.030376,0.0,0,1.322415,1.399033,0.054303,9660732,7229,2,Excellent
S1_RedBullPlayStreets_rep1,3,11,3,5.780355,9.569305,0.0,24.181077,0.007719,0.030701,0.0,0,1.13544,1.306778,0.164889,8008100,5997,2,Excellent
S1_RedBullPlayStreets_rep1,4,11,3,6.749375,11.073381,0.0,27.333626,0.007848,0.030023,0.0,0,1.341902,1.451025,0.078777,9373706,7017,2,Excellent
S1_RedBullPlayStreets_rep1,5,11,2,4.168504,8.845215,0.0,23.418288,0.004908,0.027634,0.0,0,1.271684,1.31537,0.043685,5759205,4315,2,Excellent
S1_RedBullPlayStreets_rep1,6,11,3,7.145044,11.696998,0.0,27.987899,0.00742,0.028556,0.0,0,1.376472,1.391115,0.019151,9872575,7393,2,Excellent
S1_RedBullPlayStreets_rep1,7,11,4,6.806695,11.167517,0.0,27.7831,6.449853,70.8629,0.0,0,1.01743,1.336325,0.355702,9405715,7043,2,Excellent
S1_RedBullPlayStreets_rep1,8,11,3,7.062934,11.562837,0.0,27.7831,0.008059,0.03074,0.0,0,1.058177,1.140713,0.058456,9762365,7306,2,Excellent
S1_RedBullPlayStreets_rep1,9,11,3,6.233233,10.272231,0.0,25.189923,0.011231,0.065728,0.0,0,0.967749,1.219937,0.239181,8613146,6431,2,Excellent
S1_RedBullPlayStreets_rep1,10,11,3,5.24092,8.559972,0.0,19.630306,0.011616,0.065728,0.0,0,0.947299,1.098514,0.212746,7240135,5408,2,Excellent
S1_RedBullPlayStreets_rep1,11,11,3,6.518903,10.840351,0.0,28.782658,0.007941,0.030545,0.0,0,1.189905,1.332425,0.106653,9027860,6756,2,Excellent
S1_RedBullPlayStreets_rep1,12,11,4,6.69004,9.256061,0.0,23.739857,0.011468,0.03863,0.0,0,1.212578,1.797161,0.361076,9244360,6916,2,Excellent
S1_RedBullPlayStreets_rep1,13,11,3,7.08758,11.578912,0.0,26.892739,0.007246,0.029161,0.0,0,1.102013,1.25124,0.173086,9792201,7271,2,Excellent
S1_RedBullPlayStreets_rep1,14,10,3,7.570656,11.582939,0.0,26.892739,0.008292,0.030781,0.0,0,1.132943,1.284756,0.193839,9510280,7064,2,Excellent
S1_RedBullPlayStreets_rep1,15,11,2,4.227357,9.096481,0.0,26.829123,0.005189,0.029541,0.0,0,1.188154,1.253747,0.065593,5841768,4348,2,Excellent
S1_RedBullPlayStreets_rep1,16,11,3,6.992139,11.434823,0.0,27.216398,0.007644,0.029474,0.0,0,1.252402,1.351214,0.08889,9663200,7220,2,Excellent
S1_RedBullPlayStreets_rep1,17,11,3,6.440645,10.577282,0.0,25.79083,0.007522,0.029981,0.0,0,1.169134,1.270295,0.127735,8900729,6661,2,Excellent
S1_RedBullPlayStreets_rep1,18,11,3,5.524856,9.144174,0.0,24.290969,0.007881,0.030084,0.0,0,1.096336,1.220124,0.091355,7635347,5713,2,Excellent
S1_RedBullPlayStreets_rep1,19,11,2,3.410374,7.234503,0.0,18.779341,0.005134,0.029555,0.0,0,1.109083,1.111385,0.002302,4712242,3530,2,Excellent
S1_RedBullPlayStreets_rep1,20,11,3,5.898017,9.641225,0.0,22.803001,0.007452,0.031044,0.0,0,1.188697,1.290325,0.086299,8154242,6057,2,Excellent
S1_RedBullPlayStreets_rep1,21,11,2,4.848965,10.31464,0.0,28.464142,0.004761,0.026297,0.0,0,1.369816,1.438905,0.06909,6699997,5012,2,Excellent
S1_RedBullPlayStreets_rep1,22,11,3,6.973442,11.390973,0.0,26.117536,0.036504,0.346922,0.0,0,1.20229,1.266679,0.052499,9636076,7215,2,Excellent
S1_RedBullPlayStreets_rep1,23,11,2,4.590478,9.737876,0.0,25.256912,0.005619,0.031206,0.0,0,1.23036,1.230966,0.000606,6343783,4753,2,Excellent
S1_RedBullPlayStreets_rep1,24,11,4,0.002646,0.0035,0.0,0.007278,179.078606,540.297259,0.0,0,24.810338,25.09597,0.185397,3656,12,2,Excellent
S1_RedBullPlayStreets_rep1,25,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_RedBullPlayStreets_rep1,26,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_RedBullPlayStreets_rep1,27,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_RedBullPlayStreets_rep1,28,11,1,7.6e-05,0.00024,0.0,0.000836,295.137946,3246.517406,50.0,1,44966.77854,44966.77854,0.0,105,2,2,Excellent
S1_RedBullPlayStreets_rep1,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_TearsOfSteel_rep1,1,10,4,12.142981,23.891239,0.0,60.721631,1.03063,5.53373,0.0,0,1.079427,1.548468,0.410177,15262229,11354,2,Excellent
S1_TearsOfSteel_rep1,2,11,6,12.210593,19.609724,0.0,49.823058,0.953697,3.893846,0.0,0,1.048249,1.522677,0.448238,16881231,12602,2,Excellent
S1_TearsOfSteel_rep1,3,11,3,7.506571,15.737112,0.0,40.974622,0.596146,3.005653,0.0,0,1.033772,1.380011,0.342513,10379836,7700,2,Excellent
S1_TearsOfSteel_rep1,4,11,5,11.988253,19.423423,0.0,44.772649,256.391516,2813.381113,0.008084,1,9002.397876,45007.084771,18002.343451,16575494,12370,2,Excellent
S1_TearsOfSteel_rep1,5,11,5,7.400394,15.556648,0.0,47.915098,1.275511,4.875622,0.0,0,0.957066,1.487245,0.406865,10229772,7617,2,Excellent
S1_TearsOfSteel_rep1,6,11,3,12.934491,21.15419,0.0,50.049649,0.772972,3.587723,0.0,0,1.268223,1.526931,0.33862,17886370,13262,2,Excellent
S1_TearsOfSteel_rep1,7,11,4,6.053806,12.889852,0.0,35.908811,331.665382,3573.421267,0.0,0,0.938276,1.403738,0.412889,8368867,6258,4,Excellent
S1_TearsOfSteel_rep1,8,11,3,12.982567,21.241795,0.0,50.857097,0.532409,4.742836,0.0,0,1.302114,1.382585,0.094594,17951239,13420,2,Excellent
S1_TearsOfSteel_rep1,9,11,2,8.385765,17.902081,0.0,50.835369,0.671848,3.913078,0.0,0,1.396992,1.463148,0.066156,11604079,8653,2,Excellent
S1_TearsOfSteel_rep1,10,11,3,9.422997,15.48455,0.0,38.938769,0.641381,2.53206,0.0,0,1.335422,1.353438,0.020562,13030474,9757,2,Excellent
S1_TearsOfSteel_rep1,11,11,2,10.161287,21.558288,0.0,56.722586,0.233496,1.842772,0.0,0,1.466738,1.495412,0.028675,14048572,10512,2,Excellent
S1_TearsOfSteel_rep1,12,11,4,13.167511,22.132426,0.0,61.619028,1.251368,5.286159,0.0,0,1.18376,1.424886,0.35451,18216585,13573,2,Excellent
S1_TearsOfSteel_rep1,13,11,5,6.551704,11.863585,0.0,33.497197,6.225303,61.874209,0.0,0,1.090943,1.691479,0.53467,9057812,6778,2,Excellent
S1_TearsOfSteel_rep1,14,11,4,13.769036,22.723087,0.0,60.513887,6.136568,61.874209,0.0,0,1.183282,1.536217,0.50012,19097603,14291,2,Excellent
S1_TearsOfSteel_rep1,15,11,4,16.439572,28.280103,0.0,85.377679,0.458117,4.548651,0.0,0,1.207003,1.622332,0.477415,22727547,16964,2,Excellent
S1_TearsOfSteel_rep1,16,11,6,10.241293,16.790414,0.0,47.560569,0.962648,3.817069,0.0,0,0.942472,1.40062,0.419979,14186132,10603,2,Excellent
S1_TearsOfSteel_rep1,17,10,2,8.907149,17.905045,0.0,48.561559,0.397798,2.276526,0.0,0,1.438055,1.454845,0.01679,11196994,8368,2,Excellent
S1_TearsOfSteel_rep1,18,11,4,10.369957,16.781843,0.0,39.078998,0.642936,4.816916,0.0,0,1.139961,1.466673,0.467792,14342314,10734,2,Excellent
S1_TearsOfSteel_rep1,19,11,5,7.837191,16.099061,0.0,44.397296,1.261137,4.816916,0.0,0,0.842295,1.43291,0.457738,10838629,8104,2,Excellent
S1_TearsOfSteel_rep1,20,11,5,11.575501,18.633176,0.0,45.74701,0.810403,3.671419,0.0,0,1.041908,1.492927,0.501983,16008994,11988,2,Excellent
S1_TearsOfSteel_rep1,21,11,2,5.184204,10.997373,0.0,28.557239,0.309843,1.914256,0.0,0,1.193567,1.228139,0.034573,7166774,5368,2,Excellent
S1_TearsOfSteel_rep1,22,11,3,9.813802,16.183572,0.0,39.806281,0.232546,1.375596,0.0,0,1.349572,1.411953,0.069855,13574607,10158,2,Excellent
S1_TearsOfSteel_rep1,23,11,6,6.837454,14.313586,0.0,37.526158,51.933361,234.052019,0.0,0,13.738968,28.043268,12.713262,9452787,7084,2,Excellent
S1_TearsOfSteel_rep1,24,11,1,0.000658,0.002082,0.0,0.007241,21.277456,234.052019,0.0,0,26.221493,26.221493,0.0,910,3,2,Excellent
S1_TearsOfSteel_rep1,25,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_TearsOfSteel_rep1,26,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_TearsOfSteel_rep1,27,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_TearsOfSteel_rep1,28,11,1,7.6e-05,0.00024,0.0,0.000835,268.748072,2956.228789,50.0,1,44967.14569,44967.14569,0.0,105,2,2,Excellent
S1_TearsOfSteel_rep1,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Excellent
S1_TheSwissAccount_rep1,1,11,2,1.700331,4.931353,0.0,17.2382,1.869438,20.51071,0.0,0,1.197956,1.762371,0.564415,2353170,1757,2,Excellent
S1_TheSwissAccount_rep1,2,11,3,2.539466,4.201085,0.0,10.559293,0.091451,0.743906,0.0,0,1.366431,1.475339,0.13292,3514443,2616,2,Excellent
S1_TheSwissAccount_rep1,3,11,2,2.289019,5.207514,0.0,17.002071,0.031642,0.292777,0.0,0,1.522795,1.561271,0.038476,3167961,2365,2,Excellent
S1_TheSwissAccount_rep1,4,11,3,4.441497,7.28186,0.0,17.222841,0.015247,0.058563,0.0,0,1.571006,1.666409,0.068822,6147653,4591,2,Excellent
S1_TheSwissAccount_rep1,5,11,2,2.283578,5.981819,0.0,20.789949,0.334753,3.629737,0.0,0,1.40264,1.717241,0.314601,3159073,2354,2,Excellent
S1_TheSwissAccount_rep1,6,11,3,4.658168,7.654801,0.0,19.363187,0.012998,0.056298,0.0,0,1.355059,1.589073,0.169439,6445215,4810,2,Excellent
S1_TheSwissAccount_rep1,7,11,3,3.20014,6.792582,0.0,18.17034,23.409153,257.383396,0.0,0,1.279931,1.79533,0.610305,4428595,3307,2,Excellent
S1_TheSwissAccount_rep1,8,11,3,3.379834,5.914286,0.0,16.041641,0.014823,0.058307,0.0,0,1.203141,1.480823,0.237871,4678228,3489,2,Excellent
S1_TheSwissAccount_rep1,9,11,2,2.46826,5.242922,0.0,14.208378,0.011484,0.065636,0.0,0,1.646709,1.800151,0.153442,3430056,2559,2,Excellent
S1_TheSwissAccount_rep1,10,11,3,3.856912,6.307457,0.0,15.057723,0.017574,0.067249,0.0,0,1.597828,1.668607,0.080071,5338426,3977,2,Excellent
S1_TheSwissAccount_rep1,11,11,2,2.663634,5.658114,0.0,15.341683,0.011016,0.066073,0.0,0,1.584853,1.658359,0.073506,3687385,2752,2,Excellent
S1_TheSwissAccount_rep1,12,11,3,3.512222,5.785171,0.0,14.181449,0.019599,0.093955,0.0,0,1.507942,1.706223,0.161376,4860408,3628,2,Excellent
S1_TheSwissAccount_rep1,13,11,3,2.969676,5.033973,0.0,14.545698,0.033207,0.264875,0.0,0,1.597719,2.17022,0.530245,4124108,3078,2,Excellent
S1_TheSwissAccount_rep1,14,10,3,4.554513,6.99114,0.0,16.891699,0.051689,0.396648,0.0,0,1.611206,1.693218,0.058381,5729979,4277,2,Excellent
S1_TheSwissAccount_rep1,15,11,2,3.427455,7.332224,0.0,21.073357,0.010337,0.05898,0.0,0,1.702352,1.728115,0.025763,4744798,3536,2,Excellent
S1_TheSwissAccount_rep1,16,11,3,3.795904,6.326214,0.0,17.103558,0.019311,0.088131,0.0,0,1.439964,1.692717,0.182063,5254311,3922,2,Excellent
