run_id,window_index,t_start,mean_o22,stall_s,label
FASE2_s8_BigBuckBunny,0,0.0,2.0954,17.417,Critical
FASE2_s8_BigBuckBunny,1,10.0,1.538,0,Critical
FASE2_s8_BigBuckBunny,2,20.0,1.6259,0,Critical
FASE2_s8_BigBuckBunny,3,30.0,1.5923,0,Critical
FASE2_s8_BigBuckBunny,4,40.0,1.5923,0,Critical
FASE2_s8_BigBuckBunny,5,50.0,1.6197,1.107,Critical
FASE2_s8_BigBuckBunny,6,60.0,1.4457,0,Critical
FASE2_s8_BigBuckBunny,7,70.0,1.5629,0,Critical
FASE2_s8_BigBuckBunny,8,80.0,1.4457,0,Critical
FASE2_s8_BigBuckBunny,9,90.0,1.4457,0,Critical
FASE2_s8_BigBuckBunny,10,100.0,1.5757,0,Critical
FASE2_s8_BigBuckBunny,11,110.0,2.058,0,Degraded
FASE2_s8_BigBuckBunny,12,120.0,1.6764,0,Critical
FASE2_s8_BigBuckBunny,13,130.0,1.6764,0,Critical
FASE2_s8_BigBuckBunny,14,140.0,1.6764,0,Critical
FASE2_s8_BigBuckBunny,15,150.0,1.6764,0,Critical
FASE2_s8_BigBuckBunny,16,160.0,1.6512,0,Critical
FASE2_s8_BigBuckBunny,17,170.0,1.5923,0,Critical
FASE2_s8_BigBuckBunny,18,180.0,1.5923,0,Critical
FASE2_s8_BigBuckBunny,19,190.0,2.6901,0,Degraded
FASE2_s8_BigBuckBunny,20,200.0,3.1292,17.423,Critical
FASE2_s8_BigBuckBunny,21,210.0,1.5923,0,Critical
FASE2_s8_BigBuckBunny,22,220.0,1.9664,0,Critical
FASE2_s8_BigBuckBunny,23,230.0,2.6694,3.58,Critical
FASE2_s8_BigBuckBunny,24,240.0,1.6764,0,Critical
FASE2_s8_BigBuckBunny,25,250.0,1.6427,0,Critical
