run_id,window_index,t_start,mean_o22,stall_s,label
FASE2_s13_BigBuckBunny,0,0.0,3.9934,14.032,Critical
FASE2_s13_BigBuckBunny,1,10.0,2.7458,0,Degraded
FASE2_s13_BigBuckBunny,2,20.0,2.6216,1.51,Critical
FASE2_s13_BigBuckBunny,3,30.0,1.6512,3.775,Critical
FASE2_s13_BigBuckBunny,4,40.0,1.5336,0,Critical
FASE2_s13_BigBuckBunny,5,50.0,1.5776,0,Critical
FASE2_s13_BigBuckBunny,6,60.0,1.4457,0,Critical
FASE2_s13_BigBuckBunny,7,70.0,1.4457,0,Critical
FASE2_s13_BigBuckBunny,8,80.0,1.4457,0,Critical
FASE2_s13_BigBuckBunny,9,90.0,1.4457,0,Critical
FASE2_s13_BigBuckBunny,10,100.0,2.3717,0,Degraded
FASE2_s13_BigBuckBunny,11,110.0,2.9041,0,Degraded
FASE2_s13_BigBuckBunny,12,120.0,2.8979,0,Degraded
FASE2_s13_BigBuckBunny,13,130.0,2.8979,0,Degraded
FASE2_s13_BigBuckBunny,14,140.0,3.7534,0,Good
FASE2_s13_BigBuckBunny,15,150.0,4.0742,0,Excellent
FASE2_s13_BigBuckBunny,16,160.0,4.2533,0,Excellent
FASE2_s13_BigBuckBunny,17,170.0,4.0206,0,Excellent
FASE2_s13_BigBuckBunny,18,180.0,3.7878,0,Good
FASE2_s13_BigBuckBunny,19,190.0,3.7878,0,Good
FASE2_s13_BigBuckBunny,20,200.0,4.2114,0,Excellent
FASE2_s13_BigBuckBunny,21,210.0,4.3283,0,Excellent
FASE2_s13_BigBuckBunny,22,220.0,4.3573,0,Excellent
FASE2_s13_BigBuckBunny,23,230.0,4.3573,0,Excellent
FASE2_s13_BigBuckBunny,24,240.0,4.3813,0,Excellent
FASE2_s13_BigBuckBunny,25,250.0,4.331,0,Excellent
FASE2_s13_BigBuckBunny,26,260.0,4.3573,0,Excellent
FASE2_s13_BigBuckBunny,27,270.0,4.3573,0,Excellent
