run_id,window_index,t_start,mean_o22,stall_s,label
S3A_Valkaama_rep1,0,0.0,3.6963,2.483,Critical
S3A_Valkaama_rep1,1,10.0,2.7903,0,Degraded
S3A_Valkaama_rep1,2,20.0,2.5947,0,Degraded
S3A_Valkaama_rep1,3,30.0,2.5211,0,Degraded
S3A_Valkaama_rep1,4,40.0,2.7375,0,Degraded
S3A_Valkaama_rep1,5,50.0,3.1547,0,Good
S3A_Valkaama_rep1,6,60.0,3.3219,0,Good
S3A_Valkaama_rep1,7,70.0,3.7328,0,Good
S3A_Valkaama_rep1,8,80.0,3.7269,0,Good
S3A_Valkaama_rep1,9,90.0,3.7269,0.105,Degraded
S3A_Valkaama_rep1,10,100.0,3.0683,0.693,Critical
S3A_Valkaama_rep1,11,110.0,3.077,0.055,Degraded
S3A_Valkaama_rep1,12,120.0,2.8624,5.291,Critical
S3A_Valkaama_rep1,13,130.0,2.7736,0,Degraded
S3A_Valkaama_rep1,14,140.0,2.1349,0,Degraded
S3A_Valkaama_rep1,15,150.0,2.0678,0,Degraded
S3A_Valkaama_rep1,16,160.0,1.6556,0,Critical
S3A_Valkaama_rep1,17,170.0,1.6556,0,Critical
S3A_Valkaama_rep1,18,180.0,2.6421,0,Degraded
S3A_Valkaama_rep1,19,190.0,2.9582,0,Degraded
S3A_Valkaama_rep1,20,200.0,2.8728,0,Degraded
S3A_Valkaama_rep1,21,210.0,2.9612,0,Degraded
S3A_Valkaama_rep1,22,220.0,3.7476,0,Good
S3A_Valkaama_rep1,23,230.0,3.7269,0,Good
S3A_Valkaama_rep1,24,240.0,3.7269,0,Good
S3A_Valkaama_rep1,25,250.0,3.9937,0,Good
S3A_Valkaama_rep1,26,260.0,4.3079,0,Excellent
S3A_Valkaama_rep1,27,270.0,4.2814,0,Excellent
S3A_Valkaama_rep1,28,280.0,4.2545,0,Excellent
S3A_Valkaama_rep1,29,290.0,4.2545,0,Excellent
